"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000087382"	1.54608995966762	2.13812688234523	3.4874606393476e-10	3.60204863178331e-08
"ENSMUSG00000024561"	1.07744239931557	6.30467355882807	4.9324839097362e-10	5.0520966445473e-08
"ENSMUSG00000034135"	0.651094498220016	5.86010688999424	5.90668936757723e-10	5.99992719147866e-08
"ENSMUSG00000048756"	0.784227586698979	6.40008533770027	5.97929763574224e-10	6.02389731482851e-08
"ENSMUSG00000038167"	-0.971754080882783	4.05562917981476	6.82060522757639e-10	6.81561454082451e-08
"ENSMUSG00000046312"	-0.662362975882421	5.30912960983107	6.98894599416462e-10	6.92751090437721e-08
"ENSMUSG00000078234"	-1.09678123442958	5.0027586031426	8.15779996576729e-10	8.02140155033966e-08
"ENSMUSG00000028479"	0.611372599053663	7.84220028010795	8.34717164422942e-10	8.1424671967638e-08
"ENSMUSG00000025089"	0.565124350791833	7.74853676484593	1.03388380334833e-09	1.00058786039011e-07
"ENSMUSG00000025316"	0.849713347518141	3.41543617313969	1.10545473626598e-09	1.05959019955677e-07
"ENSMUSG00000014164"	0.735740576002095	3.56791638640736	1.11209125167052e-09	1.05959019955677e-07
"ENSMUSG00000029505"	0.565323006193865	5.7301040278389	1.16830310266235e-09	1.10458564883254e-07
"ENSMUSG00000072889"	0.877701169544236	3.81451483764135	1.25226737394439e-09	1.17493269413363e-07
"ENSMUSG00000035372"	0.804359599615241	5.4718396317495	1.29562407929053e-09	1.20640269383029e-07
"ENSMUSG00000044468"	1.0346016757665	3.49101447176591	1.35007985824082e-09	1.24765650658932e-07
"ENSMUSG00000022809"	0.576523037944314	6.5281403803709	1.50156464108172e-09	1.37729335847279e-07
"ENSMUSG00000052512"	-0.981424433620302	4.42316582402391	1.84135919421644e-09	1.67645524860106e-07
"ENSMUSG00000006538"	-1.2129388243608	1.4435037431634	2.19032106640743e-09	1.97950266376571e-07
"ENSMUSG00000074743"	0.913489440303731	2.61344928660199	2.777028524334e-09	2.49142026223279e-07
"ENSMUSG00000022358"	1.22240677220558	2.27844493864678	3.07967011100882e-09	2.74291487930503e-07
"ENSMUSG00000057637"	0.713851620783374	5.27608185481085	3.15386549378083e-09	2.78878854561584e-07
"ENSMUSG00000068299"	-0.971357088916331	2.75896124810973	3.22805134287288e-09	2.83399850394647e-07
"ENSMUSG00000043091"	-0.745367526177502	6.63056617332427	3.30710379993716e-09	2.88280941879628e-07
"ENSMUSG00000027513"	1.3635462019931	11.8928729038167	3.45781349245287e-09	2.99295673491114e-07
"ENSMUSG00000071350"	1.04993240649306	4.24026707666578	3.54878003600277e-09	3.05021366590979e-07
"ENSMUSG00000069763"	1.99729516705336	-0.401620239967109	4.13166208482136e-09	3.5265457419819e-07
"ENSMUSG00000032599"	1.20351003738205	5.12832589701251	4.24202235148714e-09	3.59577218773299e-07
"ENSMUSG00000022999"	0.701478770369734	3.99604411785657	5.13526040081611e-09	4.32311545112539e-07
"ENSMUSG00000000568"	-0.590126282016848	4.5359268655774	5.2130903115204e-09	4.35878183802022e-07
"ENSMUSG00000015843"	-1.07086962987627	2.03765313828852	5.88841217181173e-09	4.89016716241472e-07
"ENSMUSG00000030800"	-1.01074648197264	3.20397743004193	6.32821371680923e-09	5.22013924787263e-07
"ENSMUSG00000035828"	0.980564744285108	7.13516786359271	6.38121713439957e-09	5.228769319927e-07
"ENSMUSG00000007476"	0.543606016452081	5.0092749975728	7.53341755865511e-09	6.13200233201523e-07
"ENSMUSG00000039270"	0.785151439197087	5.06570169009973	8.17137196707653e-09	6.60752189785116e-07
"ENSMUSG00000048249"	0.68723032350029	4.85488425157395	8.43797116364461e-09	6.77850350146117e-07
"ENSMUSG00000044167"	0.770814618463035	6.02528592681484	8.51035427254909e-09	6.79225742622733e-07
"ENSMUSG00000041471"	0.984308294852635	5.09649913276824	9.76754977158975e-09	7.74535188661997e-07
"ENSMUSG00000010601"	-0.61668118192066	7.03855451567688	1.03318191433535e-08	8.14028135198452e-07
"ENSMUSG00000031889"	0.630545004835156	6.2151666258548	1.04982686043221e-08	8.21874009017347e-07
"ENSMUSG00000019189"	-0.680142046980233	4.69423397335501	1.07033402586134e-08	8.32625032396312e-07
"ENSMUSG00000045973"	1.0101247343936	6.85769443144216	1.20863989684703e-08	9.34301444789113e-07
"ENSMUSG00000029657"	0.934373686841813	6.13239102104751	1.2761370301821e-08	9.80312514873009e-07
"ENSMUSG00000026131"	0.550107829275885	7.10333661147493	1.38547834817455e-08	1.05769654518096e-06
"ENSMUSG00000035877"	0.585848686638906	6.55154331257137	1.47709810511586e-08	1.12067980308512e-06
"ENSMUSG00000020034"	0.6428532939333	4.83936537862082	1.60621619713287e-08	1.21116584533498e-06
"ENSMUSG00000060733"	0.526744172567476	6.45267406048917	1.82976437679804e-08	1.37131914361127e-06
"ENSMUSG00000054720"	0.833883653142334	2.74353345984363	1.97898047796329e-08	1.47416054876647e-06
"ENSMUSG00000030545"	0.679317101211879	6.82081906770758	2.10748587013838e-08	1.5604282427633e-06
"ENSMUSG00000032515"	0.617331060202471	4.13036988028867	2.16438000606354e-08	1.59295776374413e-06
"ENSMUSG00000017009"	0.649481446728094	8.57774477237946	2.53591890251332e-08	1.84734434251931e-06
"ENSMUSG00000019838"	0.643154803248999	6.72138319664334	2.54007968339243e-08	1.84734434251931e-06
"ENSMUSG00000118017"	-2.11318429068829	1.03562287764028	2.62474033902494e-08	1.89768726511503e-06
"ENSMUSG00000026333"	1.1605540127871	3.11716665818778	2.89910539712014e-08	2.08379558105285e-06
"ENSMUSG00000041798"	-0.63950535812776	7.1864373631716	3.05647617189929e-08	2.18106500457435e-06
"ENSMUSG00000021134"	-0.576152041093726	6.54869195494698	3.06992308023238e-08	2.18106500457435e-06
"ENSMUSG00000032311"	0.917364243859374	3.95406527049462	3.34924937904145e-08	2.36584046654014e-06
"ENSMUSG00000072949"	0.871937526553374	5.2599815300125	3.74895755615057e-08	2.63305356129409e-06
"ENSMUSG00000036006"	-1.57571048657999	1.58222052960491	3.83288923408221e-08	2.67670690773321e-06
"ENSMUSG00000039145"	-0.765150813884073	4.94228121543988	3.87508779894969e-08	2.67764533776147e-06
"ENSMUSG00000117975"	1.10249634665592	1.23398096491887	3.87780384119715e-08	2.67764533776147e-06
"ENSMUSG00000074170"	0.799976461862828	3.57111096345417	3.99528684019623e-08	2.74335589680737e-06
"ENSMUSG00000001670"	1.33587602534478	11.5524714832906	4.37780989663036e-08	2.98931452441576e-06
"ENSMUSG00000029482"	-1.32681282262093	6.53632291534844	4.94622465523842e-08	3.35878714019533e-06
"ENSMUSG00000017707"	0.521213060301458	8.050738731496	5.00351338544518e-08	3.37902104508279e-06
"ENSMUSG00000020038"	1.11447625152927	3.52825747509837	5.2693667298768e-08	3.53911401513201e-06
"ENSMUSG00000042202"	0.595834686971454	5.90762909362044	5.3351021299847e-08	3.55559898850833e-06
"ENSMUSG00000038422"	-0.891692187949509	3.87877326721324	5.35176806503979e-08	3.55559898850833e-06
"ENSMUSG00000032280"	-0.745410255236831	4.25070328277723	6.11413299633387e-08	4.04025852999675e-06
"ENSMUSG00000056234"	0.538252327045962	7.64133837333085	6.53074681548714e-08	4.29248177054291e-06
"ENSMUSG00000027360"	0.89264949001636	2.74924222377925	6.77600663111451e-08	4.42999454803343e-06
"ENSMUSG00000028008"	0.923138459086275	2.12471827051498	7.0343766769965e-08	4.57457797550074e-06
"ENSMUSG00000047446"	0.697133077707944	4.19213962640601	7.35140128985344e-08	4.75558280282045e-06
"ENSMUSG00000062232"	0.605671843759442	4.59834904274026	7.80581034937172e-08	5.02310026199622e-06
"ENSMUSG00000090942"	0.870035616452848	3.6937607505044	8.04657653868896e-08	5.15106626234511e-06
"ENSMUSG00000073600"	0.944596344259142	3.07140180758641	9.61535303850168e-08	6.12343545058157e-06
"ENSMUSG00000022462"	1.01855543809463	7.61470076354883	9.67010164870622e-08	6.12655769918805e-06
"ENSMUSG00000023073"	1.04029533697865	4.3467376528041	9.86282444270651e-08	6.21661411411824e-06
"ENSMUSG00000057137"	0.542889264840166	4.68477161583981	1.03066701868901e-07	6.46322873811562e-06
"ENSMUSG00000030102"	0.567286075111516	6.45357225985104	1.04832460340333e-07	6.54058766519309e-06
"ENSMUSG00000034308"	-0.590396043971432	6.80141474111308	1.1323814241072e-07	7.02934347661699e-06
"ENSMUSG00000024807"	0.56656023557062	6.69711076471768	1.14227623035553e-07	7.0551342448743e-06
"ENSMUSG00000024070"	-0.46666063173146	7.3627379073715	1.24202960266966e-07	7.63289292320638e-06
"ENSMUSG00000028521"	-0.517755304243036	7.06918141971696	1.25837784882172e-07	7.69488663675012e-06
"ENSMUSG00000022218"	-1.11978301371057	4.08960874339791	1.31600671828917e-07	8.0074448388575e-06
"ENSMUSG00000037887"	1.95627685616544	0.284635031168111	1.35276468617468e-07	8.19055702353351e-06
"ENSMUSG00000112006"	-0.588549903280731	4.01883806015528	1.46682715487344e-07	8.80735603507077e-06
"ENSMUSG00000078817"	0.866332933102387	5.08004204155225	1.4689675267997e-07	8.80735603507077e-06
"ENSMUSG00000040017"	0.76836724045913	8.57940438719493	1.58551792597946e-07	9.46000040204544e-06
"ENSMUSG00000006517"	-1.15107618134102	2.92766093221554	1.68312803107492e-07	9.9938775990057e-06
"ENSMUSG00000014599"	-0.637936297200303	3.3304100084054	1.87917361538034e-07	1.11042898589614e-05
"ENSMUSG00000025171"	0.553750087317808	3.98038737446552	1.95361969326779e-07	1.14889663396911e-05
"ENSMUSG00000024812"	-0.53950569132089	4.09242907204422	2.01803768317498e-07	1.18112862685256e-05
"ENSMUSG00000029467"	0.606026389641988	7.62974717366251	2.16247321512918e-07	1.2596662695333e-05
"ENSMUSG00000029804"	-0.759787376391194	2.5696461072095	2.25733442383005e-07	1.30872157562713e-05
"ENSMUSG00000033871"	0.794204439509965	3.05324939990593	2.39991228574156e-07	1.38485079361735e-05
"ENSMUSG00000020021"	0.643552328179011	5.66039224164416	2.52792682499144e-07	1.45190414046588e-05
"ENSMUSG00000060862"	0.657861061019939	3.72296306354677	2.66056252578631e-07	1.52097553509021e-05
"ENSMUSG00000028525"	-0.877073517835092	3.08955733003724	2.75820061384971e-07	1.56949276596421e-05
"ENSMUSG00000047496"	-0.741983831929921	4.59386756842584	2.87105772736697e-07	1.62618297359758e-05
"ENSMUSG00000069874"	-0.713786232104124	5.26226759190891	2.941053990529e-07	1.65818782557761e-05
"ENSMUSG00000053604"	-0.929922045128992	2.05282034163157	3.00748548138059e-07	1.68789972838579e-05
"ENSMUSG00000022637"	0.629070749553867	2.88481222157494	3.03507100104944e-07	1.69563898517721e-05
"ENSMUSG00000028649"	0.513615428297921	6.32985820833679	3.08574604475945e-07	1.71614953104699e-05
"ENSMUSG00000031770"	0.80466535368962	9.41635354013055	3.14913313689585e-07	1.74351330565707e-05
"ENSMUSG00000041827"	-0.978524736199885	3.20479535583514	3.18464604780519e-07	1.75526836652796e-05
"ENSMUSG00000019916"	0.986132296938487	3.88629633661786	3.21314709948794e-07	1.76307102677707e-05
"ENSMUSG00000039253"	-0.656568182576119	3.26896548363891	3.3145864232958e-07	1.81064807683239e-05
"ENSMUSG00000032528"	0.482911747286824	5.25831249230371	3.36757200784612e-07	1.831452546391e-05
"ENSMUSG00000044139"	0.876067319036424	2.38670417008128	3.47992259853714e-07	1.88421712152511e-05
"ENSMUSG00000032238"	0.619723339883286	5.95573476260982	3.56310535936129e-07	1.92079508648727e-05
"ENSMUSG00000020653"	0.707520188440779	3.53297020732078	4.0970847736275e-07	2.19067417124493e-05
"ENSMUSG00000020044"	0.539913592675251	5.57965274351841	4.09938214454751e-07	2.19067417124493e-05
"ENSMUSG00000009633"	-1.11582725296927	5.32623719325339	4.17604328211032e-07	2.22198043205273e-05
"ENSMUSG00000029440"	0.462573454699774	5.23631497588781	4.28168032100317e-07	2.26836779420043e-05
"ENSMUSG00000018900"	0.565293771606643	5.04501255355111	4.70232760992521e-07	2.48052826839445e-05
"ENSMUSG00000021895"	0.594988372996375	4.64574870577971	4.917333579918e-07	2.58286098422103e-05
"ENSMUSG00000022615"	-0.862016582956542	4.49941543556726	5.06999536588679e-07	2.65171544860062e-05
"ENSMUSG00000023977"	0.520521501859984	6.76791533627913	5.23583070787583e-07	2.72684725552974e-05
"ENSMUSG00000028645"	0.724508052826111	4.09160835887917	5.68101408967116e-07	2.94621705384592e-05
"ENSMUSG00000025854"	-0.540630722677029	5.74829432672457	5.95951160368505e-07	3.07766206390307e-05
"ENSMUSG00000020108"	2.08267365458992	4.4924591264986	6.12511143407843e-07	3.14994747432042e-05
"ENSMUSG00000058818"	0.900405939540305	2.27899372925724	6.43610741626232e-07	3.29609151055334e-05
"ENSMUSG00000038418"	2.72393199754473	3.78058672551712	6.61619185753799e-07	3.37425784734437e-05
"ENSMUSG00000067279"	1.15843128872059	5.56145791266697	7.0290712328931e-07	3.57001299683839e-05
"ENSMUSG00000027983"	-0.83734462243505	3.97282604757179	7.15830666990697e-07	3.62068918847023e-05
"ENSMUSG00000005251"	0.585753541468435	3.5459689175348	7.40306819265195e-07	3.72914389983136e-05
"ENSMUSG00000004071"	0.564675328253692	6.61431579788273	7.86537713542487e-07	3.94585103557172e-05
"ENSMUSG00000044548"	0.891538801463937	3.10426946758865	8.37982833057538e-07	4.18684837443504e-05
"ENSMUSG00000036027"	-1.63957683555036	0.95546230269834	8.88000900021148e-07	4.41879314257487e-05
"ENSMUSG00000038403"	-0.641515096654643	5.35927252020343	8.96494760535533e-07	4.44307141199284e-05
"ENSMUSG00000042628"	0.454654330362544	6.42440905968468	9.49709624358188e-07	4.68790401324758e-05
"ENSMUSG00000073771"	1.32598125950635	1.18382015692098	9.92492126078673e-07	4.87948828865319e-05
"ENSMUSG00000071856"	0.545351966264964	5.17782579809228	1.09149189238817e-06	5.34483141408089e-05
"ENSMUSG00000006567"	-0.579953740119511	4.93970254739092	1.10692376878871e-06	5.3988889056278e-05
"ENSMUSG00000074576"	-0.763122413731052	2.04763886887741	1.11607307148527e-06	5.42199767653181e-05
"ENSMUSG00000029570"	0.769674949785524	2.46112882711048	1.12462252865382e-06	5.44202185026932e-05
"ENSMUSG00000057143"	-0.734369669597266	3.07842696275458	1.19476512788143e-06	5.75876791638851e-05
"ENSMUSG00000025153"	-1.52360036431408	9.25960611939016	1.21999092929455e-06	5.85738613748409e-05
"ENSMUSG00000050234"	0.767142129239671	2.58461997062254	1.2830407486476e-06	6.136129899466e-05
"ENSMUSG00000031765"	1.14562575773993	6.74400266945676	1.30889914770139e-06	6.23553466061928e-05
"ENSMUSG00000048772"	-0.669969279286678	3.99243142882786	1.34274233460758e-06	6.37206410604701e-05
"ENSMUSG00000048489"	0.782797149699944	5.39908920717546	1.36527702861569e-06	6.45408459950594e-05
"ENSMUSG00000054520"	-0.643772055208351	4.82696027528487	1.4254759645223e-06	6.71284485821592e-05
"ENSMUSG00000048271"	0.735175327411757	5.74050043147236	1.47494518003633e-06	6.91929435413227e-05
"ENSMUSG00000029229"	0.656741836429672	3.49787828708239	1.50821005483272e-06	7.04844478477146e-05
"ENSMUSG00000059811"	0.540566441302204	6.79348636403209	1.6032989583833e-06	7.46444980965496e-05
"ENSMUSG00000024754"	0.63237719444145	4.30169501891785	1.61289325979726e-06	7.48078153062946e-05
"ENSMUSG00000042510"	1.67623454126384	2.10714192536449	1.64461928206435e-06	7.58412641533158e-05
"ENSMUSG00000051359"	-0.704641091604832	3.34788310854879	1.64937280900512e-06	7.58412641533158e-05
