	logFC	logCPM	PValue	FDR
ENSMUSG00000020829	-0.519762665	5.431770447	1.63E-06	2.01E-05
ENSMUSG00000031886	-0.74500964	7.016133695	1.70E-06	2.11E-05
ENSMUSG00000033860	0.671014556	11.3368755	1.72E-06	2.12E-05
ENSMUSG00000035958	-0.693655912	3.708223559	1.74E-06	2.14E-05
ENSMUSG00000039704	-0.684175551	5.762063324	1.74E-06	2.14E-05
ENSMUSG00000035236	-1.33880448	1.02147016	1.74E-06	2.14E-05
ENSMUSG00000021417	0.550390671	7.995591114	1.79E-06	2.20E-05
ENSMUSG00000020472	0.579322117	4.724924938	1.81E-06	2.23E-05
ENSMUSG00000040785	0.564100573	4.71885443	1.81E-06	2.23E-05
ENSMUSG00000031246	-0.777630751	5.313045747	1.83E-06	2.24E-05
ENSMUSG00000079110	-1.496562851	0.402445799	1.84E-06	2.25E-05
ENSMUSG00000006390	-0.516534054	5.133312951	1.93E-06	2.36E-05
ENSMUSG00000006678	-1.108950526	1.346155252	2.08E-06	2.54E-05
ENSMUSG00000011114	0.675644652	5.485543055	2.08E-06	2.54E-05
ENSMUSG00000083282	0.510156768	5.255271953	2.09E-06	2.55E-05
ENSMUSG00000018574	0.495871728	9.085922032	2.09E-06	2.55E-05
ENSMUSG00000042605	0.52046706	6.034886091	2.20E-06	2.68E-05
ENSMUSG00000003134	1.253999904	4.629380063	2.22E-06	2.70E-05
ENSMUSG00000052040	-0.943975131	5.989695696	2.24E-06	2.72E-05
ENSMUSG00000015837	0.553041438	8.951241422	2.25E-06	2.73E-05
ENSMUSG00000027822	-0.518627844	5.855489226	2.25E-06	2.73E-05
ENSMUSG00000027820	-0.907131672	4.578088094	2.25E-06	2.73E-05
ENSMUSG00000020107	0.585121172	4.831191647	2.26E-06	2.73E-05
ENSMUSG00000020440	-0.640797372	6.15014281	2.29E-06	2.77E-05
ENSMUSG00000025036	0.561783629	5.770859961	2.31E-06	2.79E-05
ENSMUSG00000003279	-1.334743903	1.05050828	2.31E-06	2.79E-05
ENSMUSG00000079197	-0.493461375	5.666252686	2.33E-06	2.81E-05
ENSMUSG00000026113	0.760863619	4.250375858	2.42E-06	2.92E-05
ENSMUSG00000028826	-0.561144161	5.341526428	2.46E-06	2.96E-05
ENSMUSG00000022763	-0.882357318	3.12172683	2.47E-06	2.97E-05
ENSMUSG00000028527	-0.690582296	6.669876795	2.49E-06	2.99E-05
ENSMUSG00000063683	-0.645523533	7.598592274	2.53E-06	3.03E-05
ENSMUSG00000006262	-0.568501786	5.173216035	2.55E-06	3.06E-05
ENSMUSG00000057054	0.70607904	4.288685271	2.66E-06	3.18E-05
ENSMUSG00000037095	0.980411234	9.068890971	2.72E-06	3.25E-05
ENSMUSG00000032300	1.095224869	4.459250669	2.72E-06	3.25E-05
ENSMUSG00000075000	0.595504697	4.58458517	2.73E-06	3.25E-05
ENSMUSG00000022353	-0.629185327	7.216909318	2.73E-06	3.25E-05
ENSMUSG00000020623	-1.037900247	2.699354221	2.78E-06	3.32E-05
ENSMUSG00000038267	-0.554693934	6.520032369	2.79E-06	3.32E-05
ENSMUSG00000053168	-1.57136047	0.978766377	2.83E-06	3.36E-05
ENSMUSG00000039105	-0.484289969	5.23553445	2.85E-06	3.38E-05
ENSMUSG00000030302	1.995304087	0.837060461	2.87E-06	3.41E-05
ENSMUSG00000112433	1.48446162	0.317024915	2.93E-06	3.47E-05
ENSMUSG00000006273	0.488079038	5.725171346	2.93E-06	3.47E-05
ENSMUSG00000021236	-0.487299587	8.390780776	2.94E-06	3.48E-05
ENSMUSG00000025964	0.705070695	3.847264329	2.95E-06	3.49E-05
ENSMUSG00000048234	0.534484468	6.172687545	2.95E-06	3.49E-05
ENSMUSG00000033386	-0.599129857	4.596680185	2.97E-06	3.50E-05
ENSMUSG00000028367	-0.53156	6.948201097	2.98E-06	3.52E-05
ENSMUSG00000045658	0.569975889	6.291904358	3.04E-06	3.58E-05
ENSMUSG00000003518	0.55876472	5.799095183	3.11E-06	3.66E-05
ENSMUSG00000038418	1.70643596	2.801009035	3.13E-06	3.67E-05
ENSMUSG00000044285	0.869784483	3.337813504	3.14E-06	3.68E-05
ENSMUSG00000000385	1.000690737	2.361068042	3.22E-06	3.78E-05
ENSMUSG00000020248	-0.56714008	4.240126622	3.37E-06	3.94E-05
ENSMUSG00000023885	1.083351892	1.847256614	3.38E-06	3.96E-05
ENSMUSG00000086320	1.120648843	1.657038971	3.41E-06	3.99E-05
ENSMUSG00000028466	0.473510185	5.092335969	3.43E-06	4.01E-05
ENSMUSG00000042747	-0.498633004	4.848794898	3.47E-06	4.06E-05
ENSMUSG00000026509	0.462741046	5.469926161	3.51E-06	4.09E-05
ENSMUSG00000042659	0.97246807	4.155273856	3.54E-06	4.12E-05
ENSMUSG00000045752	0.672293082	3.786122068	3.58E-06	4.17E-05
ENSMUSG00000028518	-0.644991838	6.105420571	3.60E-06	4.19E-05
ENSMUSG00000023262	-0.635718967	5.204929563	3.62E-06	4.20E-05
ENSMUSG00000028405	-0.488118688	7.932938167	3.62E-06	4.20E-05
ENSMUSG00000036053	0.71827508	3.105345206	3.71E-06	4.30E-05
ENSMUSG00000032267	-0.609355003	3.158340917	3.72E-06	4.30E-05
ENSMUSG00000020422	-0.581606435	5.597066133	3.73E-06	4.32E-05
ENSMUSG00000022280	0.616783323	4.94252309	3.76E-06	4.35E-05
ENSMUSG00000074063	-1.556857879	7.327800652	3.77E-06	4.35E-05
ENSMUSG00000036995	-0.692067912	3.683008467	3.77E-06	4.35E-05
ENSMUSG00000036026	-0.498803379	6.549971291	3.84E-06	4.43E-05
ENSMUSG00000030035	-0.587044307	5.003349294	3.86E-06	4.44E-05
ENSMUSG00000003435	0.472923929	6.043792544	3.89E-06	4.47E-05
ENSMUSG00000026383	-0.552180309	5.298771747	3.89E-06	4.47E-05
ENSMUSG00000039956	0.492592767	5.514265059	3.91E-06	4.49E-05
ENSMUSG00000039275	-0.668263116	4.444372257	3.92E-06	4.50E-05
ENSMUSG00000092274	1.515052763	6.647771034	3.99E-06	4.57E-05
ENSMUSG00000073792	-0.704571074	2.583663704	4.02E-06	4.60E-05
ENSMUSG00000094793	-0.860895923	4.356116851	4.03E-06	4.62E-05
ENSMUSG00000029780	-0.573036236	3.951512391	4.06E-06	4.64E-05
ENSMUSG00000064337	-0.671263821	7.192452695	4.08E-06	4.66E-05
ENSMUSG00000001424	-0.529364646	6.98233696	4.12E-06	4.70E-05
ENSMUSG00000087404	1.614581499	0.504461737	4.13E-06	4.71E-05
ENSMUSG00000027074	0.539345784	5.073961738	4.19E-06	4.77E-05
ENSMUSG00000092021	-2.754404587	1.847481621	4.20E-06	4.78E-05
ENSMUSG00000055305	0.894493935	1.935673372	4.26E-06	4.84E-05
ENSMUSG00000067225	-0.761154181	8.594205864	4.30E-06	4.89E-05
ENSMUSG00000029664	-0.553639558	4.833784059	4.37E-06	4.96E-05
ENSMUSG00000028214	1.388836936	0.795081201	4.40E-06	4.99E-05
ENSMUSG00000023045	-0.62561914	5.098721071	4.50E-06	5.09E-05
ENSMUSG00000030122	-0.541230838	8.704764546	4.51E-06	5.10E-05
ENSMUSG00000024354	-0.562297688	5.30597107	4.57E-06	5.16E-05
ENSMUSG00000009293	0.546301367	5.26015593	4.57E-06	5.16E-05
ENSMUSG00000020672	-0.887332627	2.465842277	4.62E-06	5.21E-05
ENSMUSG00000006373	-0.523896121	9.985882199	4.64E-06	5.23E-05
ENSMUSG00000079487	0.521391478	4.505778105	4.65E-06	5.23E-05
ENSMUSG00000020108	2.300507946	4.616691779	4.66E-06	5.25E-05
ENSMUSG00000044636	-1.042861877	1.450941859	4.68E-06	5.26E-05
ENSMUSG00000028327	0.531418249	6.990878695	4.80E-06	5.39E-05
ENSMUSG00000035780	-0.612631544	8.034197131	4.85E-06	5.44E-05
ENSMUSG00000008845	0.842298733	4.223803843	4.95E-06	5.55E-05
ENSMUSG00000097290	0.698681686	3.139157084	5.10E-06	5.71E-05
ENSMUSG00000042350	0.519115066	6.07972881	5.10E-06	5.71E-05
ENSMUSG00000056121	-0.505463682	5.035029917	5.14E-06	5.74E-05
ENSMUSG00000020017	0.822797284	9.489270908	5.16E-06	5.76E-05
ENSMUSG00000078680	-1.05728312	1.425190634	5.33E-06	5.94E-05
ENSMUSG00000019997	1.624725082	3.930317423	5.35E-06	5.97E-05
ENSMUSG00000034574	-0.5798618	5.566852831	5.38E-06	5.99E-05
ENSMUSG00000056608	0.970555248	6.418931583	5.38E-06	5.99E-05
ENSMUSG00000116564	-0.571287637	4.48629722	5.43E-06	6.04E-05
ENSMUSG00000071637	1.058704448	3.524076354	5.59E-06	6.21E-05
ENSMUSG00000086265	-1.75275497	0.532082368	5.59E-06	6.21E-05
ENSMUSG00000033831	0.617404516	11.66639291	5.65E-06	6.27E-05
ENSMUSG00000060477	0.566571757	4.524314052	5.67E-06	6.28E-05
ENSMUSG00000021900	0.50047074	6.045834006	5.78E-06	6.40E-05
ENSMUSG00000017386	-0.528332926	5.505767285	5.81E-06	6.43E-05
ENSMUSG00000004951	1.112599513	4.970675132	5.83E-06	6.45E-05
ENSMUSG00000038658	0.538820438	4.957587669	5.92E-06	6.53E-05
ENSMUSG00000039770	-0.564921587	5.177183262	5.92E-06	6.53E-05
ENSMUSG00000020309	-0.737220714	3.570520296	5.96E-06	6.57E-05
ENSMUSG00000031533	0.504975128	4.834552939	6.06E-06	6.67E-05
ENSMUSG00000020471	-0.841020921	3.416955831	6.15E-06	6.76E-05
ENSMUSG00000022587	-0.547667397	7.216162552	6.20E-06	6.81E-05
ENSMUSG00000038172	-0.599633658	4.96483702	6.27E-06	6.88E-05
ENSMUSG00000101514	-0.811879195	3.356643552	6.30E-06	6.91E-05
ENSMUSG00000021054	-0.504771328	5.66328855	6.32E-06	6.93E-05
ENSMUSG00000070044	-0.548027049	4.504831395	6.35E-06	6.95E-05
ENSMUSG00000030483	1.019815135	8.266309366	6.45E-06	7.05E-05
ENSMUSG00000116718	1.069911125	1.519180094	6.45E-06	7.05E-05
ENSMUSG00000032198	-0.786309919	4.103013247	6.47E-06	7.06E-05
ENSMUSG00000031502	0.518460422	5.492486924	6.58E-06	7.18E-05
ENSMUSG00000005982	-0.456562575	6.981701495	6.66E-06	7.26E-05
ENSMUSG00000049488	0.943993798	1.272177149	6.68E-06	7.28E-05
ENSMUSG00000067203	-1.344641205	1.865346207	6.71E-06	7.30E-05
ENSMUSG00000038764	-0.511626342	5.270360224	6.75E-06	7.34E-05
ENSMUSG00000036591	-0.58833658	5.237023468	6.78E-06	7.36E-05
ENSMUSG00000027708	-0.593828384	5.032644883	6.87E-06	7.45E-05
ENSMUSG00000019505	0.590699951	9.31873054	6.90E-06	7.48E-05
ENSMUSG00000022711	-0.456605057	5.521151688	6.97E-06	7.54E-05
ENSMUSG00000023965	0.654049666	4.628507845	6.97E-06	7.54E-05
ENSMUSG00000015478	-0.487783019	5.953513264	7.02E-06	7.59E-05
ENSMUSG00000042507	0.694273958	3.743838808	7.08E-06	7.65E-05
ENSMUSG00000032220	0.523017939	5.464226904	7.10E-06	7.66E-05
ENSMUSG00000023829	-0.496755374	8.405929301	7.46E-06	8.04E-05
ENSMUSG00000035530	0.527058624	8.140216805	7.51E-06	8.09E-05
ENSMUSG00000045466	0.865071008	1.992525254	7.58E-06	8.16E-05
ENSMUSG00000035486	-1.262664474	0.652358268	7.64E-06	8.22E-05
ENSMUSG00000018841	0.580857424	3.761320868	7.87E-06	8.46E-05
ENSMUSG00000069539	0.559694325	5.285931575	8.03E-06	8.61E-05
ENSMUSG00000024397	-1.26863488	0.877929468	8.03E-06	8.61E-05
ENSMUSG00000024066	-0.490780136	7.177999263	8.10E-06	8.68E-05
ENSMUSG00000037885	-0.564268475	4.54077591	8.21E-06	8.79E-05
ENSMUSG00000039217	-1.002247194	2.507899134	8.24E-06	8.82E-05
ENSMUSG00000031511	0.515736246	5.110788616	8.30E-06	8.87E-05
ENSMUSG00000004394	0.459399886	5.971609945	8.38E-06	8.95E-05
ENSMUSG00000039345	-0.686596622	3.206355258	8.40E-06	8.96E-05
ENSMUSG00000037326	0.594282721	4.544342147	8.40E-06	8.96E-05
ENSMUSG00000038582	0.723321728	4.755733181	8.44E-06	8.99E-05
ENSMUSG00000091264	0.646222976	5.058176324	8.50E-06	9.05E-05
ENSMUSG00000046380	1.490631465	0.639302553	8.55E-06	9.09E-05
ENSMUSG00000043091	-0.627178199	6.656919456	8.62E-06	9.16E-05
ENSMUSG00000023073	-0.926613283	3.354555864	8.67E-06	9.20E-05
ENSMUSG00000055401	0.538087467	4.884962879	8.75E-06	9.28E-05
ENSMUSG00000027180	-0.521355889	6.678824097	8.82E-06	9.34E-05
ENSMUSG00000061288	0.650014758	5.497923782	8.86E-06	9.38E-05
ENSMUSG00000045875	0.810504354	2.574587501	8.91E-06	9.42E-05
ENSMUSG00000021765	1.523065859	1.581426679	8.97E-06	9.48E-05
ENSMUSG00000032249	0.552745686	6.424194015	9.07E-06	9.58E-05
ENSMUSG00000040701	-0.734608857	2.61918509	9.14E-06	9.64E-05
ENSMUSG00000035845	0.710494481	2.914013753	9.21E-06	9.71E-05
ENSMUSG00000059897	-0.912602621	1.758537716	9.23E-06	9.73E-05
ENSMUSG00000062785	0.664428483	2.90618953	9.26E-06	9.74E-05
ENSMUSG00000024087	1.326803624	0.206352309	9.26E-06	9.74E-05
ENSMUSG00000031434	1.031475664	1.192547333	9.41E-06	9.88E-05
ENSMUSG00000070605	-1.44728504	0.845380347	9.45E-06	9.92E-05
ENSMUSG00000032370	-0.56188452	5.535111333	9.46E-06	9.92E-05
ENSMUSG00000032437	0.465619644	6.473392766	9.48E-06	9.93E-05
ENSMUSG00000019935	1.271279261	4.486439749	9.54E-06	9.98E-05
ENSMUSG00000045092	-0.578790458	5.285137535	9.57E-06	0.000100078
ENSMUSG00000035834	-0.781508772	3.003630872	9.74E-06	0.000101744
ENSMUSG00000032079	0.494630917	10.7735031	1.00E-05	0.000104891
ENSMUSG00000026922	0.496364311	7.92906899	1.01E-05	0.000104938
ENSMUSG00000037894	-0.498969038	5.291008338	1.01E-05	0.000105288
ENSMUSG00000022827	0.663349028	3.499139686	1.02E-05	0.000106639
ENSMUSG00000020629	-0.475117571	7.247597079	1.02E-05	0.000106649
ENSMUSG00000031714	-0.603877065	4.079934807	1.04E-05	0.000108056
ENSMUSG00000024371	-0.489188609	6.91657113	1.04E-05	0.000108056
ENSMUSG00000043432	0.755978965	2.347067718	1.04E-05	0.000108224
ENSMUSG00000032041	-0.542477954	4.292163693	1.05E-05	0.000108521
ENSMUSG00000019564	1.523544066	1.112558448	1.05E-05	0.000108521
ENSMUSG00000031618	-0.928602109	3.638622977	1.06E-05	0.000109298
ENSMUSG00000071266	-0.789439147	2.944401693	1.06E-05	0.000109305
ENSMUSG00000043290	1.023324181	1.253284644	1.08E-05	0.000111548
ENSMUSG00000021361	-0.497801912	6.582585733	1.08E-05	0.000111568
ENSMUSG00000017428	0.450951745	6.648117137	1.08E-05	0.000111782
ENSMUSG00000086290	0.827629397	2.288894096	1.09E-05	0.000111909
ENSMUSG00000063576	0.492926203	6.154891987	1.09E-05	0.000112715
ENSMUSG00000037072	-0.484087394	6.748289342	1.10E-05	0.000113396
ENSMUSG00000010047	0.510630215	5.803807848	1.13E-05	0.000116278
ENSMUSG00000024863	-0.64639103	7.790912447	1.14E-05	0.000116807
ENSMUSG00000021928	-0.5840264	5.462820358	1.15E-05	0.000118524
ENSMUSG00000035329	-0.674507763	3.511861336	1.16E-05	0.000119381
ENSMUSG00000036078	0.498928406	6.611688815	1.17E-05	0.000119983
ENSMUSG00000044037	0.58321585	5.304009415	1.17E-05	0.000119983
ENSMUSG00000084983	0.545718033	4.324957082	1.18E-05	0.000120529
ENSMUSG00000037904	-1.066423382	1.652020184	1.19E-05	0.000121485
ENSMUSG00000020641	0.951476444	3.04957408	1.20E-05	0.000122518
ENSMUSG00000009035	-0.614540877	5.080051662	1.20E-05	0.000122566
ENSMUSG00000007338	-0.468957849	4.717256865	1.21E-05	0.000123038
ENSMUSG00000030498	-0.51475256	5.213616674	1.21E-05	0.000123565
ENSMUSG00000032599	0.978186577	4.949778261	1.22E-05	0.000123922
ENSMUSG00000025175	-0.545015124	3.882860537	1.22E-05	0.000123922
ENSMUSG00000098178	0.718307693	6.483915501	1.23E-05	0.000124811
ENSMUSG00000024423	0.775959786	3.374729979	1.24E-05	0.000125956
ENSMUSG00000042460	-0.551550106	5.329166032	1.25E-05	0.000126648
ENSMUSG00000040170	0.950189045	5.273302778	1.28E-05	0.000129587
ENSMUSG00000034173	0.959307709	2.917948588	1.29E-05	0.000130703
ENSMUSG00000027580	0.497465886	6.891230619	1.29E-05	0.00013077
ENSMUSG00000042686	-1.388654818	1.368248662	1.29E-05	0.00013077
ENSMUSG00000034973	0.563203307	3.960542122	1.31E-05	0.000132352
ENSMUSG00000089862	-0.607555118	3.594182165	1.32E-05	0.000132976
ENSMUSG00000064247	1.127549351	1.772660557	1.32E-05	0.000133325
ENSMUSG00000112300	1.264734067	0.787237057	1.32E-05	0.000133353
ENSMUSG00000032802	0.577133191	5.954066083	1.33E-05	0.000133668
ENSMUSG00000024427	-0.936577671	2.874856157	1.35E-05	0.000136086
ENSMUSG00000033308	0.536075574	8.981430569	1.37E-05	0.0001382
ENSMUSG00000112796	-1.140363159	1.200991673	1.38E-05	0.000138345
ENSMUSG00000020029	0.551574884	7.106355851	1.39E-05	0.000139789
ENSMUSG00000020782	0.67229274	5.324816448	1.40E-05	0.000140482
ENSMUSG00000006445	0.823367608	4.497427794	1.41E-05	0.000140765
ENSMUSG00000117975	1.220011143	1.215260699	1.41E-05	0.000140765
ENSMUSG00000063406	0.668624425	5.865905748	1.42E-05	0.000141498
ENSMUSG00000021866	-0.461996778	5.488597259	1.42E-05	0.000141498
ENSMUSG00000042510	1.908484206	2.239367141	1.42E-05	0.000141593
ENSMUSG00000097426	-1.319903889	1.944465376	1.42E-05	0.000141593
ENSMUSG00000114247	1.401780692	0.345246169	1.42E-05	0.000141593
ENSMUSG00000075511	-0.762875543	3.203110299	1.42E-05	0.000141794
ENSMUSG00000025742	-0.674147352	3.462016942	1.44E-05	0.000143209
ENSMUSG00000024158	-0.435346767	7.817194719	1.48E-05	0.000147186
ENSMUSG00000042118	0.588201452	8.09218301	1.52E-05	0.00015092
ENSMUSG00000017144	-0.747375873	3.742283146	1.54E-05	0.000152768
ENSMUSG00000054226	-0.473054177	6.818625564	1.55E-05	0.000153883
ENSMUSG00000028044	-0.955274637	1.793032067	1.56E-05	0.000154422
ENSMUSG00000028158	0.521652877	8.421089834	1.57E-05	0.000155631
ENSMUSG00000028334	-0.679239368	3.333995509	1.57E-05	0.000155744
ENSMUSG00000031955	-0.636836531	5.327717693	1.58E-05	0.000155866
ENSMUSG00000047797	-0.459641631	9.039494241	1.59E-05	0.000156871
ENSMUSG00000045211	0.72225155	3.764791832	1.60E-05	0.000158221
ENSMUSG00000019971	0.990669517	1.25051268	1.62E-05	0.000159478
ENSMUSG00000023243	-1.158341102	6.028935118	1.62E-05	0.000159478
ENSMUSG00000039646	-0.736035942	3.520620511	1.63E-05	0.000160066
ENSMUSG00000109764	-0.559342112	8.121070913	1.63E-05	0.000160271
ENSMUSG00000020456	0.52248862	8.330253704	1.65E-05	0.000161769
ENSMUSG00000035863	-1.183350732	0.902007745	1.67E-05	0.000163754
ENSMUSG00000042790	0.533713732	4.548384355	1.67E-05	0.000163983
ENSMUSG00000002881	-0.489222787	5.880415793	1.67E-05	0.000164254
ENSMUSG00000078612	0.70039168	2.928083152	1.71E-05	0.000167995
ENSMUSG00000020198	0.455350399	6.079763243	1.74E-05	0.000170349
ENSMUSG00000037921	-0.917460178	1.832054933	1.76E-05	0.000171783
ENSMUSG00000098650	-1.267847531	2.701825164	1.77E-05	0.000172765
ENSMUSG00000079003	0.734737055	3.290148703	1.84E-05	0.000179452
ENSMUSG00000026434	0.470306108	6.185610801	1.84E-05	0.000179452
ENSMUSG00000042213	-0.754419729	3.511305601	1.84E-05	0.000179792
ENSMUSG00000023044	-0.590078117	8.649058109	1.89E-05	0.00018455
ENSMUSG00000040659	-0.517811639	5.404902469	1.90E-05	0.000184709
ENSMUSG00000021895	0.619012889	4.634280757	1.90E-05	0.00018509
ENSMUSG00000060397	1.389901737	0.888710311	1.91E-05	0.000185362
ENSMUSG00000026888	0.622511434	5.444527399	1.91E-05	0.000185584
ENSMUSG00000033326	0.597329037	4.747872015	1.94E-05	0.000188133
ENSMUSG00000039620	0.952702395	1.705357914	1.94E-05	0.000188517
ENSMUSG00000058706	0.495859485	5.076839025	1.98E-05	0.000191537
ENSMUSG00000031812	0.510371886	7.448377139	2.01E-05	0.000195076
ENSMUSG00000093904	0.455202613	5.941154616	2.07E-05	0.000200452
ENSMUSG00000095440	0.713514393	3.332104604	2.07E-05	0.000200461
ENSMUSG00000003228	0.886747398	2.111373894	2.10E-05	0.000202879
ENSMUSG00000019923	0.424609472	6.101397516	2.12E-05	0.000204868
ENSMUSG00000048546	-0.658165239	5.914835168	2.15E-05	0.000206962
ENSMUSG00000025534	0.500703492	5.425351005	2.18E-05	0.000210606
ENSMUSG00000024039	0.521168031	8.954763241	2.19E-05	0.000211372
ENSMUSG00000045216	-0.548687928	6.961419235	2.20E-05	0.000211746
ENSMUSG00000041261	-0.705461107	5.779159624	2.24E-05	0.000215247
ENSMUSG00000034110	-1.086791399	1.719917779	2.25E-05	0.000216232
ENSMUSG00000047228	-1.05652691	3.114784146	2.28E-05	0.000218676
ENSMUSG00000097195	1.035371385	1.306643622	2.30E-05	0.000220495
ENSMUSG00000036825	0.577916646	3.240350201	2.30E-05	0.000220495
ENSMUSG00000022940	0.593330948	3.560755502	2.31E-05	0.000221564
ENSMUSG00000035673	0.486605631	4.922528381	2.33E-05	0.000222637
ENSMUSG00000026409	0.825090446	3.693362881	2.38E-05	0.000227779
ENSMUSG00000000184	-0.726759694	2.968950403	2.38E-05	0.000227779
ENSMUSG00000068220	-1.062773974	3.411864172	2.39E-05	0.000228327
ENSMUSG00000041926	-0.451100259	5.191938436	2.43E-05	0.000231508
ENSMUSG00000028469	-0.53543355	5.640261214	2.47E-05	0.00023544
ENSMUSG00000022828	0.669050651	4.264152981	2.49E-05	0.00023749
ENSMUSG00000008575	-0.466760262	5.927673935	2.52E-05	0.000239389
ENSMUSG00000021509	-0.759323052	4.057223334	2.56E-05	0.000243231
ENSMUSG00000030879	0.430186284	5.655107969	2.57E-05	0.000244109
ENSMUSG00000112640	-1.317004298	0.861642283	2.64E-05	0.000250369
ENSMUSG00000027808	-0.605645849	7.606528302	2.65E-05	0.000251097
ENSMUSG00000037773	0.52927093	4.175813247	2.66E-05	0.000252162
ENSMUSG00000016239	1.037532326	1.557408462	2.66E-05	0.000252378
ENSMUSG00000030562	-0.868491083	4.990163523	2.70E-05	0.000255468
ENSMUSG00000059810	-0.877978411	3.266193562	2.70E-05	0.000255786
ENSMUSG00000028961	-0.580348484	4.873878123	2.74E-05	0.000258803
ENSMUSG00000031722	0.632077523	11.8744453	2.76E-05	0.000260771
ENSMUSG00000002297	-1.41042811	1.019053066	2.79E-05	0.000263072
ENSMUSG00000078496	-1.012081461	1.712605019	2.80E-05	0.000263647
ENSMUSG00000047547	0.471468039	5.998131453	2.81E-05	0.000265088
ENSMUSG00000021364	0.638284588	8.857183416	2.84E-05	0.000267404
ENSMUSG00000026648	-1.044538182	2.494656987	2.86E-05	0.000269057
ENSMUSG00000006589	0.542448593	5.090396661	2.86E-05	0.000269153
ENSMUSG00000027078	-0.475199135	5.36839334	2.88E-05	0.000270662
ENSMUSG00000021737	0.481124641	5.868045227	2.90E-05	0.000272071
ENSMUSG00000021748	-0.465174849	6.936501726	2.95E-05	0.000276417
ENSMUSG00000048307	0.427191265	5.889685543	2.98E-05	0.000279667
ENSMUSG00000034731	1.026980573	1.353444605	2.99E-05	0.000279971
ENSMUSG00000003778	0.524143416	3.90366486	3.06E-05	0.000286519
ENSMUSG00000042348	0.742234912	3.254966116	3.15E-05	0.000294279
ENSMUSG00000096954	-1.25229713	0.459461089	3.15E-05	0.000294279
ENSMUSG00000024130	-0.550684062	6.262360452	3.19E-05	0.000297664
ENSMUSG00000037966	-0.441287748	6.935870192	3.19E-05	0.000297664
ENSMUSG00000060012	0.454382616	5.925035767	3.20E-05	0.000298294
ENSMUSG00000042502	0.436678363	4.984724378	3.21E-05	0.000299427
ENSMUSG00000026727	-0.51708139	4.123335696	3.25E-05	0.000302689
ENSMUSG00000025176	-0.515790401	7.190835242	3.26E-05	0.000302935
ENSMUSG00000031700	0.579634535	9.393293682	3.29E-05	0.000305326
ENSMUSG00000066687	1.87263805	4.196136324	3.29E-05	0.000305501
ENSMUSG00000048490	0.626485796	3.740807629	3.31E-05	0.000306994
ENSMUSG00000015656	0.740912873	10.36178206	3.35E-05	0.000310201
ENSMUSG00000039967	0.575560076	3.726174452	3.42E-05	0.000316564
ENSMUSG00000018425	0.478093248	5.131792647	3.42E-05	0.000316564
ENSMUSG00000032577	-0.873577842	2.099351014	3.43E-05	0.000317546
ENSMUSG00000008301	0.547348106	3.811098708	3.44E-05	0.000317624
ENSMUSG00000040093	-0.841857967	3.786880537	3.46E-05	0.000319854
ENSMUSG00000041775	0.689360616	2.768624808	3.47E-05	0.000320285
ENSMUSG00000027952	-0.661112764	4.344285718	3.50E-05	0.000322641
ENSMUSG00000053134	0.585578673	3.46789435	3.50E-05	0.000322965
ENSMUSG00000018995	-0.5967499	4.156322143	3.51E-05	0.000323446
ENSMUSG00000026042	-0.938267048	1.771615182	3.58E-05	0.000329511
ENSMUSG00000020053	-0.569805429	8.336815214	3.59E-05	0.000330103
ENSMUSG00000023022	-0.51542303	6.130802506	3.61E-05	0.000331456
ENSMUSG00000032420	0.971794124	2.905466811	3.61E-05	0.000331456
ENSMUSG00000047496	-0.641764349	4.619193241	3.62E-05	0.000332029
ENSMUSG00000099858	-0.814114383	2.787726732	3.63E-05	0.00033243
ENSMUSG00000029173	-0.48749274	5.878177689	3.64E-05	0.000333336
ENSMUSG00000027546	0.468659304	6.234644395	3.65E-05	0.000334065
ENSMUSG00000057982	-0.784366636	4.057188398	3.66E-05	0.000335125
ENSMUSG00000066036	0.519394439	7.389953592	3.69E-05	0.000337018
ENSMUSG00000039485	1.364415708	1.214856873	3.75E-05	0.000342705
ENSMUSG00000008090	-0.587235675	5.115185708	3.76E-05	0.00034353
ENSMUSG00000046562	0.441359613	5.442543832	3.78E-05	0.0003443
ENSMUSG00000005836	0.701127749	2.655141015	3.79E-05	0.000345013
ENSMUSG00000055027	0.838860051	2.272391543	3.79E-05	0.000345486
ENSMUSG00000035875	-0.471387504	8.014070194	3.95E-05	0.000359057
ENSMUSG00000076437	-0.896815497	2.034723246	3.95E-05	0.000359435
ENSMUSG00000020439	-0.810122984	2.51875101	3.96E-05	0.000359475
ENSMUSG00000049090	-0.432389982	6.583415816	4.04E-05	0.000366795
ENSMUSG00000001175	-0.431867622	7.127788534	4.06E-05	0.000368102
ENSMUSG00000037541	-0.943656556	3.486037862	4.06E-05	0.000368102
ENSMUSG00000036501	0.629644079	4.359246896	4.09E-05	0.000370295
ENSMUSG00000038260	1.228982494	1.009035268	4.10E-05	0.000370662
ENSMUSG00000033965	-0.520711959	7.183724828	4.14E-05	0.000374135
ENSMUSG00000000326	-0.637290947	9.038633052	4.16E-05	0.000376375
ENSMUSG00000022474	0.853611642	2.150906199	4.17E-05	0.000376593
ENSMUSG00000021876	-0.545409811	9.165057988	4.19E-05	0.000377829
ENSMUSG00000028557	-0.476910248	5.990700866	4.23E-05	0.000381328
ENSMUSG00000045319	0.763187466	4.411174316	4.30E-05	0.000387166
