	logFC	logCPM	PValue	FDR
ENSMUSG00000030036	-0.269190004	5.484887272	0.014399052	0.057840422
ENSMUSG00000042903	-0.312800359	4.841202343	0.014424358	0.057922814
ENSMUSG00000026227	-0.256671035	6.13181463	0.014509262	0.058244391
ENSMUSG00000049521	-0.341346336	5.299103094	0.014521675	0.058262659
ENSMUSG00000029177	-0.646236394	1.430850505	0.014523459	0.058262659
ENSMUSG00000038949	0.450660702	3.888883427	0.014562932	0.058401614
ENSMUSG00000030966	-0.501798274	2.419886924	0.014608538	0.058565063
ENSMUSG00000021193	0.23800223	5.302658559	0.014615102	0.058571938
ENSMUSG00000038127	-0.28262466	5.425615238	0.01462567	0.058579287
ENSMUSG00000046873	0.382700028	2.925246378	0.014626635	0.058579287
ENSMUSG00000035478	-0.240839914	5.712414017	0.014676593	0.058759881
ENSMUSG00000007659	0.311389602	5.176564041	0.014715425	0.058895833
ENSMUSG00000031887	-0.379412525	3.445626349	0.014745535	0.058996793
ENSMUSG00000058761	0.291225461	5.655477818	0.014812965	0.059246954
ENSMUSG00000031158	0.273564038	5.02847044	0.014834898	0.059315038
ENSMUSG00000002984	0.349890235	5.677348299	0.014843935	0.059331534
ENSMUSG00000024896	0.248618728	5.270253345	0.014871698	0.059422837
ENSMUSG00000058022	0.278756121	6.408785894	0.014878194	0.059429134
ENSMUSG00000025220	-0.232689002	5.853528498	0.014958269	0.059729234
ENSMUSG00000035413	0.338388373	3.467322663	0.014991811	0.059838239
ENSMUSG00000038909	0.247835322	4.701486552	0.014995476	0.059838239
ENSMUSG00000110750	0.584590884	2.102653731	0.015038254	0.059960999
ENSMUSG00000021555	-0.281795265	4.63452714	0.015041086	0.059960999
ENSMUSG00000049037	0.971977002	0.773094635	0.015041131	0.059960999
ENSMUSG00000090015	-0.684014142	0.889878604	0.01511512	0.060236071
ENSMUSG00000008999	-0.674065666	1.457046291	0.015135196	0.060296183
ENSMUSG00000054277	-0.504484556	2.939559281	0.01514052	0.060297509
ENSMUSG00000049791	-0.300152485	5.651809528	0.015191536	0.060480739
ENSMUSG00000019916	0.434892765	3.497918246	0.0152622	0.060742046
ENSMUSG00000029344	-0.345371767	4.545815923	0.015270863	0.060744102
ENSMUSG00000026888	0.3122866	5.244893396	0.015278856	0.060744102
ENSMUSG00000108763	-0.693347989	1.179750221	0.015279031	0.060744102
ENSMUSG00000003444	0.301375274	3.997592912	0.015282832	0.060744102
ENSMUSG00000040447	0.473860697	5.0641314	0.015294693	0.060771247
ENSMUSG00000026478	-0.292315119	4.270592852	0.015394804	0.061148909
ENSMUSG00000017119	0.24561965	7.718204021	0.015419714	0.061227719
ENSMUSG00000024576	0.239856757	6.531888906	0.015428773	0.06124356
ENSMUSG00000071654	0.320703755	4.173886103	0.015442432	0.061277638
ENSMUSG00000024487	-0.272226436	4.902621362	0.015469765	0.061365942
ENSMUSG00000069743	-0.818531773	0.585269533	0.015578894	0.061778549
ENSMUSG00000022799	0.386044841	3.29886396	0.015594578	0.061820448
ENSMUSG00000112880	0.862789704	-0.119233886	0.015602918	0.061833217
ENSMUSG00000001323	-0.240619987	6.645103384	0.01564647	0.061985475
ENSMUSG00000118181	0.585990879	1.247799438	0.01565335	0.061992398
ENSMUSG00000026179	0.321906119	6.582746293	0.01566049	0.062000348
ENSMUSG00000101514	-0.309450726	3.529880481	0.015715271	0.062196839
ENSMUSG00000073758	0.809832761	0.280032525	0.015730512	0.062236767
ENSMUSG00000030882	-0.747552096	0.49416845	0.015748626	0.062288034
ENSMUSG00000025145	-0.371396344	2.773686536	0.015768605	0.062332569
ENSMUSG00000060636	-0.250774883	6.413602146	0.015770207	0.062332569
ENSMUSG00000045284	-0.649746085	1.644386801	0.015801566	0.062436086
ENSMUSG00000021375	0.323132992	4.611378686	0.015888479	0.062758971
ENSMUSG00000015605	-0.323479478	3.707656917	0.015921124	0.062867362
ENSMUSG00000001415	-0.232377725	5.455252162	0.015962775	0.06301123
ENSMUSG00000037553	-0.257627745	4.925809327	0.015985991	0.06307258
ENSMUSG00000037710	0.270382861	7.095116838	0.015988761	0.06307258
ENSMUSG00000032582	0.277817273	4.196221076	0.016018427	0.063168979
ENSMUSG00000035239	0.61949013	1.086525709	0.016118992	0.063532868
ENSMUSG00000035699	-1.318177181	0.024301277	0.016121222	0.063532868
ENSMUSG00000026004	-0.424553621	2.902373027	0.016158075	0.063657336
ENSMUSG00000038085	0.825765263	0.823138933	0.016195556	0.063784193
ENSMUSG00000022792	-0.296040653	3.834986418	0.016207895	0.063798363
ENSMUSG00000040658	-0.435710312	2.418111029	0.016213413	0.063798363
ENSMUSG00000001280	0.296400882	5.158916949	0.016219956	0.063798363
ENSMUSG00000047473	-0.601085786	1.066934412	0.016220281	0.063798363
ENSMUSG00000066153	-0.56810259	5.203979676	0.016245518	0.063876827
ENSMUSG00000025921	-0.272858074	4.482341153	0.016261218	0.063917752
ENSMUSG00000040296	-0.333810372	4.626734327	0.016272521	0.063928495
ENSMUSG00000031441	-0.471247744	2.475783192	0.016274536	0.063928495
ENSMUSG00000043257	0.37133369	3.080136974	0.016290615	0.063970851
ENSMUSG00000037750	0.30979643	4.324819555	0.016304781	0.064005671
ENSMUSG00000040562	-0.447237498	5.11044254	0.016331282	0.064085397
ENSMUSG00000001435	0.276830401	10.05938416	0.016335701	0.064085397
ENSMUSG00000012609	-0.429526571	3.215357418	0.016415501	0.064377545
ENSMUSG00000027215	-0.248556486	6.177501196	0.016447391	0.06447904
ENSMUSG00000040964	-0.280498794	4.645737386	0.016452057	0.06447904
ENSMUSG00000004748	-0.309478935	4.576861373	0.01645966	0.064487914
ENSMUSG00000035770	-0.281247807	4.536284157	0.016470134	0.064508025
ENSMUSG00000028919	0.35223359	5.972024999	0.016485838	0.064548601
ENSMUSG00000021876	0.30670127	9.552706212	0.016529375	0.064698096
ENSMUSG00000032116	-0.255582817	6.432886555	0.016569372	0.064833638
ENSMUSG00000031171	0.275141069	4.110419886	0.0165852	0.064872563
ENSMUSG00000022701	0.457763457	1.874280949	0.016590061	0.064872563
ENSMUSG00000030341	0.283457887	6.452020958	0.016620092	0.064968963
ENSMUSG00000028037	-0.852427642	0.856850284	0.016637733	0.065016881
ENSMUSG00000025545	0.240015389	5.399915442	0.016686054	0.065184619
ENSMUSG00000026288	0.654355397	2.385452854	0.016714259	0.065273693
ENSMUSG00000030282	0.257407727	5.358228535	0.016728636	0.065289309
ENSMUSG00000040511	0.410269428	2.77006326	0.016729068	0.065289309
ENSMUSG00000021271	0.332674022	2.881471853	0.016759566	0.065387208
ENSMUSG00000024143	0.400220736	3.627292389	0.016771477	0.065412549
ENSMUSG00000025474	0.322297576	3.8034185	0.016790058	0.065456505
ENSMUSG00000022360	-0.754072561	1.242117742	0.016793585	0.065456505
ENSMUSG00000059316	0.237937323	5.518772384	0.016838353	0.065609828
ENSMUSG00000070319	0.231937187	5.754427894	0.016879443	0.065748724
ENSMUSG00000042684	-0.817220261	0.014139739	0.016905604	0.065829399
ENSMUSG00000073411	0.246854992	8.980615294	0.016924223	0.065880662
ENSMUSG00000029136	0.339932637	3.600461226	0.016979878	0.066076014
ENSMUSG00000030701	-0.330664144	5.319331443	0.016988441	0.066083985
ENSMUSG00000031138	0.25865442	7.53957719	0.016992868	0.066083985
ENSMUSG00000006641	-0.392333531	4.174057337	0.017009895	0.066128909
ENSMUSG00000024891	0.731104217	0.58938537	0.017020484	0.066145152
ENSMUSG00000023939	-0.2811316	5.239551066	0.017025025	0.066145152
ENSMUSG00000038522	-0.244627661	5.594644888	0.017096134	0.066400066
ENSMUSG00000040651	-0.264558962	4.439314145	0.017111458	0.066410836
ENSMUSG00000038146	-0.520340427	1.380665861	0.017112542	0.066410836
ENSMUSG00000025016	-0.265543405	7.147276338	0.017115401	0.066410836
ENSMUSG00000031561	0.344486352	4.338038867	0.017163856	0.066577461
ENSMUSG00000030082	-0.268934236	7.314521003	0.017177546	0.066609173
ENSMUSG00000016758	0.509634741	2.072143685	0.017191241	0.066640885
ENSMUSG00000091971	-1.056898069	0.720144285	0.017200069	0.066643034
ENSMUSG00000059142	-0.445838829	2.366892811	0.01720283	0.066643034
ENSMUSG00000036941	0.36884556	3.349839971	0.017230505	0.066728847
ENSMUSG00000020359	0.299830813	3.802428313	0.017244809	0.066762836
ENSMUSG00000015083	-0.240081972	7.982113886	0.017289188	0.066913203
ENSMUSG00000026457	0.259027748	7.073791747	0.017294836	0.066913623
ENSMUSG00000048120	0.50970951	2.260816051	0.017302818	0.066923067
ENSMUSG00000027276	-0.562921285	1.907280328	0.017316822	0.066948736
ENSMUSG00000037234	-0.285285659	5.340255389	0.017320604	0.066948736
ENSMUSG00000037003	0.304572341	6.472864322	0.017326082	0.066948736
ENSMUSG00000028729	0.25739407	4.417005812	0.017365505	0.067079609
ENSMUSG00000089943	-0.620302706	4.76572275	0.017372603	0.067085574
ENSMUSG00000024371	-0.254837986	6.998238229	0.01740611	0.067193482
ENSMUSG00000031220	-0.713402054	0.41724054	0.017426293	0.067249901
ENSMUSG00000062198	0.617222389	1.430916895	0.017463459	0.067371807
ENSMUSG00000049971	0.308579342	5.678253635	0.017633544	0.068006251
ENSMUSG00000038521	-0.26393402	8.768342236	0.017641128	0.068013785
ENSMUSG00000036737	0.258873322	4.764138861	0.017706938	0.068239436
ENSMUSG00000000168	-0.248594858	5.487834086	0.017711035	0.068239436
ENSMUSG00000041881	0.267908255	6.342498962	0.017717325	0.068239436
ENSMUSG00000037712	-0.254519413	6.231620365	0.017722254	0.068239436
ENSMUSG00000008090	-0.303793312	5.213692429	0.017759179	0.068359824
ENSMUSG00000039461	0.284403251	4.16994907	0.017766641	0.068366759
ENSMUSG00000000686	0.36522471	5.621447259	0.017788291	0.068428269
ENSMUSG00000018166	0.267375462	7.157278166	0.017795673	0.068434872
ENSMUSG00000010175	0.368511239	6.634975759	0.017808708	0.068463202
ENSMUSG00000030471	0.432079333	2.353564449	0.017851867	0.068607286
ENSMUSG00000005251	0.305746949	3.339054995	0.017881369	0.068698808
ENSMUSG00000017929	-0.409194734	5.260275653	0.017931013	0.068849977
ENSMUSG00000051586	0.384628698	4.582028813	0.017932116	0.068849977
ENSMUSG00000055850	-0.250528804	6.364272668	0.017938355	0.068852046
ENSMUSG00000036751	0.243219403	7.224423836	0.017972266	0.068960294
ENSMUSG00000024079	-0.379539721	3.826893882	0.01799809	0.069031797
ENSMUSG00000112920	-0.740235826	0.593481094	0.018002331	0.069031797
ENSMUSG00000100075	-0.761443386	1.387741328	0.018045773	0.069176419
ENSMUSG00000062619	0.304799498	5.024744045	0.018071488	0.069208928
ENSMUSG00000017288	0.247381446	4.983547167	0.018071905	0.069208928
ENSMUSG00000053730	-0.573740644	1.683426904	0.018077166	0.069208928
ENSMUSG00000024384	-0.313747519	4.109104911	0.018077173	0.069208928
ENSMUSG00000089712	0.663480624	1.83831187	0.018105886	0.069296892
ENSMUSG00000020978	0.252981564	4.695653222	0.018189137	0.069569102
ENSMUSG00000000902	0.274704569	4.068932788	0.018201983	0.069569102
ENSMUSG00000028121	-0.271195304	5.4599513	0.018205308	0.069569102
ENSMUSG00000036106	-0.500159175	2.374156752	0.018207415	0.069569102
ENSMUSG00000029381	-0.512526984	3.432367341	0.018210518	0.069569102
ENSMUSG00000044122	-0.595691241	1.64848078	0.018211566	0.069569102
ENSMUSG00000039176	0.239187492	5.808805185	0.018263022	0.069725904
ENSMUSG00000042680	0.390330645	5.062027394	0.018264158	0.069725904
ENSMUSG00000019891	0.544585	1.822170329	0.018291062	0.069797526
ENSMUSG00000024516	-0.358388038	3.88686217	0.018294475	0.069797526
ENSMUSG00000022634	-0.320283774	3.66439084	0.018340894	0.069952529
ENSMUSG00000064339	-0.34934582	7.432498159	0.018356669	0.069990596
ENSMUSG00000070407	-0.242543359	6.256148732	0.018420224	0.070210756
ENSMUSG00000015659	-0.535998822	1.717935207	0.018444836	0.070282389
ENSMUSG00000048271	-0.286830215	5.154324029	0.018529295	0.070581947
ENSMUSG00000028150	-0.324627583	5.99334967	0.018577732	0.070744144
ENSMUSG00000037936	0.309387794	7.67164653	0.018619345	0.070880259
ENSMUSG00000010608	-0.284949899	5.271179178	0.01864988	0.070974133
ENSMUSG00000034832	-0.30715134	4.578812039	0.018687337	0.071094281
ENSMUSG00000021131	-0.29546712	4.129167899	0.018707882	0.071129278
ENSMUSG00000036083	-0.259420238	5.382052544	0.018708313	0.071129278
ENSMUSG00000085894	-0.805032457	0.419185019	0.018732559	0.071199049
ENSMUSG00000057561	0.349391335	5.233708665	0.01874167	0.071211271
ENSMUSG00000067279	0.583939288	5.143378854	0.018768126	0.07128937
ENSMUSG00000025609	-0.227043451	5.625163141	0.01882716	0.071491123
ENSMUSG00000074030	0.354449017	3.156299141	0.018866201	0.071616857
ENSMUSG00000032125	0.33625495	3.738823019	0.018886117	0.071669936
ENSMUSG00000041264	0.267567422	4.264399721	0.018909978	0.071720122
ENSMUSG00000050954	0.615205762	0.635694905	0.018916975	0.071720122
ENSMUSG00000029146	0.268419306	4.248483871	0.018922783	0.071720122
ENSMUSG00000020486	-0.404001885	2.639260667	0.018924972	0.071720122
ENSMUSG00000024571	-0.236259538	5.94851029	0.01892903	0.071720122
ENSMUSG00000079057	-0.264620059	8.680325798	0.018937193	0.071728553
ENSMUSG00000048310	0.235095793	5.54504578	0.0189508	0.071757589
ENSMUSG00000042063	0.460339286	2.70466877	0.018965351	0.071767793
ENSMUSG00000051934	-0.488736181	2.381418343	0.018965378	0.071767793
ENSMUSG00000045464	-0.743078504	0.399297819	0.018991538	0.071844279
ENSMUSG00000047832	-0.546485338	1.582128274	0.019039632	0.072003667
ENSMUSG00000028266	0.393401757	3.279572033	0.019165582	0.072457296
ENSMUSG00000022119	-0.3507058	3.656805675	0.019176254	0.072474959
ENSMUSG00000020923	0.232488314	5.776802581	0.019199992	0.072541979
ENSMUSG00000003948	0.273020241	7.015450528	0.019221614	0.072600963
ENSMUSG00000045733	-0.782644704	0.397349883	0.019231653	0.072616173
ENSMUSG00000049090	-0.247607601	6.644298863	0.019258717	0.072695638
ENSMUSG00000000194	0.280704442	4.56261607	0.019280613	0.072755554
ENSMUSG00000026475	0.896036266	6.265805622	0.019306914	0.072832047
ENSMUSG00000053347	-0.419559069	2.623768416	0.019338371	0.072927939
ENSMUSG00000020755	0.27650381	4.078722776	0.019436908	0.073276657
ENSMUSG00000015882	-0.471919901	3.01579695	0.019474524	0.073395563
ENSMUSG00000030359	-0.364279733	12.04397853	0.01950598	0.073491182
ENSMUSG00000048578	-0.265031915	7.055124085	0.019514595	0.073500714
ENSMUSG00000001416	0.271098052	6.44272092	0.019543941	0.0735883
ENSMUSG00000031310	-0.383291598	3.852899368	0.019586153	0.073724256
ENSMUSG00000020453	0.463695786	2.625043245	0.019600267	0.0737544
ENSMUSG00000075054	-0.27380281	4.293419473	0.019636315	0.073867037
ENSMUSG00000028811	-0.29845077	4.58293877	0.01964886	0.07387189
ENSMUSG00000015149	0.227115562	5.777444763	0.019649837	0.07387189
ENSMUSG00000039242	-0.307736687	4.097880179	0.019710588	0.074050517
ENSMUSG00000044792	0.229153447	5.934986282	0.019713569	0.074050517
ENSMUSG00000008540	-0.268328768	11.057883	0.019715743	0.074050517
ENSMUSG00000038170	0.250324962	6.511288621	0.019728946	0.074077073
ENSMUSG00000027397	0.350301793	5.208500161	0.019773149	0.074219972
ENSMUSG00000015474	0.23603135	5.174243182	0.019783758	0.074236725
ENSMUSG00000003072	0.278645772	8.033043783	0.019824108	0.07436503
ENSMUSG00000002847	-0.264131071	5.289046551	0.019881396	0.07455678
ENSMUSG00000092203	0.4710271	2.560876515	0.019932055	0.074709096
ENSMUSG00000036892	0.264808241	7.511765512	0.019934383	0.074709096
ENSMUSG00000019989	-0.313619519	5.54917136	0.020041596	0.075087604
ENSMUSG00000021809	-0.411345329	2.940534859	0.020177718	0.075574156
ENSMUSG00000034881	-0.77750451	0.79128842	0.02019308	0.075608249
ENSMUSG00000020362	-0.259987709	4.811303318	0.020208207	0.07564144
ENSMUSG00000017221	0.25631536	6.972763868	0.020216993	0.075650885
ENSMUSG00000034781	0.244216759	6.202506127	0.020245556	0.075734305
ENSMUSG00000024194	-0.24871568	5.04721053	0.020263537	0.0757781
ENSMUSG00000034422	-0.329317861	4.988722902	0.020275951	0.075801058
ENSMUSG00000004270	-0.248438691	6.772017548	0.020282376	0.075801613
ENSMUSG00000042520	0.223435593	5.809366827	0.020310824	0.075884454
ENSMUSG00000029657	0.49655723	5.815085835	0.020328836	0.075928267
ENSMUSG00000025268	-0.444658151	2.113946464	0.020354783	0.076001676
ENSMUSG00000029110	0.234725715	6.682035465	0.020381121	0.076076501
ENSMUSG00000031148	-0.265576518	4.304095109	0.020392033	0.076093718
ENSMUSG00000035640	0.666564318	0.795593624	0.020416069	0.076159883
ENSMUSG00000021037	0.293320607	6.376809868	0.020431467	0.076193792
ENSMUSG00000066366	0.260869004	12.46568004	0.020463796	0.076273593
ENSMUSG00000040385	0.228706338	6.911371962	0.020465495	0.076273593
ENSMUSG00000083111	-0.794832998	1.015517529	0.020488177	0.076334576
ENSMUSG00000078650	0.807914592	8.878716204	0.020507682	0.076383686
ENSMUSG00000040774	-0.27265069	5.467009269	0.020543163	0.076492252
ENSMUSG00000000278	0.414027988	4.877849203	0.020625498	0.076775159
ENSMUSG00000037408	0.453895115	2.135285132	0.020652294	0.076851221
ENSMUSG00000029016	-0.501410127	1.984565265	0.020672812	0.076883565
ENSMUSG00000021764	0.232506717	5.747446284	0.020673716	0.076883565
ENSMUSG00000036398	0.260308731	4.378115033	0.020698935	0.076953659
ENSMUSG00000021179	0.319598484	3.259393621	0.020721067	0.077012236
ENSMUSG00000033355	-0.487822451	2.98962603	0.020727899	0.077013932
ENSMUSG00000059325	0.337341269	5.265199901	0.020757278	0.077099374
ENSMUSG00000020806	0.343648617	3.528147644	0.020776967	0.077115318
ENSMUSG00000028789	-0.80301936	0.842831881	0.020780253	0.077115318
ENSMUSG00000031578	-0.354282909	3.413047894	0.020783191	0.077115318
ENSMUSG00000025724	-0.243532724	4.931239663	0.020787108	0.077115318
ENSMUSG00000030595	0.280018642	4.370416652	0.020812499	0.077185808
ENSMUSG00000027246	-0.689749884	1.463902613	0.020829723	0.077220474
ENSMUSG00000039167	-0.295593026	3.599161169	0.020834632	0.077220474
ENSMUSG00000039660	0.317989167	4.180797784	0.02086132	0.077295669
ENSMUSG00000069835	0.312331228	3.094034329	0.020906887	0.077440751
ENSMUSG00000020610	-0.300208195	3.753518271	0.020914314	0.077444512
ENSMUSG00000043311	0.394280735	2.972002083	0.02093683	0.077481907
ENSMUSG00000041372	-0.694287972	1.121543402	0.020937242	0.077481907
ENSMUSG00000069919	0.587186266	7.366036173	0.020947517	0.07749619
ENSMUSG00000037876	0.27260164	4.996408333	0.020977903	0.077584842
ENSMUSG00000080268	0.289449366	4.171988387	0.021011796	0.077686406
ENSMUSG00000032869	0.253971415	5.14076231	0.02102183	0.07769972
ENSMUSG00000040152	0.651342709	0.574546768	0.021040051	0.077728058
ENSMUSG00000051984	-0.517959591	2.379027041	0.021047384	0.077728058
ENSMUSG00000044857	0.259598873	4.710923024	0.021048802	0.077728058
ENSMUSG00000042688	-0.239859031	5.022068394	0.021081954	0.077826689
ENSMUSG00000041961	0.344455918	3.456597256	0.021088943	0.077828704
ENSMUSG00000046062	-0.25093872	6.948145884	0.021146065	0.078015673
ENSMUSG00000024563	-0.274662232	4.261486769	0.021194499	0.078170489
ENSMUSG00000015305	-0.268127614	5.359182092	0.02125422	0.078366825
ENSMUSG00000024360	0.232525861	6.375339978	0.021280508	0.07843981
ENSMUSG00000003435	0.240875351	5.894054738	0.021307842	0.078516603
ENSMUSG00000060739	0.238511011	5.609580546	0.021317319	0.078527567
ENSMUSG00000039345	-0.373613471	3.307928397	0.021324744	0.078530971
ENSMUSG00000037157	0.499610312	1.808349002	0.02134184	0.078569973
ENSMUSG00000090165	-0.784777027	0.902635907	0.02140575	0.078781246
ENSMUSG00000072235	-0.647708516	2.335664702	0.021416003	0.078794974
ENSMUSG00000018379	-0.248158622	5.634221586	0.021451824	0.078902735
ENSMUSG00000037669	-0.227462269	5.476423057	0.02147742	0.078962886
ENSMUSG00000028096	-0.246241321	4.596046607	0.021481252	0.078962886
ENSMUSG00000042229	-0.295597233	3.592970008	0.021567992	0.079253282
ENSMUSG00000028796	0.263170399	4.859746533	0.021573375	0.079253282
ENSMUSG00000031360	0.39618463	3.22157467	0.021610106	0.079348158
ENSMUSG00000031878	-0.292807986	3.865076245	0.021612339	0.079348158
ENSMUSG00000040147	0.268044689	7.664463489	0.021622256	0.079360448
ENSMUSG00000023259	-0.637244936	1.369308743	0.021698719	0.079601082
ENSMUSG00000021376	-0.275061866	5.559956521	0.021700999	0.079601082
ENSMUSG00000039428	-0.243994567	6.286426348	0.021717863	0.079638756
ENSMUSG00000020381	-0.742181697	1.159955236	0.021751406	0.07973755
ENSMUSG00000051184	0.326314789	3.621086177	0.021790728	0.079857463
ENSMUSG00000024330	0.750749297	-0.082191908	0.021837987	0.079984
ENSMUSG00000026678	0.384231314	5.15122248	0.021838499	0.079984
ENSMUSG00000043998	-0.298979236	5.312873694	0.021869569	0.080070064
ENSMUSG00000040462	0.241545521	7.940695397	0.021875256	0.080070064
ENSMUSG00000030123	-0.290584676	4.723325097	0.021900984	0.080139952
ENSMUSG00000024921	-0.255804289	6.792871029	0.021966238	0.080354386
ENSMUSG00000096688	-0.715539554	9.009550119	0.021990798	0.080404714
ENSMUSG00000097042	0.509014742	1.630256046	0.021993309	0.080404714
ENSMUSG00000066406	0.250941874	6.158224151	0.022136704	0.080904463
ENSMUSG00000046798	-0.234786806	6.150745398	0.022146415	0.080915471
ENSMUSG00000062867	0.234145839	5.1217456	0.022174214	0.080982623
ENSMUSG00000098178	0.330875353	6.236354612	0.022178203	0.080982623
ENSMUSG00000030605	0.268458237	4.089035346	0.022211897	0.081081142
ENSMUSG00000037379	0.696405286	1.838556651	0.022288811	0.081337327
ENSMUSG00000028540	-0.482129587	2.263080637	0.022300927	0.08135696
ENSMUSG00000032298	-0.444065057	2.107957429	0.022338243	0.08146849
ENSMUSG00000035139	0.270929907	4.003901307	0.022354293	0.081502415
ENSMUSG00000097284	0.582952316	1.045701118	0.022370157	0.081535645
ENSMUSG00000040712	0.256457817	4.988013266	0.022404637	0.081636685
ENSMUSG00000029032	-0.476546006	2.691487466	0.022425974	0.081689789
ENSMUSG00000022285	0.241992813	6.476830971	0.022437216	0.081706099
ENSMUSG00000051346	0.235614854	4.85227652	0.022446013	0.081713501
ENSMUSG00000086868	-0.606015932	1.599724403	0.022466686	0.081764118
ENSMUSG00000032182	-0.27995906	4.527932673	0.022476213	0.081774149
ENSMUSG00000006423	-0.247190483	4.749826358	0.022499824	0.081835402
ENSMUSG00000035877	0.339248683	6.366638142	0.022629057	0.082280668
ENSMUSG00000026207	-0.774743458	0.064338505	0.022681598	0.082446893
ENSMUSG00000042579	0.479090037	1.795422616	0.022688456	0.082447008
ENSMUSG00000038233	-0.550832547	1.798448022	0.022718267	0.082513393
ENSMUSG00000075376	-0.294227983	3.566457133	0.022720386	0.082513393
ENSMUSG00000025006	-0.285062588	4.434158495	0.022763096	0.08262714
ENSMUSG00000091474	-0.416972277	2.416949403	0.022771591	0.08262714
ENSMUSG00000031665	0.39766677	4.592259873	0.022772228	0.08262714
ENSMUSG00000035629	-0.292982237	4.375882972	0.022811155	0.082743528
ENSMUSG00000036333	-0.248206976	5.882446406	0.022837674	0.082814851
ENSMUSG00000036053	0.367917242	2.884070155	0.022851897	0.082841556
ENSMUSG00000047656	0.46113144	1.746561142	0.022951581	0.083177963
ENSMUSG00000061046	-0.508756118	2.039769371	0.022963258	0.083195321
ENSMUSG00000034108	0.239436811	7.26025101	0.022975818	0.083197552
ENSMUSG00000059482	-0.548735617	1.822884396	0.02297765	0.083197552
ENSMUSG00000029148	0.220630475	5.684941377	0.022996137	0.083239537
ENSMUSG00000049152	0.239380432	8.560199822	0.023043794	0.083385846
ENSMUSG00000073436	0.374796237	4.056858703	0.023050363	0.083385846
ENSMUSG00000063232	-0.347963394	6.142048626	0.023162144	0.083765131
ENSMUSG00000036712	-0.238951697	4.57465931	0.02317269	0.083778186
ENSMUSG00000032557	-0.299624669	4.448701852	0.023207094	0.083877464
ENSMUSG00000005354	0.268892935	7.763718349	0.023250313	0.083988826
ENSMUSG00000022300	0.240271426	4.381108484	0.023254381	0.083988826
ENSMUSG00000025404	0.225582923	6.626553881	0.023258765	0.083988826
ENSMUSG00000035266	0.441451227	1.827015945	0.023272869	0.084014641
ENSMUSG00000046909	0.329716144	3.025302636	0.023280227	0.084016092
ENSMUSG00000102504	0.898419231	0.069679022	0.023330295	0.084171635
ENSMUSG00000034761	-0.281845215	4.092751568	0.023338634	0.084176579
ENSMUSG00000022193	0.277489128	6.679928965	0.023357324	0.08421884
ENSMUSG00000024570	-0.251463477	4.931376832	0.023371086	0.084243315
ENSMUSG00000073599	-0.670657809	0.669625895	0.023459734	0.084537629
ENSMUSG00000035112	-0.531511886	2.277215792	0.023471353	0.08455427
ENSMUSG00000033124	-0.253261703	6.501425755	0.023516778	0.084692654
ENSMUSG00000097047	-0.7492282	0.19722794	0.023562154	0.084830776
ENSMUSG00000010067	0.39565333	2.837479584	0.02357692	0.084858647
ENSMUSG00000079737	0.696290162	0.949182197	0.023598104	0.084909591
ENSMUSG00000062906	0.375041603	3.531814692	0.023628479	0.084993568
ENSMUSG00000101599	-0.708923719	0.435357865	0.023668277	0.085111377
ENSMUSG00000021061	-0.603222597	1.445376522	0.023677917	0.085120703
ENSMUSG00000063760	0.319164693	4.526831003	0.023710499	0.085212471
ENSMUSG00000030747	-0.262290323	9.217213476	0.023721148	0.085225385
ENSMUSG00000028763	-0.263939014	4.749127651	0.023784534	0.085427709
ENSMUSG00000036334	-0.881570315	0.135436251	0.02391349	0.085865352
ENSMUSG00000038831	-0.491696318	2.393512716	0.023938843	0.085930844
ENSMUSG00000015750	0.246294219	7.10476865	0.024062255	0.086348183
ENSMUSG00000019158	-0.352219232	3.8316572	0.024096165	0.086444186
ENSMUSG00000028737	-0.274694068	8.938885728	0.024143899	0.086589713
ENSMUSG00000029198	0.227705354	7.049969272	0.024218794	0.086832536
ENSMUSG00000040997	0.240118532	5.858672502	0.024249302	0.086916118
ENSMUSG00000020003	-0.249851632	5.87589114	0.024284832	0.087017647
ENSMUSG00000025588	0.667733909	0.384625923	0.024300209	0.087046924
ENSMUSG00000030255	-0.786538784	0.545515975	0.02431822	0.087085616
ENSMUSG00000035181	-0.279079478	3.969787649	0.024344663	0.087154471
ENSMUSG00000039197	0.241804802	8.935452881	0.024379563	0.087253555
ENSMUSG00000027536	-0.525552869	1.286274068	0.024389503	0.087263272
ENSMUSG00000024045	-0.228734058	4.950254593	0.024487576	0.087586123
ENSMUSG00000049553	0.306438126	4.77553335	0.02449424	0.087586123
ENSMUSG00000032372	0.252707873	4.445242755	0.024509587	0.087615066
ENSMUSG00000021765	0.665959018	1.050876748	0.024569707	0.08780399
ENSMUSG00000014873	0.349518468	3.310790982	0.024596331	0.087873139
ENSMUSG00000044788	-0.225980614	7.349132152	0.024624591	0.087948088
ENSMUSG00000033885	0.275154541	4.61305821	0.024646946	0.088001909
ENSMUSG00000022957	0.296906993	4.516147099	0.024749365	0.088341482
ENSMUSG00000015133	-0.334629253	3.838091127	0.024814288	0.088547056
ENSMUSG00000006344	0.596343427	1.37008844	0.024833321	0.088588801
ENSMUSG00000047423	0.278795986	4.242087998	0.024896635	0.088788443
ENSMUSG00000041712	0.271040036	4.246914899	0.02496271	0.088997809
ENSMUSG00000038267	-0.312819338	6.60240926	0.024970573	0.088999572
