"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000060519"	1.86619973574896	3.46606421832727	4.1903860725645e-27	5.8757983312855e-25
"ENSMUSG00000026502"	1.34811405800797	4.54849935546296	4.90326404726591e-27	6.79637484436547e-25
"ENSMUSG00000034248"	-1.20247566325977	5.55944728621096	4.97829895603558e-27	6.82196671714012e-25
"ENSMUSG00000028008"	1.82286079113938	2.64514796124407	7.40898659464643e-27	1.0038760600544e-24
"ENSMUSG00000032902"	1.41535725922452	5.44150581079396	2.65807115326119e-26	3.56152000413074e-24
"ENSMUSG00000030545"	1.64802685148868	7.44693653195144	7.92254829349532e-26	1.04986824034352e-23
"ENSMUSG00000056749"	2.05628990786363	4.84823143749245	8.46954219834905e-26	1.11015444967273e-23
"ENSMUSG00000028712"	3.19607444300022	3.93295873862566	8.68948889232188e-26	1.1267370597044e-23
"ENSMUSG00000020131"	-1.62706932485846	3.89723524844087	1.02877435624562e-25	1.31978616616659e-23
"ENSMUSG00000035372"	1.33607747980014	5.78241591206755	1.83563145922877e-25	2.33009260703576e-23
"ENSMUSG00000028494"	1.53994231363762	8.77894638903361	2.70851637281246e-25	3.40229155622348e-23
"ENSMUSG00000068747"	-1.44985225886983	4.59604186771882	2.77617300590227e-25	3.45132683280159e-23
"ENSMUSG00000023963"	1.66655234695591	5.87947907679229	3.06943189964773e-25	3.77696727325021e-23
"ENSMUSG00000030909"	-1.26335520009701	5.87884811316022	1.23603972111032e-24	1.50559626231004e-22
"ENSMUSG00000004071"	1.24663757529435	7.01555827340041	2.12756051976045e-24	2.56562523077913e-22
"ENSMUSG00000028383"	1.31356159917685	6.69353221650322	4.30885136715074e-24	5.14459788479909e-22
"ENSMUSG00000041773"	1.93616616526532	3.14341254811004	4.62694944606486e-24	5.47023366373491e-22
"ENSMUSG00000003134"	1.92152720620259	5.10170992206539	6.8275669439993e-24	7.95657829180018e-22
"ENSMUSG00000021273"	-1.17766854642153	6.00318641777426	6.88961935304984e-24	7.95657829180018e-22
"ENSMUSG00000073600"	1.69748003371494	3.51166635909197	6.92794361588041e-24	7.95657829180018e-22
"ENSMUSG00000027875"	0.9953472571725	11.7825671293009	9.65620842949278e-24	1.09853035331371e-21
"ENSMUSG00000009633"	2.14061701401965	7.16322819154821	1.07712624191763e-23	1.21393134124156e-21
"ENSMUSG00000025195"	1.3780775012111	6.13354197238972	1.10925581333345e-23	1.23856628268408e-21
"ENSMUSG00000021210"	-1.05604402914975	9.37514806569367	1.28268029986683e-23	1.41906804918294e-21
"ENSMUSG00000056966"	2.28196034271642	1.3356305130395	1.41880817043235e-23	1.5554007024767e-21
"ENSMUSG00000031775"	1.15784294465236	4.21559468825109	1.45671252340687e-23	1.58256723601472e-21
"ENSMUSG00000056666"	1.34866887013225	9.77848544590248	1.6223343117451e-23	1.74676155940483e-21
"ENSMUSG00000028521"	-1.02170936741771	6.84820819267562	1.81073578180568e-23	1.93235953918537e-21
"ENSMUSG00000022010"	-1.3427587213168	4.81888595243349	2.65083799656785e-23	2.80407503514138e-21
"ENSMUSG00000025509"	1.1992300550372	7.34153161736794	2.69048695721861e-23	2.82126801887819e-21
"ENSMUSG00000056429"	1.11196571032069	8.07953579129547	3.51886962942906e-23	3.6581076604556e-21
"ENSMUSG00000042524"	1.25631672845815	7.15748316876067	4.09676658804362e-23	4.22247079360838e-21
"ENSMUSG00000008845"	1.58383636307823	4.70805701779359	4.87958230616295e-23	4.98668500254398e-21
"ENSMUSG00000020429"	4.28283845354318	7.42728826900137	8.26935912183545e-23	8.37984887816922e-21
"ENSMUSG00000072082"	1.17280757548001	4.56625804811684	1.00939694375288e-22	1.01435981205966e-20
"ENSMUSG00000035064"	-1.36784715027569	3.63178307393282	1.14792369552199e-22	1.14403403671899e-20
"ENSMUSG00000049685"	-2.85227288834147	1.22971672900156	1.15749805900815e-22	1.1441204175065e-20
"ENSMUSG00000034177"	-1.43522831387416	4.37703455598417	1.43870168811377e-22	1.41051249243609e-20
"ENSMUSG00000033715"	-1.19384147119972	8.47686463842716	1.74670974330662e-22	1.69867522536569e-20
"ENSMUSG00000038375"	1.1563790833834	8.57855364587472	1.82802885005184e-22	1.76353599222201e-20
"ENSMUSG00000048486"	1.24660950813276	6.83366508369923	2.14266751536564e-22	2.05066885458684e-20
"ENSMUSG00000109482"	-1.6097739289926	5.20910336952049	2.77194706951904e-22	2.61670950009454e-20
"ENSMUSG00000030089"	1.89049872892956	2.22233402533717	2.79249082665504e-22	2.61670950009454e-20
"ENSMUSG00000022885"	-1.07059213522384	5.78800936901449	2.79919997936973e-22	2.61670950009454e-20
"ENSMUSG00000049580"	-1.25896732747997	7.75160206199896	5.46743452007881e-22	5.07167637520233e-20
"ENSMUSG00000030787"	1.45956362234558	3.48926408605731	5.78899329654664e-22	5.32896718801954e-20
"ENSMUSG00000032086"	1.07278881061744	5.41821048637217	6.1539594235353e-22	5.59992094900607e-20
"ENSMUSG00000009566"	1.14840471348462	7.41518481074278	6.17621267284027e-22	5.59992094900607e-20
"ENSMUSG00000023832"	-1.09728696899598	5.49701531006144	7.73595465559289e-22	6.96178187998467e-20
"ENSMUSG00000041939"	-1.74273759829152	3.68446319304442	8.4701067364064e-22	7.56600126920924e-20
"ENSMUSG00000048856"	1.39555360361124	9.93268732054017	1.08848716376783e-21	9.65151963814435e-20
"ENSMUSG00000025076"	-1.21741808844166	4.19197453205553	1.53723054075859e-21	1.353099495694e-19
"ENSMUSG00000071369"	1.06957974376627	5.6831909900538	1.82701723328987e-21	1.59397329529522e-19
"ENSMUSG00000091586"	1.40668524140256	4.02885501805947	1.83731891571469e-21	1.59397329529522e-19
"ENSMUSG00000033917"	1.17268595303454	6.47184563316615	2.55907778724653e-21	2.20427993117185e-19
"ENSMUSG00000044534"	2.02069557477918	2.13824090881746	2.60711208105024e-21	2.22972798477906e-19
"ENSMUSG00000024236"	-1.19848448640378	4.85466686596365	3.41519170574997e-21	2.90026737884781e-19
"ENSMUSG00000010064"	-1.15210126750394	10.7137428833174	3.90704470632818e-21	3.29475888906374e-19
"ENSMUSG00000038859"	1.20870074990951	5.72345902266509	4.11006634408926e-21	3.44189514190086e-19
"ENSMUSG00000027983"	-1.44345741014403	3.78710795929839	4.44282055225722e-21	3.69489469239102e-19
"ENSMUSG00000005107"	-1.30321191557373	5.38600371744037	5.00733524908904e-21	4.1358531348469e-19
"ENSMUSG00000026116"	1.00308278604781	5.62452961958932	5.24059955525454e-21	4.27554143305349e-19
"ENSMUSG00000038894"	2.18624206619328	5.36641868381445	5.24736820708116e-21	4.27554143305349e-19
"ENSMUSG00000045294"	-1.58362263941306	7.64418465602859	5.53917923403412e-21	4.48301760961191e-19
"ENSMUSG00000025504"	1.16249701386252	6.20629757203754	7.44815519418941e-21	5.98782023244867e-19
"ENSMUSG00000087002"	1.16196254010284	3.70187090360806	7.95009974136579e-21	6.34902336298875e-19
"ENSMUSG00000027502"	0.972759845976582	6.60411197044711	8.2176578400848e-21	6.51952209826201e-19
"ENSMUSG00000041779"	1.18577745805047	4.61561418964098	1.34898733012166e-20	1.06323125581288e-18
"ENSMUSG00000017707"	1.10231491894575	8.3801370734149	1.53617872018452e-20	1.20290773939643e-18
"ENSMUSG00000096727"	-1.59264704614367	3.22379181570677	1.90795101951246e-20	1.48438589318069e-18
"ENSMUSG00000037408"	1.48368281876262	2.77450165637907	2.52201875972942e-20	1.94955283484469e-18
"ENSMUSG00000021226"	2.87828940736008	3.95003676662328	2.55432932426823e-20	1.96195269562743e-18
"ENSMUSG00000025271"	1.15303443097266	5.63412966620026	2.75035592885174e-20	2.09914823709007e-18
"ENSMUSG00000038768"	-1.43709154331866	4.31933815514164	2.81227954259121e-20	2.12926831056205e-18
"ENSMUSG00000025464"	-1.28224503859199	5.31819148954714	2.82513417107495e-20	2.12926831056205e-18
"ENSMUSG00000015312"	2.32708416313789	2.6506869132871	2.86175478778303e-20	2.14347211092394e-18
"ENSMUSG00000038393"	2.0885741697849	7.68687572752536	4.58075251415408e-20	3.40983299803605e-18
"ENSMUSG00000109291"	2.16222324985514	1.53750324063425	6.24781294897712e-20	4.62223167801933e-18
"ENSMUSG00000037287"	-1.02660786587904	6.1361478613381	9.68367131067542e-20	7.12045075216067e-18
"ENSMUSG00000041782"	1.32030139901628	3.42756625809423	1.16686302800425e-19	8.52800076042618e-18
"ENSMUSG00000030483"	1.87489128716931	8.87330153794154	1.20058400372614e-19	8.72159186803221e-18
"ENSMUSG00000016024"	1.00143663600238	7.02155765592624	1.39669248304792e-19	1.00854578760927e-17
"ENSMUSG00000028893"	1.54519099672943	4.17176023832568	1.46509037462586e-19	1.05163838259603e-17
"ENSMUSG00000057103"	-0.938422306937119	7.09156336939242	1.64514625036351e-19	1.17389459367654e-17
"ENSMUSG00000030207"	1.15355870400001	6.00051858729039	1.73869891724547e-19	1.23335119076842e-17
"ENSMUSG00000029458"	0.89667264696414	7.51522067923941	1.93912197872371e-19	1.36747789131165e-17
"ENSMUSG00000029238"	1.1850086338742	5.42708299269251	2.59069591966442e-19	1.81634895902519e-17
"ENSMUSG00000078866"	-1.31687431545662	4.33606327861619	3.7734984133345e-19	2.63032470326016e-17
"ENSMUSG00000018427"	1.42349675728987	3.76362194841091	3.94176857994276e-19	2.73182685663964e-17
"ENSMUSG00000039202"	1.21908860904983	6.88368199630807	4.23886605009577e-19	2.92094203989171e-17
"ENSMUSG00000025153"	-2.7032984244476	8.99930950541074	4.74529693655469e-19	3.25133725897233e-17
"ENSMUSG00000029695"	0.987150143845204	8.73412242543468	5.32967927004369e-19	3.63110747556253e-17
"ENSMUSG00000056234"	1.13777594390476	7.98461758073632	5.46635107856505e-19	3.70329930654022e-17
"ENSMUSG00000035914"	-1.92589962857948	2.77444990163709	6.3485226406721e-19	4.27691812982485e-17
"ENSMUSG00000021509"	-1.38203829895959	3.86639005653656	6.42801121678113e-19	4.30641040350909e-17
"ENSMUSG00000015143"	-1.06330212446086	4.84192251487966	7.18764061594818e-19	4.78871592197343e-17
"ENSMUSG00000042476"	1.11467593779053	8.12891725121165	7.65777542031061e-19	5.07390735129261e-17
"ENSMUSG00000017057"	-1.10757377758103	4.58671966793255	8.24677712692678e-19	5.43431067615356e-17
"ENSMUSG00000006641"	-1.15301488029592	3.91768238596444	8.63674917817942e-19	5.66035643150356e-17
"ENSMUSG00000035969"	1.20371224680621	5.03956250292528	1.14130911714666e-18	7.43948467225493e-17
"ENSMUSG00000023150"	1.12896892497636	7.29842239531526	1.427139500471e-18	9.2526210947203e-17
"ENSMUSG00000038507"	-0.933935284115904	4.87807305947553	1.50896536940787e-18	9.73080929929918e-17
"ENSMUSG00000026896"	-1.0180345435848	4.29992222327892	1.58611530134804e-18	1.01336787004886e-16
"ENSMUSG00000021185"	-0.915503008009823	5.53148492607103	1.58824552151286e-18	1.01336787004886e-16
"ENSMUSG00000001467"	-1.08317993482629	5.58840201695725	1.65697575004869e-18	1.0516563457809e-16
"ENSMUSG00000073155"	-1.09199352757333	5.30737358828444	1.67481798898484e-18	1.0574151900088e-16
"ENSMUSG00000058672"	1.37344680966393	5.69361516154688	1.86782677267262e-18	1.17313140894058e-16
"ENSMUSG00000042041"	1.98980045677899	3.3476243528023	1.96083173253737e-18	1.22516424158902e-16
"ENSMUSG00000021591"	0.920276150184161	5.84337366384545	2.30357680021676e-18	1.43189858937185e-16
"ENSMUSG00000054855"	1.65043228667393	3.52717092351252	3.2530599857494e-18	2.01172565990523e-16
"ENSMUSG00000028862"	2.50198228611173	1.93702017132336	3.393376674536e-18	2.08779231215457e-16
"ENSMUSG00000042680"	0.97984311740007	5.42086829535074	4.40197517814208e-18	2.69458978036626e-16
"ENSMUSG00000063268"	-1.22417362248754	4.45256281385959	4.67625783549102e-18	2.84802996152456e-16
"ENSMUSG00000027559"	-1.40222744724844	11.007861879243	5.25145622924329e-18	3.1822769180123e-16
"ENSMUSG00000067219"	3.18634802040678	2.71422288196154	6.30723301742756e-18	3.80294614785795e-16
"ENSMUSG00000030672"	-3.10763299866717	1.32014070371566	7.30487153016569e-18	4.38255949165513e-16
"ENSMUSG00000025340"	1.19176426082799	4.27035483686152	7.6692015181697e-18	4.56283482575935e-16
"ENSMUSG00000059743"	-1.45728384197755	6.13000619495749	7.68103051355127e-18	4.56283482575935e-16
"ENSMUSG00000017639"	1.68271487071343	3.37491928386077	8.56477899098876e-18	5.0628759731536e-16
"ENSMUSG00000105703"	3.39120264900775	7.30249383784855	9.20376802580599e-18	5.41406042064363e-16
"ENSMUSG00000057068"	-1.71266055361117	4.03482004390114	9.36499253215832e-18	5.48215752161637e-16
"ENSMUSG00000100094"	-1.17636290797134	4.38475158772675	1.13091480990563e-17	6.58826168727149e-16
"ENSMUSG00000040998"	2.17402775537462	0.98614124961399	1.48328619813095e-17	8.5994943573371e-16
"ENSMUSG00000028982"	1.47229596074039	4.9194391886099	1.57853151617516e-17	9.10790026485945e-16
"ENSMUSG00000036181"	1.33161688081277	5.94241694062998	1.69566942967478e-17	9.73717983449916e-16
"ENSMUSG00000037157"	1.79039677579895	2.62884624725247	1.78027252200707e-17	1.0144968792915e-15
"ENSMUSG00000031765"	2.89779183597877	8.09585480153888	1.78350890131684e-17	1.0144968792915e-15
"ENSMUSG00000038539"	1.1719662000037	7.37391256552367	1.8328136958564e-17	1.03764790414706e-15
"ENSMUSG00000032271"	1.45239121550679	6.89145654865852	2.24105652297409e-17	1.26284582292264e-15
"ENSMUSG00000022751"	-0.866587402005057	6.52261157031186	2.45181136725749e-17	1.37518108268642e-15
"ENSMUSG00000075256"	1.73065717683346	1.30921976510926	2.5041333076367e-17	1.39802516466625e-15
"ENSMUSG00000016239"	1.51061887575446	1.82040017061516	2.6200276730098e-17	1.4559868068583e-15
"ENSMUSG00000036966"	1.07637338094605	4.77291886686114	2.63281744337633e-17	1.4563828233796e-15
"ENSMUSG00000109511"	1.13429976947149	4.04930077061286	2.6780245181453e-17	1.47462546412394e-15
"ENSMUSG00000039395"	1.01123472013637	4.86255725176694	2.77182161492699e-17	1.51933622065475e-15
"ENSMUSG00000028464"	-1.33322328826422	3.63345728249138	2.90897695156397e-17	1.58730104338959e-15
"ENSMUSG00000021240"	1.22912387804119	4.27990307352882	3.03678589000262e-17	1.64957662376313e-15
"ENSMUSG00000047822"	-2.6533869714008	5.36684619349874	3.46851220363759e-17	1.87564074724958e-15
"ENSMUSG00000062762"	0.839780601467239	7.84598667201773	4.75092436147618e-17	2.5576516462072e-15
"ENSMUSG00000024913"	1.06182606051637	6.32164890716599	5.20519299686779e-17	2.78975210441016e-15
"ENSMUSG00000066687"	2.51376678139067	4.68474983834301	6.37201685836685e-17	3.40000669447106e-15
"ENSMUSG00000089712"	2.40972112409633	3.085864419688	6.68189120656954e-17	3.54964431982476e-15
"ENSMUSG00000006356"	1.17167837436723	5.77811872796244	6.88611355100444e-17	3.64208961892818e-15
"ENSMUSG00000024900"	0.890735446912549	9.07736528176692	7.67651982897061e-17	4.03195521791489e-15
"ENSMUSG00000055322"	1.01426567856307	7.68637666126883	7.69010448727445e-17	4.03195521791489e-15
"ENSMUSG00000100277"	3.58141367670676	0.669457683420756	8.06665382505631e-17	4.20683188797081e-15
"ENSMUSG00000050122"	2.52865778709005	0.441709432906652	8.09341568960301e-17	4.20683188797081e-15
"ENSMUSG00000051041"	-1.09001507685493	3.44469625796172	8.32584809431155e-17	4.30907305447652e-15
"ENSMUSG00000019577"	4.74963080155405	5.29993771654451	8.76081195401623e-17	4.51481330570434e-15
"ENSMUSG00000070044"	-1.04607287810862	4.32043980511354	9.44399026197282e-17	4.8461735561332e-15
"ENSMUSG00000023249"	-1.05631174336773	4.18320060922559	1.03552192621486e-16	5.2912537746716e-15
"ENSMUSG00000033105"	-1.0646348617237	5.02326884699116	1.06900030790844e-16	5.42276165225821e-15
"ENSMUSG00000032349"	1.23405426879735	7.27115462368664	1.07025232045564e-16	5.42276165225821e-15
"ENSMUSG00000022091"	1.0973836986819	5.83343930715276	1.10985181865618e-16	5.59987576618196e-15
"ENSMUSG00000031762"	3.1088294636222	7.03058150471292	1.20852640800672e-16	6.07234164756378e-15
"ENSMUSG00000065952"	-2.98860656233238	0.853739743108461	1.2396187681136e-16	6.20272312227466e-15
"ENSMUSG00000035878"	1.00013437404966	6.1936145181606	1.31694835384086e-16	6.56242983428387e-15
"ENSMUSG00000054920"	-0.997177579338213	4.53902649473929	1.40364562565993e-16	6.9656636213305e-15
"ENSMUSG00000029575"	-1.03905217492349	4.38924348138404	1.459499216095e-16	7.21315616675804e-15
"ENSMUSG00000031349"	-1.43969031893677	4.43315198710635	1.47019461816823e-16	7.23635791856763e-15
"ENSMUSG00000046179"	2.23277381430991	3.55510298392081	1.49775780525225e-16	7.34007629226224e-15
"ENSMUSG00000026259"	-0.911849264637885	5.32026043085795	1.50344045458892e-16	7.34007629226224e-15
"ENSMUSG00000036040"	1.12660821715823	3.64135627925811	1.61675663810259e-16	7.86147915277386e-15
"ENSMUSG00000029153"	-0.893592915470054	4.66091560735273	1.67226893197514e-16	8.09875142597919e-15
"ENSMUSG00000032602"	0.806133936632074	7.13926315199996	1.71568630739489e-16	8.27578447235e-15
"ENSMUSG00000105096"	-2.30706673107342	2.4897138657764	2.15315221218225e-16	1.03445667437075e-14
"ENSMUSG00000031767"	-2.08116439164065	8.53670084774606	3.12360181572815e-16	1.49474263078832e-14
"ENSMUSG00000030972"	-0.787111591974572	7.31175963197048	3.35415119697789e-16	1.59872368712871e-14
"ENSMUSG00000009378"	-0.850981174384724	6.06708152053165	3.42147908618967e-16	1.62439434253391e-14
"ENSMUSG00000074398"	5.63935389473442	2.13435084282864	3.77292226818461e-16	1.7842223385113e-14
"ENSMUSG00000034837"	-1.64433202128022	3.19098892443096	4.09062250871484e-16	1.92690690752314e-14
"ENSMUSG00000059811"	1.06796723753584	7.0868251728791	4.27769114754104e-16	2.00718589681702e-14
"ENSMUSG00000056608"	2.53414449342722	7.59603268957959	4.77835527526522e-16	2.23341807226447e-14
"ENSMUSG00000052632"	1.22971085307576	2.86665103665243	4.81432979293174e-16	2.24154451633065e-14
"ENSMUSG00000040505"	-0.938070421031435	6.54857309378089	5.49590556593899e-16	2.54904327767916e-14
"ENSMUSG00000033287"	1.26219542585195	2.36957783247583	6.37941663224244e-16	2.94748602177056e-14
"ENSMUSG00000040296"	-1.04924298677987	4.3750657039926	6.56538142021198e-16	3.02182956283726e-14
"ENSMUSG00000019935"	2.11344625102558	5.0952851065624	7.0576649706722e-16	3.23606014757932e-14
"ENSMUSG00000039982"	1.29203954610385	3.11361468151979	7.40192142523317e-16	3.3810519116245e-14
"ENSMUSG00000028980"	0.758269660464707	9.13283523684968	1.21494913618925e-15	5.52124188025594e-14
"ENSMUSG00000030042"	0.950315889904437	4.60084149523753	1.21788733738127e-15	5.52124188025594e-14
