"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000052632"	1.91669915514368	3.80988116875163	2.88993134032935e-47	1.05032004624852e-44
"ENSMUSG00000025981"	-1.80720516571286	4.7366012702452	4.17266578648952e-47	1.47318946067574e-44
"ENSMUSG00000016024"	1.19635009536578	7.05441617186395	2.71644604671788e-46	9.32420105535914e-44
"ENSMUSG00000050860"	2.33565468413432	6.15501391067452	6.24143336879176e-46	2.0844700577881e-43
"ENSMUSG00000078234"	-1.46539233361427	5.10358478812862	1.06054223992795e-45	3.4487159102078e-43
"ENSMUSG00000034371"	-1.71698336236272	9.70526896382887	1.09377285346846e-45	3.46557721802816e-43
"ENSMUSG00000029385"	1.43804054843461	4.13939394715005	3.75902885412525e-45	1.16125798876064e-42
"ENSMUSG00000031016"	-1.56393475234801	3.8914281201716	1.26973191464027e-44	3.82684811444143e-42
"ENSMUSG00000041237"	-1.60038341193213	9.3863030950629	3.53402380100507e-44	1.03976028830999e-41
"ENSMUSG00000026669"	-1.53850887107731	4.50882807912456	2.37107715855416e-43	6.81381405773344e-41
"ENSMUSG00000036478"	1.17676612315221	5.9366411280364	3.71088861108588e-43	1.04216933107246e-40
"ENSMUSG00000006641"	-1.35100982847508	4.54804356044184	2.8442211302447e-42	7.81023122365194e-40
"ENSMUSG00000037157"	2.06696832805362	3.67797929854465	2.40850954960399e-40	6.46998967488184e-38
"ENSMUSG00000024978"	-1.40914761601751	9.19617407703806	2.10384319038868e-39	5.53131708587935e-37
"ENSMUSG00000015755"	1.0925265017263	6.29260128281942	9.06920675601026e-39	2.33475391425039e-36
"ENSMUSG00000025504"	1.33918366698907	6.28164230193812	1.84774237577697e-38	4.65970459948489e-36
"ENSMUSG00000030909"	-1.36583855099801	5.84098965180757	3.80848458823947e-38	9.41228881137503e-36
"ENSMUSG00000020532"	-1.7085622208152	7.91255379863223	4.89607091894991e-38	1.18628918324439e-35
"ENSMUSG00000045294"	-1.43891886428139	7.25964431757055	6.70251336046114e-38	1.59274918452343e-35
"ENSMUSG00000053617"	1.04060190525783	6.07860665943489	7.06758753771729e-38	1.6478147019542e-35
"ENSMUSG00000033066"	1.44253380404685	3.56250417316588	9.46966698427089e-38	2.16697546156732e-35
"ENSMUSG00000031586"	1.08182442168929	5.22104568192168	1.59066616320529e-37	3.57379305067778e-35
"ENSMUSG00000078817"	2.07251957877689	5.13114739791336	1.6778611520152e-37	3.70238040275925e-35
"ENSMUSG00000041220"	-2.61176074707652	8.54467238823673	5.23022624353032e-37	1.13385799458428e-34
"ENSMUSG00000074398"	4.11879316011338	0.261582073568623	1.06284306876889e-36	2.26440548289262e-34
"ENSMUSG00000020642"	2.05418681166535	3.32134660945895	2.50453662378217e-36	5.24551848475869e-34
"ENSMUSG00000020131"	-1.52547565935653	3.89266112421928	2.85605346865404e-35	5.882042118693e-33
"ENSMUSG00000030827"	2.46472398397043	4.23405332441785	4.65520559072575e-35	9.43022548927838e-33
"ENSMUSG00000020300"	1.05480473580206	5.81289566850606	5.54288257307279e-34	1.10473225734614e-31
"ENSMUSG00000041845"	1.19068489100661	4.93473374347659	6.76301034335985e-34	1.3265161716333e-31
"ENSMUSG00000037458"	-0.98777324080225	6.39101437153553	3.35337414771732e-33	6.47463192864732e-31
"ENSMUSG00000034837"	-1.63660414177353	3.18631667439748	4.71602433911181e-33	8.96552503975456e-31
"ENSMUSG00000037847"	-1.33934685833201	4.75990057650985	1.19045297945036e-32	2.22885264652547e-30
"ENSMUSG00000022389"	-1.19208116995397	7.53189602641769	1.31038190484384e-32	2.41677450718737e-30
"ENSMUSG00000060519"	1.55801230949908	4.66317554559137	1.44822306232862e-32	2.63171946782277e-30
"ENSMUSG00000044254"	-1.98950645305151	4.91865690615398	5.45810267623285e-32	9.774749966697e-30
"ENSMUSG00000027993"	1.22245995020183	5.41576339811071	5.80193038678789e-32	1.02420648270768e-29
"ENSMUSG00000026853"	0.848708588148019	7.47095062142491	1.15592368459113e-31	2.01179562964684e-29
"ENSMUSG00000022615"	1.06071643922881	6.93604710771169	1.84178015826882e-31	3.16095519662887e-29
"ENSMUSG00000032018"	-0.991134532649821	7.976997851728	4.11323223506857e-31	6.96263160667703e-29
"ENSMUSG00000053846"	-1.6141592651871	4.75599706733863	4.5639868123842e-31	7.62124122170696e-29
"ENSMUSG00000023079"	1.19729079237493	4.73641119722902	5.91862960179609e-31	9.75153413191924e-29
"ENSMUSG00000006356"	1.04147572762668	5.64101690484498	2.16307981409731e-30	3.51699700826322e-28
"ENSMUSG00000037379"	1.81638719803304	3.93073822323296	5.03603090330109e-30	8.08184855481709e-28
"ENSMUSG00000026074"	1.13794011629548	4.2994887341711	7.03745310346783e-30	1.11489497435323e-27
"ENSMUSG00000018796"	0.93542529653193	10.2450766012559	1.15908362254081e-29	1.81301219287808e-27
"ENSMUSG00000026179"	1.02739970612803	7.40769529654066	1.24836858653062e-29	1.92826132796986e-27
"ENSMUSG00000038754"	2.38145782565312	5.78852655481399	1.47978664308437e-29	2.25749673439427e-27
"ENSMUSG00000067199"	1.47129679895118	2.84108069952808	2.23322936945813e-29	3.36536772175537e-27
"ENSMUSG00000022951"	-1.18110228231761	5.93460172254684	6.10716864427423e-29	9.09232324545742e-27
"ENSMUSG00000029238"	0.968925700275667	5.555335808893	7.8142132326452e-29	1.14952658233091e-26
"ENSMUSG00000035686"	-2.23521747447413	9.80481176515534	1.25131804993519e-28	1.81912201682931e-26
"ENSMUSG00000029314"	1.14824177846041	4.85801222908114	1.32098203654119e-28	1.89806686343483e-26
"ENSMUSG00000075232"	-1.06291211879124	5.31443938209906	2.19745702943018e-28	3.1211467255941e-26
"ENSMUSG00000047822"	-1.74005811604961	5.62964841067425	2.34420074696225e-28	3.29173734434233e-26
"ENSMUSG00000031604"	-1.04200531938892	5.91277803682594	2.49621160902446e-28	3.45474865995827e-26
"ENSMUSG00000033715"	-0.963046124052065	8.25168400762264	2.51620441366225e-28	3.45474865995827e-26
"ENSMUSG00000006517"	-1.67219645484495	3.72755505243149	2.45191305821963e-27	3.32948238026593e-25
"ENSMUSG00000036957"	1.39509688091797	4.02461593941767	4.69659584303367e-27	6.30824291656164e-25
"ENSMUSG00000040964"	1.04595946918179	4.18101060762142	7.10291482790826e-27	9.43771166972714e-25
"ENSMUSG00000010064"	-0.905409221495422	10.3576305244251	8.05850746203129e-27	1.05935081604596e-24
"ENSMUSG00000078866"	-1.50312363731954	4.15648866240756	1.35374829927608e-26	1.76087028780574e-24
"ENSMUSG00000067071"	-1.1370901372781	5.25613766616272	1.74900600876721e-26	2.25129867191004e-24
"ENSMUSG00000054764"	1.60878976442613	1.88343932906972	1.95959353323979e-26	2.49636054538599e-24
"ENSMUSG00000033105"	-0.876323435618197	5.15679366513735	1.99113423458121e-26	2.51065772823674e-24
"ENSMUSG00000031765"	2.79659070158548	7.85901529007743	3.16039161024391e-26	3.9447433462408e-24
"ENSMUSG00000030470"	1.19572037571076	4.28825612629507	3.62108563540061e-26	4.47457551966453e-24
"ENSMUSG00000025283"	0.834141991943091	5.1508715393108	3.97717836560843e-26	4.86593990730925e-24
"ENSMUSG00000059743"	-1.14285623711794	6.73899191816264	6.61384494014465e-26	8.01247862013406e-24
"ENSMUSG00000009566"	0.816418187548252	7.72327913387164	9.09218222092099e-26	1.0871506145464e-23
"ENSMUSG00000024589"	0.82953228365365	5.60703224667821	9.14976644111237e-26	1.0871506145464e-23
"ENSMUSG00000021226"	1.23117459183456	5.28492724092748	1.21443421885291e-25	1.42921558498718e-23
"ENSMUSG00000031024"	1.1309805317036	5.84376971624728	1.39103538246013e-25	1.62160605859055e-23
"ENSMUSG00000041025"	-0.877139327824263	4.60758550869543	1.42761983750112e-25	1.64870077869171e-23
"ENSMUSG00000043091"	-1.04521664824236	7.43295740937382	2.89380911607351e-25	3.31099993030744e-23
"ENSMUSG00000032715"	2.12877704840428	4.22182719305092	3.64430640340099e-25	4.13143983732349e-23
"ENSMUSG00000045314"	1.47880087250437	3.2020070155481	4.89781138257198e-25	5.50202320494927e-23
"ENSMUSG00000090264"	1.83979371852758	3.65302739614517	1.990683078243e-24	2.21611448629268e-22
"ENSMUSG00000032902"	0.906399605010817	6.07041893443361	3.37823256884057e-24	3.69593333400755e-22
"ENSMUSG00000020538"	-1.29121453814056	8.69118782717406	3.37978851454927e-24	3.69593333400755e-22
"ENSMUSG00000022797"	-1.59510686403228	5.05372423850833	3.59790947970954e-24	3.89994451234832e-22
"ENSMUSG00000000056"	-0.83032259443757	5.24776313525759	4.2913555167723e-24	4.61115479310916e-22
"ENSMUSG00000067279"	1.45208703456824	6.06212082910788	4.64189018349897e-24	4.94481353426697e-22
"ENSMUSG00000039395"	1.05095113811851	5.44842157165706	6.08570824970021e-24	6.42744417449107e-22
"ENSMUSG00000091586"	1.06131498315408	4.07103655186072	8.98058710316937e-24	9.3788984750502e-22
"ENSMUSG00000050144"	-0.792149136834707	6.35619613451349	9.032037861382e-24	9.3788984750502e-22
"ENSMUSG00000015656"	-1.03309190559442	9.80881997709002	1.11671844355118e-23	1.14994081724683e-21
"ENSMUSG00000033831"	0.91994911614973	11.1966051134023	1.15687333583304e-23	1.18144494304867e-21
"ENSMUSG00000017639"	1.69749516227485	2.52146058508934	1.52862268412575e-23	1.54829430391327e-21
"ENSMUSG00000042363"	1.04674509217519	4.63691231362025	1.62249819755376e-23	1.63001709163999e-21
"ENSMUSG00000027690"	-0.804169952418159	8.6190159972198	1.66132295354508e-23	1.65556191427069e-21
"ENSMUSG00000066072"	1.57806755945697	10.8609507820226	2.99993621828682e-23	2.96561694794962e-21
"ENSMUSG00000034258"	1.59224978594209	2.76166968776066	3.33193333143965e-23	3.26767461719045e-21
"ENSMUSG00000017929"	-1.19347455387684	5.2469796832675	7.02279476556793e-23	6.83312400930101e-21
"ENSMUSG00000028001"	0.927681937401939	11.214290022164	1.32499765469726e-22	1.27914031399172e-20
"ENSMUSG00000061175"	-0.891522228453289	5.32384683279131	1.65197540251971e-22	1.56472621512566e-20
"ENSMUSG00000026639"	1.04369117569544	4.90376090282626	1.65701229459149e-22	1.56472621512566e-20
"ENSMUSG00000032010"	-1.8221923499537	5.23258743172196	1.65880985822985e-22	1.56472621512566e-20
"ENSMUSG00000036501"	0.926808825342943	4.84928343434311	2.06579950736588e-22	1.93387003882729e-20
"ENSMUSG00000021748"	-0.881575171953556	6.95935415272076	2.08623923059556e-22	1.93832016334356e-20
"ENSMUSG00000001891"	-0.905017078012818	8.63872823418773	2.20120530041346e-22	2.0298726788962e-20
"ENSMUSG00000021400"	0.785388569786409	5.55029353272578	2.44687572723527e-22	2.23970691566268e-20
"ENSMUSG00000030103"	-1.58966268356952	6.994028680149	4.44762644175238e-22	4.04112646623045e-20
"ENSMUSG00000030643"	1.28683615031803	4.81956033735833	8.27086691080536e-22	7.46008046838116e-20
"ENSMUSG00000057068"	-1.45119718077448	3.596090955878	1.09431979392384e-21	9.79892006776587e-20
"ENSMUSG00000056429"	0.76635777203349	8.55329441104668	1.4467845171752e-21	1.28618102724705e-19
"ENSMUSG00000028976"	-1.52144907494951	3.00006226501648	2.02105896460378e-21	1.78387325897206e-19
"ENSMUSG00000109904"	-2.52052300466549	1.11268946811866	2.14887343291304e-21	1.88323610003592e-19
"ENSMUSG00000032462"	-0.92585683333524	4.91606866404602	2.499686983653e-21	2.17525577866198e-19
"ENSMUSG00000048578"	-0.811402906759472	7.93565161399303	2.54807783569877e-21	2.20185998711396e-19
"ENSMUSG00000038991"	-0.740568320151819	7.5043472478333	3.09142772111904e-21	2.65283141318528e-19
"ENSMUSG00000032500"	-1.4097310448171	2.67195208825829	3.78259989633418e-21	3.22355771855183e-19
"ENSMUSG00000048490"	0.802724391344907	4.80823516054794	5.2355666542164e-21	4.43122583192822e-19
"ENSMUSG00000028982"	0.987787377851727	3.93607524991367	5.38835557217109e-21	4.52951767383117e-19
"ENSMUSG00000042115"	1.97363902562547	1.51117339084752	5.83039563684444e-21	4.86798641111397e-19
"ENSMUSG00000026107"	-1.0974277290886	4.02548373779845	5.95289598139209e-21	4.93690843235316e-19
"ENSMUSG00000018900"	0.765340980136957	5.85636229359991	6.70891321040026e-21	5.52680270272774e-19
"ENSMUSG00000038894"	1.55422058714457	4.21932916032219	6.98666457157335e-21	5.71749762324052e-19
"ENSMUSG00000018427"	1.14663672167042	4.4597545099268	7.35367003338117e-21	5.97824346069021e-19
"ENSMUSG00000038859"	0.792329635469316	6.05106463961315	7.43614267995033e-21	6.005778764454e-19
"ENSMUSG00000030555"	-0.799659820921097	5.90538003049922	8.403280154119e-21	6.74281382236678e-19
"ENSMUSG00000028715"	1.26492701994693	11.3499434571507	1.26800941631766e-20	1.01088982951209e-18
"ENSMUSG00000045658"	0.69677581188478	6.30596270533291	1.86640763480818e-20	1.47841020149518e-18
"ENSMUSG00000003623"	0.871923900694183	9.15868180903177	2.47371102466073e-20	1.94698389374093e-18
"ENSMUSG00000056608"	1.08914155521284	7.16299577721955	2.55946454182488e-20	2.00172805970443e-18
"ENSMUSG00000063919"	2.5395757320999	1.65558544625046	3.27980081843203e-20	2.54896218323048e-18
"ENSMUSG00000031808"	1.39310240650377	4.05192005284817	3.35527819623097e-20	2.59132329192663e-18
"ENSMUSG00000028893"	1.03193258522013	4.43571643941356	3.40512656622633e-20	2.61348751421483e-18
"ENSMUSG00000024866"	-0.715608640310672	6.2747085669424	3.78690520056451e-20	2.88856713354171e-18
"ENSMUSG00000071649"	0.780865174857095	4.8039867835361	4.31647183514743e-20	3.27230935379857e-18
"ENSMUSG00000020889"	-1.58518513892704	4.96560614949675	4.64417640645736e-20	3.49927364967034e-18
"ENSMUSG00000010601"	-0.976635895232847	6.44532716591294	6.09825345767991e-20	4.56703745312428e-18
"ENSMUSG00000096054"	0.791423505972623	5.43043687950559	7.32173136314165e-20	5.45027918399647e-18
"ENSMUSG00000028961"	-0.957940311532058	6.18577197228815	7.90756378498528e-20	5.85112369407564e-18
"ENSMUSG00000028494"	0.670752431470595	10.0956390682852	1.01059423467461e-19	7.43328152254416e-18
"ENSMUSG00000078937"	1.55074693786064	2.41824881738916	1.04427642343572e-19	7.63557619194981e-18
"ENSMUSG00000028307"	-0.947823551589957	13.0679433724997	2.02258555229281e-19	1.47018174527542e-17
"ENSMUSG00000022241"	0.742429821753354	6.88872111513391	2.11959876605548e-19	1.53168900304956e-17
"ENSMUSG00000028024"	-0.764921659600752	6.87575542874089	3.80911157420493e-19	2.73658091409595e-17
"ENSMUSG00000032557"	-0.758171805086559	4.68370594585783	3.922206591889e-19	2.80154374890013e-17
"ENSMUSG00000070284"	-1.06161264981944	3.92490243464564	4.58136878101339e-19	3.25356172568865e-17
"ENSMUSG00000022814"	-0.843800368868302	4.79637824071158	4.90248966320818e-19	3.46171798675792e-17
"ENSMUSG00000039620"	1.62049801239928	2.7402190802372	7.67512589406588e-19	5.3887233336916e-17
"ENSMUSG00000005107"	-0.678929722446474	5.77026635885089	9.69270035786255e-19	6.76681911424336e-17
"ENSMUSG00000031762"	3.04722849704902	7.35788867822927	1.22783431517136e-18	8.52379136661379e-17
"ENSMUSG00000009378"	-0.686519272131932	6.1517594025422	1.38912464745724e-18	9.58961635118945e-17
"ENSMUSG00000097195"	1.70950372649331	1.57093183805574	1.40345406265351e-18	9.63471214011633e-17
"ENSMUSG00000028792"	-0.791608988820969	7.83169273164196	1.71002840785443e-18	1.16744867601421e-16
"ENSMUSG00000090877"	-2.56140035936012	3.70671812752201	1.84058115580743e-18	1.24967370012706e-16
"ENSMUSG00000027808"	-0.677183477651095	7.76256552665122	1.94112366366343e-18	1.31073579846388e-16
"ENSMUSG00000040430"	-0.758696083627248	4.60841952435604	2.13248646606917e-18	1.43212691637048e-16
"ENSMUSG00000028339"	-1.01302382625167	3.96732728126357	3.01976627016764e-18	2.01704063786278e-16
"ENSMUSG00000031775"	0.902196356077559	4.24523230720677	3.13722654747042e-18	2.08423163694043e-16
"ENSMUSG00000027429"	-0.756682282638015	5.43399722175345	3.49902056432153e-18	2.31216027343964e-16
"ENSMUSG00000030058"	-0.720371774392802	6.53101835799206	3.71223783625634e-18	2.44000653950104e-16
"ENSMUSG00000005667"	1.99337617287511	0.619737057407871	4.37802421944553e-18	2.86239393014225e-16
"ENSMUSG00000105837"	-1.79848315739503	2.46578660441083	4.59956869325839e-18	2.99141422855757e-16
"ENSMUSG00000039270"	0.68428122318498	5.3242370088714	5.34508362319545e-18	3.45807321109038e-16
"ENSMUSG00000030082"	-0.672928491801596	7.22113067499922	5.88149268373217e-18	3.78529193192075e-16
"ENSMUSG00000025195"	0.709045694293006	5.94318476146292	6.2695341110374e-18	4.01412606269892e-16
"ENSMUSG00000034853"	-1.31187949222887	5.90390184262085	6.39365718296819e-18	4.07249596958443e-16
"ENSMUSG00000090038"	1.10460218216149	3.13281427200794	6.84167072776915e-18	4.33551411195094e-16
"ENSMUSG00000001424"	-0.699471580860714	6.97498486098265	7.91130090945876e-18	4.98775231317255e-16
"ENSMUSG00000008167"	-0.662915439596742	5.09497493608902	1.04393747410164e-17	6.54819054186499e-16
"ENSMUSG00000033326"	0.791120600876696	4.83695241360904	1.08299823034772e-17	6.75889350121553e-16
"ENSMUSG00000045193"	1.18413822727788	4.15842170796178	1.11629257752142e-17	6.93167205046841e-16
"ENSMUSG00000063929"	1.39921867010555	3.29427339858937	1.15125699908431e-17	7.11304136884243e-16
"ENSMUSG00000020038"	1.33385581320887	3.96552327423055	1.70041591217205e-17	1.04537509585622e-15
"ENSMUSG00000064247"	-1.13173599577006	3.29918494919161	3.40416034408364e-17	2.08243610751691e-15
"ENSMUSG00000031767"	-0.74640740970242	6.71717001587028	4.41392837965396e-17	2.68684300430463e-15
"ENSMUSG00000115338"	0.628019835283452	6.16571787284772	4.55804308700711e-17	2.76096756990916e-15
"ENSMUSG00000054252"	-0.729417072320499	4.98978930197143	4.58402595141834e-17	2.76316139910617e-15
"ENSMUSG00000031903"	-0.704228733485327	4.83733740203491	4.79298893964245e-17	2.87509535568746e-15
"ENSMUSG00000053604"	-1.4251602659421	2.62095201863899	4.88267229045915e-17	2.91474306730453e-15
"ENSMUSG00000039485"	1.95769487992292	1.67264238353264	7.31152033479772e-17	4.34367580659112e-15
"ENSMUSG00000033860"	0.744379180837389	10.8927641280896	7.85105564267387e-17	4.64188969265651e-15
"ENSMUSG00000020534"	-0.703608491190723	7.61947379116849	1.08983044001924e-16	6.41287368919895e-15
"ENSMUSG00000000555"	0.862377314889415	4.78153429178119	1.13374292669104e-16	6.63964992659769e-15
"ENSMUSG00000022364"	-1.09537964031682	4.34316354519005	1.16178202718461e-16	6.77176439147181e-15
"ENSMUSG00000026489"	0.843717031697465	8.40321325644375	2.08983048754711e-16	1.21239602509951e-14
"ENSMUSG00000038145"	-0.619972042574788	6.35669341397107	2.26913205286787e-16	1.31026470921908e-14
"ENSMUSG00000032913"	0.919632872938855	3.14244929330631	2.68383936276318e-16	1.54252107003091e-14
"ENSMUSG00000034917"	0.743148009983514	5.14724604448037	2.88405201651693e-16	1.64991809111573e-14
"ENSMUSG00000025935"	-0.627897109305281	6.26660436158036	3.28657897641573e-16	1.87153255352854e-14
"ENSMUSG00000032193"	-1.08408301108655	7.52729926817852	3.51893087096482e-16	1.9946526959868e-14
"ENSMUSG00000021947"	-0.6626479442955	5.55274069776649	4.7727677731252e-16	2.69301787089078e-14
"ENSMUSG00000031833"	-1.147652058371	4.73234957203321	8.74702937910871e-16	4.91304736534756e-14
"ENSMUSG00000022003"	1.54758609053625	5.29068981338703	1.21561062844515e-15	6.79696856818857e-14
"ENSMUSG00000087382"	0.909765981185893	4.16011519277673	1.35073165965039e-15	7.51846446770263e-14
"ENSMUSG00000024913"	0.782990432664806	6.63006763320883	1.38997728758528e-15	7.70221943618447e-14
"ENSMUSG00000027313"	2.63323386835828	2.315477041033	1.47723489436666e-15	8.14919267396823e-14
"ENSMUSG00000022041"	0.827725574723708	3.47732596615426	1.64033818425067e-15	9.00873730790465e-14
"ENSMUSG00000110496"	-2.96036921313659	0.578217317325151	1.64967682433949e-15	9.01993651255002e-14
"ENSMUSG00000021254"	0.707905459230297	4.06300164101627	1.89902000645883e-15	1.03375287311946e-13
"ENSMUSG00000033021"	-0.954022791481825	4.64346358154662	1.92852960347143e-15	1.04521229430248e-13
"ENSMUSG00000031232"	-0.652354044537405	5.69731972424912	1.95128512361105e-15	1.0529270861337e-13
"ENSMUSG00000030556"	-0.696038117231024	5.55269268060773	1.99156092304919e-15	1.06998775330952e-13
"ENSMUSG00000045302"	-0.594899361602806	6.52635786395415	2.06742065500536e-15	1.10593580233339e-13
"ENSMUSG00000028527"	-0.668975657569617	7.14370895866936	2.11402978133847e-15	1.12599422448274e-13
"ENSMUSG00000110588"	2.8103389357141	0.81576375132663	2.21839398061994e-15	1.17651049006526e-13
"ENSMUSG00000028712"	1.21267937739024	2.40860281999398	2.26528914484536e-15	1.19624692148949e-13
"ENSMUSG00000032194"	-0.616808422584147	5.6544910333892	2.85974727010037e-15	1.50374029858001e-13
"ENSMUSG00000006442"	-0.813254052408001	4.65745051177833	3.04430587374404e-15	1.59133798827259e-13
"ENSMUSG00000041084"	-0.892713284747307	4.85083673151513	3.05209276701953e-15	1.59133798827259e-13
"ENSMUSG00000060807"	-0.833795949324593	6.99230725803787	3.25587762768211e-15	1.69045713635579e-13
"ENSMUSG00000091264"	0.837460025946076	4.6583162968021	3.48269373444424e-15	1.80065466428985e-13
"ENSMUSG00000052934"	1.23017893867029	6.24194112881902	3.56269018505801e-15	1.82839505968645e-13
"ENSMUSG00000041362"	0.652708134215865	5.27054096201198	3.5722661847395e-15	1.82839505968645e-13
"ENSMUSG00000020423"	1.22215109004345	4.55138379493351	3.58613841961567e-15	1.82839505968645e-13
"ENSMUSG00000032115"	-1.04010298950841	6.96327145609263	3.59553289231858e-15	1.82839505968645e-13
"ENSMUSG00000022550"	0.749560000840247	4.43501325292481	3.67856855194927e-15	1.86295375395234e-13
"ENSMUSG00000038181"	0.668900403351232	5.4937487651237	4.10600643506427e-15	2.0709355721669e-13
"ENSMUSG00000057069"	-0.760771756240843	6.01157377108408	4.61948376211781e-15	2.32044556294674e-13
"ENSMUSG00000013150"	0.87827143610552	3.41485897158653	6.42900254044545e-15	3.21632325474836e-13
"ENSMUSG00000043421"	1.25384700259208	2.10263211005856	7.03175696536314e-15	3.50368632342711e-13
"ENSMUSG00000038910"	0.836725856028911	4.678849049081	8.16387029922479e-15	4.05144358584421e-13
"ENSMUSG00000094786"	-1.17788277938801	3.72538531244705	8.28718007269584e-15	4.0961873663321e-13
"ENSMUSG00000037465"	-1.18036253452481	4.71138097115536	8.58688732733535e-15	4.2274170001547e-13
"ENSMUSG00000041891"	-0.629169619925722	7.82343464414989	8.63367246184267e-15	4.23358296075357e-13
"ENSMUSG00000110386"	1.52216697356404	1.94588214087045	8.70626433744749e-15	4.25230468054698e-13
"ENSMUSG00000041773"	0.765174349288251	4.31355731906476	9.893965459652e-15	4.81337524350078e-13
"ENSMUSG00000047394"	1.07032953679218	2.34262931918046	1.01834556885213e-14	4.93478282129637e-13
"ENSMUSG00000037270"	0.67415179018011	6.44194200280981	1.22209879404192e-14	5.89901359295938e-13
"ENSMUSG00000039367"	-0.703635613526651	7.09168870550841	1.39133744313215e-14	6.68978863221165e-13
"ENSMUSG00000020190"	-0.837757868171939	7.59985261241777	1.76189452091829e-14	8.43865526937491e-13
"ENSMUSG00000058454"	-0.663037372811587	5.84732828329484	2.06944364140733e-14	9.87340350458315e-13
"ENSMUSG00000017868"	0.762137692248129	6.07551366445406	2.14221998223523e-14	1.01813124309542e-12
"ENSMUSG00000023018"	0.960644019264571	3.53642991458079	2.62513174712806e-14	1.24286409958856e-12
"ENSMUSG00000020733"	-0.765655363426002	7.46620721934453	2.72009753136138e-14	1.28291012194781e-12
"ENSMUSG00000037266"	-0.890859657758377	6.81190276695779	2.77285254601669e-14	1.30281897000487e-12
"ENSMUSG00000101517"	0.986217445878845	3.59635702132813	2.80297532303145e-14	1.31198356313256e-12
"ENSMUSG00000051495"	1.21283355950501	5.320621924516	3.01015046481078e-14	1.40363884127045e-12
"ENSMUSG00000005951"	-0.59075410110823	6.46149153841633	3.02600603993534e-14	1.40572769306319e-12
