"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000033715"	-1.55730000608821	8.09019159584327	7.42951071647553e-61	2.74826342003273e-58
"ENSMUSG00000039982"	1.93099147380304	4.23337460636752	1.69104260628161e-60	6.07664081691539e-58
"ENSMUSG00000058454"	-1.22758357567645	5.67149929909742	2.41718845810785e-58	8.44471645489513e-56
"ENSMUSG00000029650"	-1.30155806684483	5.26782156830167	6.60716631607348e-58	2.24590083127719e-55
"ENSMUSG00000072949"	2.08499887443928	6.82460169059556	4.30292015281296e-57	1.42415333584023e-54
"ENSMUSG00000029657"	-1.66332530267545	4.88126364001389	2.24293684435457e-56	7.2331837670378e-54
"ENSMUSG00000020733"	-1.1665652409776	7.34423907316789	2.91116846250043e-55	9.15344143821698e-53
"ENSMUSG00000052632"	1.87237692048041	3.80626622141807	5.33031137046563e-55	1.63510551478893e-52
"ENSMUSG00000057068"	-2.54963306439766	3.4137733302564	1.05119698335204e-54	3.14783439514728e-52
"ENSMUSG00000037458"	-1.16606167154361	6.34576577640927	2.05744795134875e-54	6.01779601956122e-52
"ENSMUSG00000050860"	2.23925718254715	6.09547525017004	3.98980443693422e-54	1.14044932734822e-51
"ENSMUSG00000033105"	-1.22848852047643	5.05750828394144	4.27437546220686e-54	1.19464044862613e-51
"ENSMUSG00000026669"	-1.95828135050915	4.42523312268727	1.35239103121332e-53	3.69761347816738e-51
"ENSMUSG00000000876"	1.13089705177711	6.95178795849472	4.50455339958624e-53	1.20539932141694e-50
"ENSMUSG00000037847"	-1.81051198775822	4.65491037083556	1.36154238788982e-52	3.56752471093546e-50
"ENSMUSG00000074398"	4.60188076062522	0.821823657644268	1.83631598880724e-52	4.7133359573936e-50
"ENSMUSG00000034258"	2.13722172152341	3.21904190107123	2.41815451334669e-51	6.08262586287226e-49
"ENSMUSG00000026074"	1.46834763275802	4.553898393268	3.302946121713e-51	8.14532419074204e-49
"ENSMUSG00000033831"	1.12112576031009	11.3447198613715	4.15148975917949e-51	1.00410166733078e-48
"ENSMUSG00000028001"	1.15196712067286	11.378511136961	1.84044362165812e-50	4.36740743954607e-48
"ENSMUSG00000002831"	2.48250973739625	7.37413756370239	4.29456644056317e-49	1.00023633561043e-46
"ENSMUSG00000005125"	1.95842936176945	4.48830881374758	2.88660110679341e-48	6.60086947638923e-46
"ENSMUSG00000023079"	1.27929546809202	4.81604041588408	8.24208125127941e-48	1.85108314102395e-45
"ENSMUSG00000018796"	0.964067058178441	10.277404647207	3.50875983719668e-47	7.65962619459756e-45
"ENSMUSG00000020532"	-1.97151087612198	7.86726536259689	3.5323075398478e-47	7.65962619459756e-45
"ENSMUSG00000020642"	2.34574418008384	3.59794116570814	5.36779798781429e-47	1.14425076767357e-44
"ENSMUSG00000022389"	-1.47276072407865	7.46472281631522	8.14720059141815e-47	1.70778903063777e-44
"ENSMUSG00000078937"	2.27873681962031	3.02067973378127	1.09357829865863e-46	2.25474332167698e-44
"ENSMUSG00000045672"	-1.66362299781249	5.13613245953043	1.44730602458462e-46	2.90637736833875e-44
"ENSMUSG00000026639"	1.43325772161957	5.19391108837246	1.45584618116674e-46	2.90637736833875e-44
"ENSMUSG00000106019"	1.7415298779122	2.90415402746544	2.52238124877148e-46	4.95687327590609e-44
"ENSMUSG00000031762"	3.19625159325468	7.51274689281219	4.7951726895384e-46	9.27829029481914e-44
"ENSMUSG00000033066"	1.65294106014112	3.74600277219183	7.89920243983889e-46	1.50527680433112e-43
"ENSMUSG00000045193"	1.76447240879589	4.60590724404895	2.55714360317202e-45	4.80017837270067e-43
"ENSMUSG00000032788"	-1.03249176538457	6.50678510745201	2.6226497542372e-45	4.85074499397666e-43
"ENSMUSG00000037157"	1.90907645393503	3.59671676221112	3.84957011209353e-45	7.01681786953627e-43
"ENSMUSG00000067071"	-1.44010905876618	5.18099937627245	3.63786902931249e-44	6.53621125452332e-42
"ENSMUSG00000078866"	-2.21671760213019	4.02235675770688	5.63454664557343e-44	9.98108354385591e-42
"ENSMUSG00000022615"	1.25213951285714	7.08305451259869	7.70805973743688e-44	1.34644815719088e-41
"ENSMUSG00000026259"	-1.40275078431221	4.34260072024621	2.76257026359865e-43	4.75956797332605e-41
"ENSMUSG00000024978"	-1.50570428410648	9.18302525715155	3.7242799670499e-43	6.32976610075495e-41
"ENSMUSG00000109904"	-4.84285580728706	0.97375357630424	5.32772819198263e-42	8.9342449960754e-40
"ENSMUSG00000006517"	-2.02056313162467	3.65838838372305	6.53532419831889e-42	1.0815101637139e-39
"ENSMUSG00000017868"	1.17786316271333	6.36503264979444	3.27116575743635e-41	5.34304567938663e-39
"ENSMUSG00000028494"	0.979472316847901	10.3062464856217	6.59193355821665e-41	1.06290703027809e-38
"ENSMUSG00000046959"	-1.13370494021216	7.27862871204396	7.88711173470615e-41	1.2556481555367e-38
"ENSMUSG00000027993"	1.32597898615597	5.50773955872149	2.12664005169339e-40	3.34334399126847e-38
"ENSMUSG00000105837"	-3.15750251267041	2.2934236879128	3.55875427305716e-40	5.52573487558518e-38
"ENSMUSG00000023832"	-0.974391410345939	6.14021319067057	7.56389371287755e-40	1.16013525886416e-37
"ENSMUSG00000071551"	-1.37794357279155	6.69659523609323	3.19721781423975e-39	4.82292543387338e-37
"ENSMUSG00000028792"	-0.947248365881747	7.78948196190504	3.22116352425351e-39	4.82292543387338e-37
"ENSMUSG00000061175"	-1.03780281101237	5.28635287249051	8.87488461556405e-39	1.31316969188175e-36
"ENSMUSG00000027690"	-0.97063526842147	8.57363527759202	1.34613374680308e-38	1.96864234110957e-36
"ENSMUSG00000030103"	-1.79240249936794	6.95761119478286	1.57577607655122e-38	2.2779926108948e-36
"ENSMUSG00000048578"	-1.15349646279973	7.83432291283366	1.99754366848169e-38	2.85489849073797e-36
"ENSMUSG00000010601"	-1.22125589621973	6.37973492193968	2.09449792155004e-38	2.95983150104885e-36
"ENSMUSG00000078650"	-1.45436228292409	8.90049823888255	2.12634215263759e-38	2.97144502819144e-36
