"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000024222"	1.35095265989186	6.95763153991509	1.97503186756004e-21	7.25649943810589e-19
"ENSMUSG00000030643"	1.2413447049067	4.77702924231592	2.97485290614486e-21	1.0289801889876e-18
"ENSMUSG00000041471"	1.08019642130979	5.17129809374715	3.03395525859907e-21	1.0289801889876e-18
"ENSMUSG00000047446"	0.933361965183141	5.05131086807625	3.0477319078243e-21	1.0289801889876e-18
"ENSMUSG00000031906"	-0.916009650447923	4.90388467381386	3.38523780006333e-21	1.11285238416819e-18
"ENSMUSG00000025153"	-1.34602845424437	10.8230531500684	6.451632907272e-21	2.06650764814466e-18
"ENSMUSG00000024843"	1.4520289263437	4.47312179111695	9.36271635394385e-21	2.92397631733666e-18
"ENSMUSG00000068246"	-0.782604288501695	5.37779345499465	1.73978103546063e-20	5.2790346406251e-18
"ENSMUSG00000029238"	0.833765916006611	5.45664839223214	1.77489156985474e-20	5.2790346406251e-18
"ENSMUSG00000031765"	1.99464468864757	7.17394060849281	3.6197622902374e-20	1.05158303557315e-17
"ENSMUSG00000010601"	-0.910057713566987	6.45466004336464	7.43472219491033e-20	2.11078521951863e-17
"ENSMUSG00000026074"	0.939150362339577	4.16038765072502	9.85091258036124e-20	2.73461333230828e-17
"ENSMUSG00000032115"	-0.746828482789832	7.050395781897	1.14942370849715e-19	3.12143499272747e-17
"ENSMUSG00000056749"	1.18014173339084	4.49281771214036	3.94681694298868e-19	1.04901355854925e-16
"ENSMUSG00000070392"	0.871861061829772	4.09208120243061	6.90684091293988e-19	1.7975053475926e-16
"ENSMUSG00000031762"	2.0714417755945	6.51566551119629	8.35868506213559e-19	2.13095293461628e-16
"ENSMUSG00000026491"	0.71522521422228	6.085505763706	8.93814512910016e-19	2.23310617905438e-16
"ENSMUSG00000024978"	-0.931374577907527	9.32983632062962	1.32609409568517e-18	3.24815047907827e-16
"ENSMUSG00000034120"	-0.643779327580076	5.86166723256184	2.25242100540167e-18	5.36651483006062e-16
"ENSMUSG00000047822"	-1.49597169781881	5.67199572376331	2.27685947801163e-18	5.36651483006062e-16
"ENSMUSG00000048271"	0.788822234851463	5.19060140112187	2.4582569984671e-18	5.68676785645389e-16
"ENSMUSG00000022010"	-0.751764055591506	6.65391304455272	4.68187260746949e-18	1.06338095659107e-15
"ENSMUSG00000035877"	0.696268806945236	5.96252613831501	1.01147983442648e-17	2.25632251636707e-15
"ENSMUSG00000024580"	0.857013411858038	5.47084555424528	1.21654766104709e-17	2.66616024242109e-15
"ENSMUSG00000047153"	0.816917264062981	5.10195367137935	1.24191975550573e-17	2.67483820444441e-15
"ENSMUSG00000040170"	1.0562469812282	6.03923894400968	1.35951582720071e-17	2.87848673108327e-15
"ENSMUSG00000037443"	1.12251337493362	6.6696103420358	1.72723680799703e-17	3.59610703424982e-15
"ENSMUSG00000006641"	-0.819363213447345	4.68756228531651	1.79936259927401e-17	3.68485862133293e-15
"ENSMUSG00000036611"	-0.787907623260288	4.60107144986607	2.36832666844931e-17	4.77179624875303e-15
"ENSMUSG00000042363"	0.945002963536853	4.56188133500699	2.57486207695196e-17	5.10558366115617e-15
"ENSMUSG00000048489"	1.33262772318516	4.94650722278027	4.04780937518958e-17	7.90081792419817e-15
"ENSMUSG00000028671"	-0.844687983954721	4.15451669774788	4.56548443544095e-17	8.77415870269667e-15
"ENSMUSG00000031024"	0.979480935417423	5.73071791027789	5.18786268700517e-17	9.81920919485887e-15
"ENSMUSG00000032575"	-0.804740270459139	5.52638896031929	5.76211149364904e-17	1.07433278774125e-14
"ENSMUSG00000038754"	1.5045384533888	5.09039194684061	6.09785034874399e-17	1.1202109787722e-14
"ENSMUSG00000036585"	0.621373188462953	7.00438680738468	7.0487112407459e-17	1.27612320028113e-14
"ENSMUSG00000104348"	1.18700196128394	2.32224467758765	1.47507264225051e-16	2.63237249242763e-14
"ENSMUSG00000090038"	1.34102067250245	3.2732503618695	1.80564171881459e-16	3.1769121621735e-14
"ENSMUSG00000015755"	0.638770086433107	5.99097964711223	5.01778828169102e-16	8.70586266873392e-14
"ENSMUSG00000024816"	-0.719028449195117	4.58186084856515	6.12530482091273e-16	1.04818229894304e-13
"ENSMUSG00000078817"	1.37023571300509	4.58381071615201	6.61420636713701e-16	1.11654953970643e-13
"ENSMUSG00000042349"	-1.00871068542855	4.19391921654428	9.29765652286615e-16	1.54861767044859e-13
"ENSMUSG00000030795"	-0.68430547520907	5.40728196714899	2.06943525033721e-15	3.40149804568585e-13
"ENSMUSG00000025271"	0.654145156998525	5.15266308541761	2.24197726301521e-15	3.63724415189429e-13
"ENSMUSG00000020108"	1.1786327323673	4.62075985117211	2.31955843960853e-15	3.71486205481919e-13
"ENSMUSG00000047150"	-0.942247369375778	3.10430321211042	2.54771209793758e-15	4.02861006676409e-13
"ENSMUSG00000040128"	1.01984934749856	5.18220118619872	2.94992602241443e-15	4.60630948400013e-13
"ENSMUSG00000022270"	0.809475570105784	5.76370585252211	2.98966564583985e-15	4.61072879602857e-13
"ENSMUSG00000042628"	0.601537629677328	6.5299932578545	4.16859044426772e-15	6.35049168656005e-13
"ENSMUSG00000000056"	-0.643649462056803	5.29919188952732	4.34140724535498e-15	6.53407943481619e-13
"ENSMUSG00000026179"	0.681299910016966	7.17378967422693	4.45722313718561e-15	6.62852755115745e-13
"ENSMUSG00000026435"	0.840391159682279	5.93871771076925	5.70852742730588e-15	8.38952054375354e-13
"ENSMUSG00000024378"	-0.620592444898957	6.04376002814434	8.65032793003909e-15	1.25651042444242e-12
"ENSMUSG00000073436"	-0.88000632498603	3.47762578633872	8.92610074716294e-15	1.2816649486616e-12
"ENSMUSG00000056429"	0.626568892399917	8.45454539076533	1.27576123911e-14	1.81100106806388e-12
"ENSMUSG00000024436"	-0.619950762205496	5.14240304460535	2.10931595053903e-14	2.96062638810489e-12
"ENSMUSG00000046314"	-0.963143776497379	3.03747768435273	2.14972730132585e-14	2.98382149424028e-12
"ENSMUSG00000032599"	1.08655653652557	4.86761430739906	2.32334934261541e-14	3.18937142724744e-12
"ENSMUSG00000028957"	-0.79494349845328	4.75100391559831	3.4004692633678e-14	4.61724587369462e-12
"ENSMUSG00000006517"	-1.144298913029	3.83280875566281	4.02725972365248e-14	5.4095191900932e-12
"ENSMUSG00000058672"	-0.777378723338518	8.50184214875468	4.23543022133702e-14	5.62861641754703e-12
"ENSMUSG00000027800"	-0.977646321460834	3.65875909247823	4.529191598811e-14	5.95564857393126e-12
"ENSMUSG00000025474"	-0.721220178299539	3.95997843319561	5.76685446060186e-14	7.50411936685817e-12
"ENSMUSG00000020300"	0.892782980772986	5.6950037283312	6.3503307360479e-14	8.17817851079488e-12
"ENSMUSG00000028654"	0.771820248885679	4.37412581933196	7.46232326065622e-14	9.51217777266505e-12
"ENSMUSG00000003644"	-0.639563475473541	4.88616604918194	8.19502644398888e-14	1.0340633367506e-11
"ENSMUSG00000038422"	-0.919148736964601	3.42888979173158	1.10004471170807e-13	1.37417585386573e-11
"ENSMUSG00000039982"	0.993719760640223	3.52810677030481	1.12601631867341e-13	1.39269265869983e-11
"ENSMUSG00000029804"	-1.07658306027328	3.08861604110357	1.27135992777635e-13	1.5570419821355e-11
"ENSMUSG00000025981"	-0.805256529521395	4.98578916684982	1.33766403614473e-13	1.61113005595303e-11
"ENSMUSG00000006567"	-0.649999603330988	5.37531123725739	1.34131865048924e-13	1.61113005595303e-11
"ENSMUSG00000041827"	-0.806010908875857	3.49730681139902	1.41388244396913e-13	1.6821161419107e-11
"ENSMUSG00000000876"	0.653891597830041	6.61671570663512	1.57655000679622e-13	1.85794930989608e-11
"ENSMUSG00000052632"	1.04017206025071	3.18263529780888	1.68438487264919e-13	1.96647998403118e-11
"ENSMUSG00000020074"	0.630211957362908	4.96300653541188	1.70773663065522e-13	1.97528203612454e-11
"ENSMUSG00000032802"	-0.854820580465289	6.9141100305299	1.99825299905125e-13	2.29010793249066e-11
"ENSMUSG00000021400"	0.6227079784887	5.43895095198952	2.14789682598852e-13	2.43922974093169e-11
"ENSMUSG00000030102"	0.59708819327882	6.82474448610136	2.35277651660141e-13	2.64782740949413e-11
"ENSMUSG00000045658"	0.535239067579243	6.19746975891082	2.68994725708285e-13	3.00025188709634e-11
"ENSMUSG00000016239"	1.19806757543627	2.30999984222295	2.99480356299558e-13	3.31071558486202e-11
"ENSMUSG00000090264"	1.38949060362998	3.316010095955	3.04047893344075e-13	3.33172481022297e-11
"ENSMUSG00000060733"	0.623975754683129	6.05065599755206	4.53117364748231e-13	4.92203662646513e-11
"ENSMUSG00000026819"	-0.631762350679898	7.61983229030826	6.96156192391524e-13	7.49688203047837e-11
"ENSMUSG00000039367"	-0.533343241601151	7.1453453706424	7.96095444540488e-13	8.49984982324767e-11
"ENSMUSG00000025340"	0.60707972786305	4.05762071275128	8.10822243229388e-13	8.58372157832331e-11
"ENSMUSG00000023249"	-0.601372530089243	4.70147403398712	9.08656326794119e-13	9.53860070110263e-11
"ENSMUSG00000030787"	0.871178689082608	4.09638418562719	9.77479442385175e-13	1.01755609952297e-10
"ENSMUSG00000037541"	-0.868815682021798	3.63173280459897	1.05732945170643e-12	1.09158343063774e-10
"ENSMUSG00000067071"	-0.738045434389222	5.37021786759488	1.37939749237636e-12	1.41241257989881e-10
"ENSMUSG00000052595"	0.586977961495058	7.33080501607493	1.97217918983129e-12	2.00296442596524e-10
"ENSMUSG00000030207"	0.652856477279954	5.11979177666208	2.73942994799434e-12	2.7597547508343e-10
"ENSMUSG00000048249"	0.682090841770342	4.88657906899732	3.26560059168825e-12	3.26351060730957e-10
"ENSMUSG00000023150"	0.543573609770052	7.67775373328861	3.50777346931533e-12	3.47770683957835e-10
"ENSMUSG00000026434"	0.525777879967417	6.06869505885841	4.23664799474694e-12	4.16726037404557e-10
"ENSMUSG00000003721"	0.824277293477173	8.02401833347635	4.48678744191435e-12	4.36907293968769e-10
"ENSMUSG00000030091"	-0.989217530245138	3.41278271582135	4.51177080707422e-12	4.36907293968769e-10
"ENSMUSG00000016024"	0.594208769813029	6.65345818501995	5.31023245273468e-12	5.10272490765859e-10
"ENSMUSG00000054477"	0.634291255078513	4.4343265069115	5.62394412821137e-12	5.34835647061855e-10
"ENSMUSG00000018427"	0.874393691404705	4.27317475267095	5.65148138105707e-12	5.34835647061855e-10
"ENSMUSG00000028150"	0.647098077644532	7.08723013185609	5.90390826225961e-12	5.54523473775542e-10
"ENSMUSG00000036292"	-0.840397618181564	4.56924981374165	5.95663346385314e-12	5.55300486794429e-10
"ENSMUSG00000078234"	-1.04579364748411	5.20182256962088	7.68966735660197e-12	7.11550552730903e-10
"ENSMUSG00000074802"	-1.37403521644936	1.70963256348604	8.31035308326233e-12	7.63330372912596e-10
"ENSMUSG00000034634"	-0.873339024387679	5.4357558643922	8.78845676192793e-12	8.01353298321195e-10
"ENSMUSG00000062825"	-0.737592482695132	7.45398220731506	1.03688333461853e-11	9.38604827250343e-10
"ENSMUSG00000010064"	-0.600435510212944	10.4585407104485	1.18111190932447e-11	1.06147122095549e-09
"ENSMUSG00000025854"	-0.561171811219214	5.72516114315318	1.24524240583174e-11	1.11111200954644e-09
"ENSMUSG00000037157"	1.13876900227721	3.00413775447373	1.28007905113351e-11	1.12798659603292e-09
"ENSMUSG00000038507"	-0.595666142149626	4.98306360126865	1.28221338966278e-11	1.12798659603292e-09
"ENSMUSG00000006442"	-0.640633727631688	4.70389593023822	1.5592311430339e-11	1.36209198872584e-09
"ENSMUSG00000032353"	-0.675796043191655	3.76490701573393	1.71234891630821e-11	1.48546268489737e-09
"ENSMUSG00000018900"	0.577701559942753	5.73090786093198	1.7665952609237e-11	1.52195227582475e-09
"ENSMUSG00000031781"	-0.658077547836946	4.6981093613286	1.83594155654462e-11	1.57086177564078e-09
"ENSMUSG00000036752"	-0.594793085525193	7.10942952250869	2.0416265661097e-11	1.73496592271037e-09
"ENSMUSG00000020429"	1.48818743753774	5.3491035518348	2.14480868955514e-11	1.81033446958938e-09
"ENSMUSG00000032194"	-0.548137964578045	5.66865331197689	2.59650157483426e-11	2.17687903844494e-09
"ENSMUSG00000033107"	0.806354780191876	6.08573857152289	2.82221746053012e-11	2.35034270112948e-09
"ENSMUSG00000056091"	0.661228493539928	8.12965444854269	2.90699342108012e-11	2.40491137855184e-09
"ENSMUSG00000039934"	-0.768977860215249	4.31939456818193	3.79046307797049e-11	3.11516215592153e-09
"ENSMUSG00000038828"	-0.520133110582282	6.04791463017646	3.86301805318859e-11	3.15404062225045e-09
"ENSMUSG00000041355"	-0.478317598107953	5.83888491259859	3.9252201410275e-11	3.18401623387763e-09
"ENSMUSG00000031767"	-0.714650144643753	6.7155394241249	3.9645973348036e-11	3.19520967137849e-09
"ENSMUSG00000008090"	-0.529650818577167	5.65672949415822	4.02539043032164e-11	3.22340879843448e-09
"ENSMUSG00000036006"	-1.86350413811263	1.70517635449259	5.31299135561728e-11	4.22738140218924e-09
"ENSMUSG00000071172"	-0.586955479551256	5.29004856972792	5.58623248589035e-11	4.3682230963235e-09
"ENSMUSG00000045302"	-0.565502283432305	6.5256022386863	5.59151040024797e-11	4.3682230963235e-09
"ENSMUSG00000002346"	0.497568220864514	7.19738323336473	5.59490630332821e-11	4.3682230963235e-09
"ENSMUSG00000036501"	0.653876285889781	4.67026618787791	6.03506950457565e-11	4.68261417709063e-09
"ENSMUSG00000028820"	0.568501382507434	5.37824013548197	6.12899517031037e-11	4.72613627577267e-09
"ENSMUSG00000005836"	0.707632624182192	3.263752899499	6.69299570377126e-11	5.12938051113562e-09
"ENSMUSG00000108822"	1.5604741323753	0.838665090208176	8.35506241425507e-11	6.36411217554112e-09
"ENSMUSG00000024298"	0.633364056788267	6.00849094115028	8.70440655706866e-11	6.59002707338798e-09
"ENSMUSG00000039620"	1.07150055043287	2.36680452555575	9.51961415666124e-11	7.16379638825375e-09
"ENSMUSG00000033831"	0.475218096658535	10.9092348154961	1.34028324713636e-10	1.00256397145074e-08
"ENSMUSG00000033021"	-0.670324137854991	4.72337387191739	1.3838831073577e-10	1.02901593911383e-08
"ENSMUSG00000032754"	0.547785091932315	5.55523565133278	1.43806143754688e-10	1.06297417028614e-08
"ENSMUSG00000051495"	0.931099633555278	5.12284427899235	1.48931886355906e-10	1.09438654373999e-08
"ENSMUSG00000029817"	0.708080555788148	3.51495421541479	1.60193052759251e-10	1.17025240647285e-08
"ENSMUSG00000042680"	0.592693725694639	5.29642683863553	1.72456829325417e-10	1.25251785577506e-08
"ENSMUSG00000039782"	0.766803350383457	5.64282603729596	1.81668783120584e-10	1.31179562933083e-08
"ENSMUSG00000029185"	-0.648006194851679	4.66889822590492	2.14908042612428e-10	1.54289153351405e-08
"ENSMUSG00000025504"	0.668979894950494	5.82824998498902	2.20676167510903e-10	1.5752495340264e-08
"ENSMUSG00000037797"	-0.690908903276664	5.814438380379	3.03535196355721e-10	2.15441004140663e-08
"ENSMUSG00000030103"	-0.610437149325126	7.28713829329292	3.24662947684028e-10	2.29135002399371e-08
"ENSMUSG00000078650"	-0.883083782225455	9.05013910552999	3.5513953318591e-10	2.49236126323505e-08
"ENSMUSG00000041132"	0.521815109133896	5.75108154149433	3.99860608542245e-10	2.79053559883225e-08
"ENSMUSG00000035811"	-0.547421909373951	7.81608834015245	4.26498269906195e-10	2.959897993149e-08
"ENSMUSG00000112189"	-0.881806090277617	2.57131900293726	4.49017746263668e-10	3.09896667752803e-08
"ENSMUSG00000027962"	0.80465273939608	4.27226355321964	4.52808979534235e-10	3.10796141337454e-08
"ENSMUSG00000040423"	0.528624090640009	5.16916146399279	4.77604922565572e-10	3.26024081567712e-08
"ENSMUSG00000048706"	0.617407525730554	5.1244640523162	4.9169888896702e-10	3.33820789183479e-08
"ENSMUSG00000030545"	0.502532685000361	8.30333338954139	4.95216786686883e-10	3.34391789150948e-08
"ENSMUSG00000046962"	0.644156029741767	3.47086553078816	5.01668514469359e-10	3.36927047459744e-08
"ENSMUSG00000038167"	-0.582584262473084	4.2190726018683	5.57479494754404e-10	3.72408227191017e-08
"ENSMUSG00000038615"	0.504348718064421	7.61250717233838	5.93804791039416e-10	3.9340372207433e-08
"ENSMUSG00000038550"	-0.904883848666416	3.28993099000715	5.95207360487099e-10	3.9340372207433e-08
"ENSMUSG00000020131"	-0.908403093749696	4.03596667953761	6.15870827461221e-10	4.04918861928715e-08
"ENSMUSG00000040359"	-0.647532588655242	4.86753819990404	6.88520010061325e-10	4.50313715480946e-08
"ENSMUSG00000032193"	-0.493057311893024	7.72826927212669	6.98771910656442e-10	4.54638474370847e-08
"ENSMUSG00000067279"	0.859635143807602	5.64342026972971	7.34813324401229e-10	4.75610779710889e-08
"ENSMUSG00000017639"	1.34537365691436	2.28963173256385	7.57554597572334e-10	4.87802682106886e-08
"ENSMUSG00000022508"	1.84891927698888	4.3525970115649	7.82352040379234e-10	5.00257908001169e-08
"ENSMUSG00000021611"	-0.861836225182052	2.98969820147579	7.84906740059471e-10	5.00257908001169e-08
"ENSMUSG00000056973"	0.549558514868289	10.7314438085046	8.04024065371629e-10	5.09841046935147e-08
"ENSMUSG00000025220"	0.470278974587909	5.79408739435886	8.75331849616533e-10	5.5225482148534e-08
"ENSMUSG00000030016"	0.543764605177494	4.59436991041897	9.07170267337137e-10	5.69465878370629e-08
"ENSMUSG00000051359"	-1.11468844916533	2.98983626233983	9.75486376573738e-10	6.09288790807957e-08
"ENSMUSG00000039853"	-0.888839458621789	3.1937333316854	9.80785473074761e-10	6.09550852221389e-08
"ENSMUSG00000039740"	-0.650157451925187	3.77665250998282	1.0016124982331e-09	6.19413036036036e-08
"ENSMUSG00000020863"	0.593962260644743	4.30414334112672	1.0093250792874e-09	6.21107827116167e-08
"ENSMUSG00000025372"	0.626382795459819	4.98464349675375	1.04818989875266e-09	6.41862167412658e-08
"ENSMUSG00000028525"	-1.00475850725002	3.52103494185731	1.16132906864702e-09	7.07674279294564e-08
"ENSMUSG00000038991"	-0.455027965945084	7.6039936949179	1.1791280008699e-09	7.1503237800324e-08
"ENSMUSG00000028976"	-0.899089475471039	3.1292144672342	1.28913611569097e-09	7.77965621121336e-08
"ENSMUSG00000024042"	-0.79366141746385	4.6209573784951	1.55801587223155e-09	9.35708378649835e-08
"ENSMUSG00000066072"	0.927474986795905	10.3904372157166	1.57019662167404e-09	9.38511779806321e-08
"ENSMUSG00000054252"	-0.522548376003802	5.05072449330664	1.59026200305493e-09	9.4597871153153e-08
"ENSMUSG00000028251"	-0.664571953687334	4.04679820584046	1.70418735273043e-09	1.00894352655491e-07
"ENSMUSG00000032724"	0.862330022777774	3.66739533505546	1.81460723500847e-09	1.06924875376065e-07
"ENSMUSG00000058620"	0.851660624877939	4.27812628772229	1.84776462446598e-09	1.0836749149685e-07
"ENSMUSG00000038859"	0.507432812856881	5.86784526925773	2.513583903091e-09	1.46727523913144e-07
"ENSMUSG00000014959"	-0.435175266266447	6.59837630625855	3.35136499442164e-09	1.94722100047977e-07
"ENSMUSG00000006476"	-0.525365771234901	6.66024224733748	3.37547416034008e-09	1.94780295865361e-07
"ENSMUSG00000048787"	0.638916427074399	4.25264518830129	3.3835514091245e-09	1.94780295865361e-07
"ENSMUSG00000028339"	-0.905878374578337	3.98582277587967	3.40199175719578e-09	1.94943490967384e-07
"ENSMUSG00000017132"	-0.463913208839381	5.56840018406557	3.4917908572381e-09	1.99175577116978e-07
"ENSMUSG00000015312"	1.36806237921127	1.1924958328085	3.61127491162124e-09	2.05054755436239e-07
"ENSMUSG00000037621"	0.769306107453517	4.3190088162773	3.63266824023388e-09	2.05336161343899e-07
"ENSMUSG00000033706"	-0.617468588631131	3.70979486689012	3.65254807792765e-09	2.05529867520145e-07
"ENSMUSG00000045294"	-0.477654744271998	7.56932459811106	3.80492703333847e-09	2.13144163679212e-07
"ENSMUSG00000028001"	0.463024434510801	10.914731009132	3.99067577797224e-09	2.22551436689416e-07
"ENSMUSG00000042626"	-0.436756821763056	5.79473661338768	4.03315004168615e-09	2.23920490314415e-07
"ENSMUSG00000026858"	-0.438037509260823	7.18815932270865	4.41237394831575e-09	2.43891041426373e-07
"ENSMUSG00000025194"	-0.509499991191273	9.43163477476836	4.69577027397102e-09	2.58412168557031e-07
"ENSMUSG00000008167"	-0.558272625963179	5.12196198045441	4.78469412595050e-09	2.62150872900761e-07
"ENSMUSG00000005125"	0.730869179620743	3.60001113418447	4.86925629844863e-09	2.6561899423677e-07
"ENSMUSG00000044068"	0.620311637503317	4.21104989738531	5.37271411067857e-09	2.91808455089551e-07
"ENSMUSG00000029729"	0.52353223573906	5.00034980317455	5.54543878084373e-09	2.99885806278354e-07
"ENSMUSG00000029381"	-0.629612087612439	3.7148203168096	5.57487694335839e-09	3.00178287829453e-07
"ENSMUSG00000028521"	-0.450846321759914	6.87133125636875	5.67681874518757e-09	3.04355449634691e-07
"ENSMUSG00000051375"	0.5338010195781	6.50935551493758	6.00207647540169e-09	3.20418544148367e-07
"ENSMUSG00000026202"	-0.601206977324142	6.83571220755472	6.11750291046341e-09	3.25190835563868e-07
"ENSMUSG00000021500"	-0.557510208096055	5.06331628199486	6.56592498678466e-09	3.47548876842856e-07
"ENSMUSG00000021670"	-0.590825482208321	6.1158586219149	6.84255469022774e-09	3.60663262406434e-07
"ENSMUSG00000046876"	0.670496412085558	3.84275208186413	7.10206277405628e-09	3.72768773838282e-07
"ENSMUSG00000051041"	-0.706467249210382	3.60461255684737	7.45503151890745e-09	3.89657965415029e-07
"ENSMUSG00000011114"	-0.441211085645658	5.1222515200367	8.14905275496556e-09	4.24158195895957e-07
"ENSMUSG00000051695"	-0.437271437956331	7.04370779171001	8.44445119535254e-09	4.37709893495203e-07
"ENSMUSG00000025792"	-0.441782602645019	9.25714554115839	9.43373421133784e-09	4.86427082532483e-07
"ENSMUSG00000054520"	-0.534311260937158	4.65556268239557	9.46219829133793e-09	4.86427082532483e-07
"ENSMUSG00000026185"	-0.704863997993282	4.68338564849373	1.03506843205278e-08	5.2992110054112e-07
"ENSMUSG00000073600"	0.673766811541836	4.05555121930093	1.06412543242288e-08	5.42430676204191e-07
"ENSMUSG00000059811"	0.47545796170889	7.32389879277203	1.06818721058462e-08	5.42430676204191e-07
"ENSMUSG00000004071"	0.589734287759854	6.79169481492086	1.1536323355628e-08	5.83448386066824e-07
"ENSMUSG00000039648"	-0.714499169337609	5.40714658775365	1.22326499012065e-08	6.16170413572064e-07
"ENSMUSG00000056234"	0.443167187293899	7.89660695869285	1.27254631937089e-08	6.38419623356671e-07
"ENSMUSG00000025757"	0.538159030517276	4.90509067170683	1.35781811119996e-08	6.78474553804398e-07
"ENSMUSG00000040296"	-0.523945584683416	4.13695688427932	1.44112739235015e-08	7.17233601005499e-07
"ENSMUSG00000023043"	-0.616548573881872	6.60083979750698	1.55682667534304e-08	7.71741223348622e-07
"ENSMUSG00000031604"	-0.613332806592803	6.04822897689169	1.64748097987636e-08	8.13451873542112e-07
"ENSMUSG00000026072"	0.831321978492259	4.69028128901245	1.72413903876195e-08	8.47950585520245e-07
"ENSMUSG00000079442"	-1.14749757678032	1.29366534267529	1.90088714157753e-08	9.31211065591626e-07
"ENSMUSG00000048486"	0.48548113041385	7.03140838812921	2.01085088603184e-08	9.81232393293348e-07
"ENSMUSG00000036580"	0.427551950534818	5.30820640192242	2.09269092577113e-08	1.01719435971724e-06
"ENSMUSG00000039474"	-0.595324585769276	3.77190371640208	2.10092191448843e-08	1.01723707580579e-06
"ENSMUSG00000042978"	-0.458146770107268	6.24374612179543	2.12329324616848e-08	1.02409958421377e-06
"ENSMUSG00000025384"	-0.905875175990829	2.78477631476021	2.16347868299014e-08	1.03946829645819e-06
"ENSMUSG00000048109"	0.624741497652588	3.76764889446946	2.24499195235723e-08	1.07132323073968e-06
"ENSMUSG00000006732"	-0.724051855026435	3.04961792412377	2.24693152780816e-08	1.07132323073968e-06
"ENSMUSG00000008845"	0.659075001039375	4.16378467169137	2.31772660925979e-08	1.10087607615488e-06
"ENSMUSG00000015143"	-0.503328079046548	4.54507220516042	2.35482522051021e-08	1.11426047934142e-06
"ENSMUSG00000030201"	0.454775918877714	6.70748068051173	2.48656598871958e-08	1.17215782381453e-06
"ENSMUSG00000092274"	-0.908843191645365	6.66357447749043	2.50430380395761e-08	1.1760813202646e-06
