"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000058454"	-1.54277053590119	5.56933283835512	3.45498651196944e-62	4.37297642819972e-58
"ENSMUSG00000002831"	1.91303934778397	6.89736645019852	1.02546228892312e-54	6.48963809544994e-51
"ENSMUSG00000024378"	-1.72869058461399	5.71788358489916	6.42421481470012e-49	2.71037623032198e-45
"ENSMUSG00000020538"	-1.70690528798392	8.58136693758509	3.16610680157696e-44	1.00183534468899e-40
"ENSMUSG00000045294"	-1.80179843179798	7.16770897912912	9.95361493411903e-40	2.51965808442289e-36
"ENSMUSG00000041220"	-3.23033728079058	8.47003811432305	1.91412394218257e-39	4.03784445603414e-36
"ENSMUSG00000072949"	1.89614206571584	6.66438830095411	1.41604731181102e-38	2.56041583222743e-35
"ENSMUSG00000006517"	-2.20724731921418	3.59121262154207	3.4516411372658e-38	5.46092773429665e-35
"ENSMUSG00000059743"	-2.00444489171278	6.51960651727635	2.55294200132885e-36	3.59028743453548e-33
"ENSMUSG00000044254"	-2.54191281799163	4.80524510855547	1.12929356994422e-35	1.4293468714784e-32
"ENSMUSG00000105837"	-3.38957560898441	2.22410705261784	1.48387923051016e-34	1.70740540186974e-31
"ENSMUSG00000042010"	-1.50846571093219	7.16252250987978	2.15338592826066e-32	2.27128380783293e-29
"ENSMUSG00000025153"	-3.02991445504653	10.5237983032999	1.68277706450506e-30	1.63837763888005e-27
"ENSMUSG00000093930"	-1.42738157451211	7.14127194269378	7.33154934527722e-30	6.62824429022669e-27
"ENSMUSG00000030787"	1.30217610147207	4.41215519147106	3.95117048459416e-27	3.33399765490055e-24
"ENSMUSG00000032193"	-1.40754105093583	7.42954104298256	8.96371304068791e-27	7.09085724724918e-24
"ENSMUSG00000032418"	-1.42001047667419	8.48385420190234	4.03791407884052e-25	3.00634579387556e-22
"ENSMUSG00000045672"	-1.59770030467464	5.12466250449787	1.03625334464949e-24	7.28658810179369e-22
"ENSMUSG00000021670"	-1.41935042553023	5.85451602947459	2.10638821748318e-24	1.40318714045708e-21
"ENSMUSG00000030762"	-1.33081133615503	7.00709840326361	3.23995147760333e-24	2.05040329260127e-21
"ENSMUSG00000066072"	1.87338549078346	11.0890946677361	3.47281215188166e-24	2.09311349554124e-21
"ENSMUSG00000066441"	-1.19818849316741	4.7562518981729	1.12209026876053e-23	6.45558933259183e-21
"ENSMUSG00000078937"	1.6361643544387	2.54237389157497	1.27792491242859e-23	7.03247635504724e-21
"ENSMUSG00000032018"	-0.97694100268643	7.98037359919641	2.09518992718311e-23	1.10495078784819e-20
"ENSMUSG00000063929"	1.72254343087946	3.57656860559204	3.01531909898167e-23	1.52659575343244e-20
