"logFC"	"logCPM"	"PValue"	"FDR"
"ENSMUSG00000070392"	0.926942496475392	4.14333813284973	3.38614978983028e-11	1.15275520953249e-08
"ENSMUSG00000024843"	1.0856348111244	4.24047362335864	3.92381174384383e-11	1.30064033488044e-08
"ENSMUSG00000056091"	0.706322828797253	8.16604241285957	4.13833063800638e-11	1.33657468503406e-08
"ENSMUSG00000047230"	-0.611101843121096	6.35042583887075	4.58048789643053e-11	1.44239563858597e-08
"ENSMUSG00000042628"	0.539435629315702	6.50282485195619	5.48498137818144e-11	1.68509330340423e-08
"ENSMUSG00000110386"	1.30714694629584	1.825628717255	7.65134328838411e-11	2.29467428715443e-08
"ENSMUSG00000029804"	-0.8705851137531	3.14415740594717	8.59452981088396e-11	2.5175976162301e-08
"ENSMUSG00000003644"	-0.693259949000238	4.87025336703045	9.70272156457671e-11	2.77762456425928e-08
"ENSMUSG00000053964"	0.78515825952235	3.43072272296098	2.48392912144038e-10	6.95279360303624e-08
"ENSMUSG00000060733"	0.554525745144014	6.01998272773881	3.02589947065423e-10	8.28570211573057e-08
"ENSMUSG00000036585"	0.562672574883732	6.97842146031479	3.88684693985604e-10	1.04167497988142e-07
"ENSMUSG00000038007"	0.541163800964677	4.97665946482507	5.24184496319271e-10	1.37554748242449e-07
"ENSMUSG00000020429"	1.29980924240245	5.22675330446983	6.44800769102938e-10	1.65753275257563e-07
"ENSMUSG00000089712"	1.98391792943843	3.01845453354765	7.92567773371918e-10	1.97897027535079e-07
"ENSMUSG00000025981"	-0.569495893438664	5.07563118174451	8.01266148323994e-10	1.97897027535079e-07
"ENSMUSG00000078817"	0.948606567757262	4.319829249827	8.5068477668141e-10	2.06062027828443e-07
"ENSMUSG00000029009"	0.980775850319934	3.79462847730638	9.51912580363794e-10	2.26231903061554e-07
"ENSMUSG00000030795"	-0.56446705560966	5.45727879386081	1.04539582876041e-09	2.43848256649373e-07
"ENSMUSG00000041471"	0.810327560198644	5.00675808344995	1.66668325339362e-09	3.81700768359018e-07
"ENSMUSG00000040740"	0.842691145907684	2.96078024653363	1.82987229339774e-09	4.11590560850676e-07
"ENSMUSG00000035877"	0.537580313666039	5.87761565576817	1.90541955529607e-09	4.2106429330718e-07
"ENSMUSG00000032599"	0.897499635947485	4.75308591325003	2.0495791363728e-09	4.45112048306065e-07
"ENSMUSG00000039934"	-0.564811539137223	4.39551287741806	2.12756373748412e-09	4.54216827751694e-07
"ENSMUSG00000048249"	0.615197775477592	4.85808619289448	2.2420535099093e-09	4.70681766846959e-07
"ENSMUSG00000067813"	-0.888366628809196	3.36028282411658	2.43472490196322e-09	5.02750735493914e-07
"ENSMUSG00000020300"	0.584019001896247	5.51613026652798	2.51470334620104e-09	5.10890376592715e-07
"ENSMUSG00000030787"	0.580375170962059	3.93624464074088	2.63615087927761e-09	5.27062801196521e-07
"ENSMUSG00000002831"	0.826704104183318	6.11014572699382	3.04053190907421e-09	5.93868535566861e-07
"ENSMUSG00000071369"	0.669164904237407	5.21861004102403	3.0645804074187e-09	5.93868535566861e-07
"ENSMUSG00000096674"	-1.29515278238114	2.65537296666974	3.16122460576777e-09	6.03314926276528e-07
"ENSMUSG00000030102"	0.538492894447475	6.79931584099829	3.51724752453566e-09	6.61242534612704e-07
"ENSMUSG00000074170"	0.82582163362333	3.15517900292323	3.61205116213881e-09	6.69079359386771e-07
"ENSMUSG00000008845"	0.63218658973487	4.16299495807177	4.68223697604555e-09	8.5474575290246e-07
"ENSMUSG00000028251"	-0.64952177378951	4.05615652094564	7.01945989965002e-09	1.25645827411178e-06
"ENSMUSG00000030643"	0.887282951985449	4.55552515571987	7.08229100205909e-09	1.25645827411178e-06
"ENSMUSG00000068747"	-0.876937988126171	2.98956847084955	8.32340652350186e-09	1.4561337301393e-06
"ENSMUSG00000036611"	-0.620955594633737	4.66348748162293	1.03742303962387e-08	1.79005213795921e-06
"ENSMUSG00000024378"	-0.550372155622172	6.07803237238577	1.11920354421366e-08	1.90506592471828e-06
"ENSMUSG00000041132"	0.499766971684326	5.74899590605802	1.33975788140178e-08	2.25007870321824e-06
"ENSMUSG00000030909"	-0.513920567534963	6.1151356259918	1.58528693773002e-08	2.62740450890097e-06
"ENSMUSG00000024236"	-0.525308681702289	4.98731266982365	1.67164731438407e-08	2.73455448986776e-06
"ENSMUSG00000090264"	1.21025507286548	3.20090327117642	1.71583550113682e-08	2.77085435542556e-06
"ENSMUSG00000038859"	0.499089845291129	5.87270491316055	1.8756333463369e-08	2.97002232358554e-06
"ENSMUSG00000004071"	0.651885780216369	6.83793645674679	1.88632729348081e-08	2.97002232358554e-06
"ENSMUSG00000036580"	0.493828232224117	5.35516358424215	2.05882760720455e-08	3.12458053042243e-06
"ENSMUSG00000026074"	0.624335162399233	3.98553140053586	2.06230214872115e-08	3.12458053042243e-06
"ENSMUSG00000008090"	-0.506495377384032	5.67148331840417	2.06570692601046e-08	3.12458053042243e-06
"ENSMUSG00000029238"	0.473013654396139	5.25242011735197	2.08371518383204e-08	3.12458053042243e-06
"ENSMUSG00000022010"	-0.618867901421394	6.71034946475967	2.46808629374952e-08	3.65741352424341e-06
"ENSMUSG00000019577"	1.25729228983109	4.79553610076155	2.59793453222141e-08	3.8050678334722e-06
"ENSMUSG00000039648"	-0.63336412762563	5.44250090928715	3.21482777557478e-08	4.65447938633792e-06
"ENSMUSG00000038894"	0.955322478936995	3.8188375259241	3.85819773640747e-08	5.52248394179415e-06
"ENSMUSG00000036501"	0.518126790728517	4.60361720832402	4.20851972932076e-08	5.89373828330054e-06
"ENSMUSG00000106526"	-1.3199080300446	1.10642045245773	4.23372256337638e-08	5.89373828330054e-06
"ENSMUSG00000039782"	0.568148415460433	5.53441828035257	4.25794048730033e-08	5.89373828330054e-06
"ENSMUSG00000022270"	0.675919651613348	5.69033114290503	4.56384398411056e-08	6.20525417959262e-06
"ENSMUSG00000006221"	-2.25445505394706	0.437614794353896	4.58152301287801e-08	6.20525417959262e-06
"ENSMUSG00000015568"	-0.724767796812514	4.24527297172387	5.64022568076163e-08	7.55790241222058e-06
"ENSMUSG00000025372"	0.604836188899152	4.98301211391146	8.04299598978336e-08	1.06641660512959e-05
"ENSMUSG00000037541"	-0.61078336140703	3.71866513924525	8.70863321973674e-08	1.14264525037296e-05
"ENSMUSG00000022388"	1.46239202228729	0.357915925438557	8.88423187441505e-08	1.15366788340342e-05
"ENSMUSG00000028150"	0.513768665110347	7.01700686466085	1.03635031195938e-07	1.3320274009633e-05
"ENSMUSG00000028339"	-0.740652285128529	4.04245733196807	1.07949197128067e-07	1.3734627141668e-05
"ENSMUSG00000054855"	0.779866035361401	2.86523401625465	1.32894922928805e-07	1.67394444921122e-05
"ENSMUSG00000026796"	-0.865240910576256	4.4456870550391	1.7032208474883e-07	2.12413562326362e-05
"ENSMUSG00000062825"	-0.49819012349855	7.55475798678833	1.77340933082229e-07	2.18998665990565e-05
"ENSMUSG00000020034"	0.479600190469698	4.06181221705461	1.80295601192216e-07	2.2048576627351e-05
"ENSMUSG00000016024"	0.409139691685213	6.55548770494308	1.89021898191369e-07	2.28934599001778e-05
"ENSMUSG00000038507"	-0.460992126894499	5.04131089427191	1.93676346720894e-07	2.32337834599656e-05
"ENSMUSG00000028633"	-0.667872937486976	3.60988428740795	2.05513584816423e-07	2.44212180598836e-05
"ENSMUSG00000105703"	1.55754656503636	6.17463840240505	2.12333363897329e-07	2.49958042210351e-05
"ENSMUSG00000048706"	0.546608065376386	5.09377777064498	2.23722265113595e-07	2.59967717349675e-05
"ENSMUSG00000097148"	-1.38908600221694	1.14960222536946	2.24964125048543e-07	2.59967717349675e-05
"ENSMUSG00000074802"	-0.965960120609282	1.79142620562768	2.29871089538948e-07	2.63223294893871e-05
"ENSMUSG00000001506"	-1.00184772271819	4.53107802974424	2.38402551084021e-07	2.70533201212102e-05
"ENSMUSG00000024816"	-0.520375310154921	4.65931253282779	2.4235024698267e-07	2.72557474195867e-05
"ENSMUSG00000050315"	-1.80609083607073	0.282647444241608	2.49064272791499e-07	2.77629520361214e-05
"ENSMUSG00000032735"	0.544355636052193	4.74860926923333	2.55374673387809e-07	2.82166612806389e-05
"ENSMUSG00000006517"	-0.988165316424909	3.88036874724787	2.63862854988641e-07	2.89010132298863e-05
"ENSMUSG00000024298"	0.460554031739748	5.9176288172003	3.01791131976037e-07	3.27703542962945e-05
"ENSMUSG00000006641"	-0.494307962300212	4.80936459128923	3.07830786077009e-07	3.31404836019317e-05
"ENSMUSG00000044468"	0.789188099513826	3.50417959079053	3.1313184011042e-07	3.32504284283853e-05
"ENSMUSG00000037408"	0.94589425473071	1.89362030549284	3.14131548346924e-07	3.32504284283853e-05
"ENSMUSG00000048489"	0.835857202460459	4.6273322080973	3.35785918210304e-07	3.52463285481415e-05
"ENSMUSG00000019838"	0.447171977244223	6.18611475371838	3.67791483478112e-07	3.82867894701678e-05
"ENSMUSG00000047735"	-0.60718775823349	4.19880233284104	3.71633700503786e-07	3.83696564880795e-05
"ENSMUSG00000018900"	0.500161481217176	5.69630296654055	3.75554662860064e-07	3.84592401088241e-05
"ENSMUSG00000026435"	0.557974850402249	5.77624649758726	3.91105877251348e-07	3.97287873375644e-05
"ENSMUSG00000032193"	-0.562029494500275	7.70834883759682	3.97665630347157e-07	4.00719702388223e-05
"ENSMUSG00000000568"	-0.475991070549576	4.12222956287497	4.08056956154138e-07	4.07927414263296e-05
"ENSMUSG00000078920"	-0.877249165090865	2.63090367883148	4.13049751437158e-07	4.0966729677972e-05
"ENSMUSG00000031770"	0.570311359531909	9.18683986870488	4.16658210278447e-07	4.10017720052134e-05
"ENSMUSG00000013275"	-0.764531094620097	2.62440341543846	4.22404633388405e-07	4.12450291640337e-05
"ENSMUSG00000028713"	0.502348498895832	4.33969615996553	4.2592612942174e-07	4.12689655861249e-05
"ENSMUSG00000034785"	-0.574743173884797	6.48674307260679	4.50803632278519e-07	4.30500097171627e-05
"ENSMUSG00000030852"	0.606033663720474	4.98966910723304	4.51143321901038e-07	4.30500097171627e-05
"ENSMUSG00000000031"	-1.85041348951795	0.816513449169555	4.74087183120985e-07	4.48992643503153e-05
"ENSMUSG00000026669"	-0.544974135518825	4.79250943466776	5.06496339481139e-07	4.7610655911227e-05
"ENSMUSG00000031781"	-0.5398946280179	4.74627341659843	5.15621231149588e-07	4.81093705745201e-05
"ENSMUSG00000101517"	0.732740640368282	3.44490194889335	5.22702113863895e-07	4.81601984104936e-05
"ENSMUSG00000056413"	-1.06556525535459	1.58533340628202	5.25989205385296e-07	4.81601984104936e-05
"ENSMUSG00000009569"	0.466166598861965	5.27888057662098	5.27636343335036e-07	4.81601984104936e-05
"ENSMUSG00000027962"	0.705422539895374	4.2286859555036	5.55668012262503e-07	5.03539157011402e-05
"ENSMUSG00000079003"	0.748003254929846	3.29334408677245	5.9077850695344e-07	5.31531862398967e-05
"ENSMUSG00000060862"	0.660451320517187	3.51884363197442	5.98112241615296e-07	5.34313602509664e-05
"ENSMUSG00000073830"	-1.19550481493411	7.47466380014555	6.53519798090403e-07	5.79699674418783e-05
"ENSMUSG00000023150"	0.422761930511356	7.6164333184499	8.10456701128108e-07	7.13882000518157e-05
"ENSMUSG00000048874"	0.37986873493586	5.64385806417042	9.13013212354855e-07	7.98632946029289e-05
"ENSMUSG00000063952"	0.459280653244971	5.26645054946767	1.00023551810855e-06	8.68894247316918e-05
"ENSMUSG00000085468"	-1.55648920406637	0.396999607362531	1.02376761706439e-06	8.83244993461856e-05
"ENSMUSG00000034653"	-0.65297277827113	2.78016420871411	1.15737484245747e-06	9.91720647319343e-05
"ENSMUSG00000052595"	0.441596010807654	7.25472423361252	1.22002852795049e-06	0.000103834319851787
"ENSMUSG00000100277"	1.37107576597665	0.721920974132677	1.24014369820558e-06	0.000104837919614748
"ENSMUSG00000038422"	-0.727108402930364	3.48914090480069	1.32626136165946e-06	0.00011137058740975
"ENSMUSG00000059824"	-0.96122052022549	6.0605157142324	1.34491816120012e-06	0.000112189332175343
"ENSMUSG00000051375"	0.48568235014439	6.4904167714278	1.37766970505299e-06	0.000114165313189786
"ENSMUSG00000030091"	-0.705620842834241	3.50104022106866	1.40098984990128e-06	0.000115339007512134
"ENSMUSG00000020288"	0.469211325266257	5.12059157262804	1.45267222972137e-06	0.00011881726886734
"ENSMUSG00000024664"	-0.942733345276062	2.76066457842447	1.51279929670859e-06	0.000122936902847364
"ENSMUSG00000045094"	0.701338213261097	4.19773481381421	1.53932142083837e-06	0.000124290337287693
"ENSMUSG00000052609"	0.434858284175752	5.1453542245081	1.66452706821596e-06	0.00013354384045381
"ENSMUSG00000030483"	0.834981828860418	8.03489792927592	1.69833397628811e-06	0.000135381163036063
"ENSMUSG00000066357"	-0.608937818966746	3.56068192170456	1.70892385858479e-06	0.000135381163036063
"ENSMUSG00000010358"	-0.487685721282706	4.16106249467069	1.7239452962855e-06	0.000135717593450076
"ENSMUSG00000071856"	0.499348837400158	4.98415000501101	1.7497379276155e-06	0.000136892539976676
"ENSMUSG00000023959"	-1.269710279543	1.13126616042096	1.80933805577903e-06	0.000140681618213535
"ENSMUSG00000027947"	0.90240854123733	6.26342792904449	1.86839642285816e-06	0.000144382339523444
"ENSMUSG00000032018"	-0.606782064818806	8.111222776879	1.91120199075541e-06	0.000146789635826555
"ENSMUSG00000020961"	-0.481813810484236	3.59038104096911	1.96400071750984e-06	0.00014825993073092
"ENSMUSG00000034120"	-0.38979774952906	5.96984695497492	1.9675639971617e-06	0.00014825993073092
"ENSMUSG00000010601"	-0.515847616827643	6.60717180273428	1.96974565425329e-06	0.00014825993073092
"ENSMUSG00000030207"	0.530602712491411	5.0598792537186	1.97742683096178e-06	0.00014825993073092
"ENSMUSG00000031765"	1.39339657664772	6.72535450095478	2.01092083020915e-06	0.000149879046019612
"ENSMUSG00000019505"	0.369020751027266	9.62498419194105	2.16409126380337e-06	0.000160346432699219
"ENSMUSG00000046879"	-0.419835711317288	5.07447243966369	2.33362538903854e-06	0.000171896756727073
"ENSMUSG00000022620"	-0.413409701990003	6.39487157900938	2.44280397070221e-06	0.000178892783807937
"ENSMUSG00000040715"	0.663631696138557	4.55395333579964	2.56612408817923e-06	0.000186837566558992
"ENSMUSG00000029217"	0.440568151577549	4.15764958848714	2.5966911580554e-06	0.000187976562223367
"ENSMUSG00000044285"	0.5585816135593	3.50986117785378	2.74737179935731e-06	0.000196988227931384
"ENSMUSG00000051495"	0.668881991793224	4.96929636508652	2.75245539186437e-06	0.000196988227931384
"ENSMUSG00000037443"	0.797515867908547	6.46580361235331	2.77203213273904e-06	0.000197268456180683
"ENSMUSG00000078650"	-0.863903994502965	9.0643602590775	2.92535658470181e-06	0.00020701006483654
"ENSMUSG00000073700"	0.440221242985762	5.82754797252501	2.95626054556391e-06	0.000208028256044262
"ENSMUSG00000042680"	0.518479997603136	5.26159186870923	3.01844239236006e-06	0.000211223890967596
"ENSMUSG00000002748"	0.358536537705922	6.0335769425972	3.2528178914646e-06	0.000226236855208674
"ENSMUSG00000026858"	-0.380880572124802	7.21986528106992	3.28266882011305e-06	0.000226236855208674
"ENSMUSG00000043940"	0.403713614657057	6.46327934826799	3.28686444134545e-06	0.000226236855208674
"ENSMUSG00000068246"	-0.678877316093605	5.42269986033204	3.40544984024192e-06	0.000233125251020039
"ENSMUSG00000031740"	-1.0347395689098	2.00930720575066	3.45369140690575e-06	0.000234427686572378
"ENSMUSG00000017639"	0.910848148832972	2.02788933609706	3.46169813452384e-06	0.000234427686572378
"ENSMUSG00000057596"	-1.0042741609738	1.41301181275898	3.49992999086289e-06	0.000235749294999513
"ENSMUSG00000110755"	-0.619236420906266	4.76017154808542	3.67902601733641e-06	0.000245980471773187
"ENSMUSG00000028862"	1.04329373112737	1.3822274510047	3.69087878414832e-06	0.000245980471773187
"ENSMUSG00000054520"	-0.403544909971792	4.71327985208322	3.83146231489977e-06	0.000254005785886724
"ENSMUSG00000026185"	-0.469377437373931	4.77636644020437	3.91903953366147e-06	0.000257692757531272
"ENSMUSG00000021466"	0.388156410967105	4.85632120836971	3.92985829616406e-06	0.000257692757531272
"ENSMUSG00000109350"	-0.492896550506864	3.9665127264121	3.97546125556789e-06	0.000257692757531272
"ENSMUSG00000036087"	0.395110137163815	5.55964451976423	3.98037463905121e-06	0.000257692757531272
"ENSMUSG00000108368"	1.23913357898702	0.801115873838776	3.98936866613195e-06	0.000257692757531272
"ENSMUSG00000017950"	0.411328117054996	9.25312816327034	4.02382874607755e-06	0.000258592586150984
"ENSMUSG00000068742"	0.420268663412655	5.62892812390098	4.09764683066441e-06	0.000261999794309893
"ENSMUSG00000024042"	-0.498396344471917	4.73216281739166	4.47753262507567e-06	0.00028484343911845
"ENSMUSG00000029032"	-0.643568368609756	2.6591356143291	4.65592720073822e-06	0.00029470381417336
"ENSMUSG00000023944"	0.46563853707079	10.0107339702944	4.79873580355125e-06	0.000301895051407859
"ENSMUSG00000057143"	-0.667505791788677	2.75145045813607	4.81747422459349e-06	0.000301895051407859
"ENSMUSG00000026072"	0.898782393287009	4.73689438617934	4.88651610639467e-06	0.00030470572710964
"ENSMUSG00000026749"	-0.442395024923252	5.85766169633629	4.95489877011376e-06	0.00030744780743031
"ENSMUSG00000027800"	-0.4929244690512	3.81786383479829	5.06710896841468e-06	0.000312869140030154
"ENSMUSG00000019947"	0.876760572368519	5.81255448328327	5.33325474683854e-06	0.000327695984347211
"ENSMUSG00000026202"	-0.49013352068411	6.88710307032847	5.37948684891235e-06	0.000328932118198544
"ENSMUSG00000071172"	-0.387378311725337	5.3748184412827	5.80264120008654e-06	0.00035262710992916
"ENSMUSG00000020027"	1.06180025752959	2.55873758848397	5.82299451137387e-06	0.00035262710992916
"ENSMUSG00000042349"	-0.483290759291407	4.37512309796458	6.4509179941178e-06	0.000388783555281855
"ENSMUSG00000042377"	0.862877893562101	1.21719990387207	6.61166463316924e-06	0.000396573941520951
"ENSMUSG00000051579"	-0.511989034017252	4.94623773241456	6.73531689156613e-06	0.000402076073773303
"ENSMUSG00000024193"	0.449947060605164	4.0846459797506	7.04781884509859e-06	0.000418746821570103
"ENSMUSG00000032311"	0.41948461804201	4.38646996525518	7.22322049704906e-06	0.000427153452492159
"ENSMUSG00000027801"	0.377579082430855	6.67455097669107	7.4134047318189e-06	0.000436351616831733
"ENSMUSG00000020889"	-0.795899932296638	5.1724951592664	7.62712553021614e-06	0.000446843131063268
"ENSMUSG00000053436"	0.380475287198861	6.76710227514192	7.77017542983541e-06	0.000453116341269476
"ENSMUSG00000047604"	1.0862298278928	0.790925388959682	7.860823366501e-06	0.000456290005181781
"ENSMUSG00000000876"	0.369095929558559	6.4605417705025	7.90674546487673e-06	0.000456305289271115
"ENSMUSG00000038213"	-0.398956436101427	4.44146072858837	7.93353908783536e-06	0.000456305289271115
"ENSMUSG00000031665"	0.59528011578936	5.27722180309653	8.07275954931317e-06	0.000460959411283476
"ENSMUSG00000031762"	1.48137379125772	6.06727549902367	8.08764924528804e-06	0.000460959411283476
"ENSMUSG00000032212"	0.389063405780047	4.41022583877726	8.14323834984457e-06	0.000462037073219109
"ENSMUSG00000030042"	0.3835971078875	4.62804462361978	8.32517974440855e-06	0.000470241991303005
"ENSMUSG00000054477"	0.520201060590938	4.37778085151932	8.48167079347438e-06	0.000476942523725908
"ENSMUSG00000044197"	-0.408248963521321	6.51717485582033	8.57685245998587e-06	0.000480151260382142
"ENSMUSG00000032561"	-0.747680323699459	3.57287383586365	8.65922648326124e-06	0.000482617773376808
"ENSMUSG00000040423"	0.409275713013797	5.11410092901032	8.85248873156194e-06	0.000491215630232397
"ENSMUSG00000030800"	-0.658335722294585	4.25317983244508	9.37499703338272e-06	0.000517927467686354
"ENSMUSG00000051041"	-0.751758345535562	3.58907039282437	1.00330717261279e-05	0.000551862757477322
"ENSMUSG00000017009"	0.501557124450012	7.60856162281743	1.01092670341324e-05	0.000553636206791008
"ENSMUSG00000036752"	-0.480734032158034	7.16237958829378	1.07891466931414e-05	0.000588312085484024
"ENSMUSG00000087579"	-0.728795386816134	4.66313533659526	1.15624441430804e-05	0.000627517646487107
"ENSMUSG00000096727"	-0.689798057245401	3.14301828986375	1.16077811711254e-05	0.000627517646487107
"ENSMUSG00000022637"	0.546653035277956	3.23758174683326	1.21290706909923e-05	0.000652896471896321
"ENSMUSG00000020074"	0.402006792749351	4.84375301774552	1.23489573608125e-05	0.000660362491910026
"ENSMUSG00000024580"	0.503874566516791	5.26955476268839	1.23726221094606e-05	0.000660362491910026
"ENSMUSG00000047496"	-0.470267581462109	4.71535583233884	1.32228090253933e-05	0.000702761613855922
"ENSMUSG00000035247"	0.398993961242361	7.64362395516719	1.33339437657852e-05	0.00070569057005811
"ENSMUSG00000093798"	1.29522448073482	0.44195727124012	1.35406274655324e-05	0.000711973990766246
"ENSMUSG00000028053"	0.344574011450558	5.5672704046471	1.35657159244124e-05	0.000711973990766246
"ENSMUSG00000021133"	0.415846478090348	6.35407385253448	1.38971349622449e-05	0.000726341543503885
"ENSMUSG00000066687"	1.55495854427874	4.83874767903794	1.41463658809856e-05	0.000736312498499565
"ENSMUSG00000031755"	0.857776993618159	1.26331208601515	1.46424276897694e-05	0.000758995963705082
"ENSMUSG00000020917"	-0.836188699528514	9.39130225398789	1.49690875819257e-05	0.000772748472057113
"ENSMUSG00000028980"	0.374886637113685	8.96347427410539	1.5177731549703e-05	0.000780321251428812
"ENSMUSG00000022003"	0.847410116029133	4.81867616473632	1.54359104181854e-05	0.000789432212279981
"ENSMUSG00000032194"	-0.358610445012293	5.75199196657435	1.54802918730673e-05	0.000789432212279981
"ENSMUSG00000027597"	0.425300085251396	11.4105910083955	1.56668314505403e-05	0.000795723423189538
"ENSMUSG00000021670"	-0.513130714249714	6.15366023990794	1.63778600011479e-05	0.000828496082628348
"ENSMUSG00000040363"	0.409802386981012	3.97434987744645	1.66942994136062e-05	0.000841125581655134
"ENSMUSG00000037933"	0.414312908631014	4.1895020306456	1.7008573262785e-05	0.000852970437598766
"ENSMUSG00000040722"	-0.39865780898683	4.71406069751213	1.70648261571046e-05	0.000852970437598766
"ENSMUSG00000021400"	0.384749058889288	5.31345418495455	1.73977899418448e-05	0.000864231807661587
"ENSMUSG00000024436"	-0.350456917157861	5.25519370846478	1.74273482967643e-05	0.000864231807661587
"ENSMUSG00000070427"	-0.563301118135951	3.254622394396	1.75254168049171e-05	0.00086568686303818
"ENSMUSG00000021690"	0.385883159563504	4.58218866502062	1.81813712265244e-05	0.000894580281130083
"ENSMUSG00000041548"	0.420780008698898	7.487716911738	1.82716176067466e-05	0.000895522550095642
"ENSMUSG00000008153"	-0.483151559239091	5.52690971661647	1.84507827754793e-05	0.000900798681550147
"ENSMUSG00000035969"	0.434010271606413	4.8154567937484	1.87143031021801e-05	0.000910136532336143
"ENSMUSG00000028521"	-0.364694065631518	6.91519480225797	2.02834574202116e-05	0.000982655498711484
"ENSMUSG00000038370"	0.914737023296195	2.3805444718981	2.15808579807722e-05	0.00104150378209121
"ENSMUSG00000047492"	-0.355893343172523	7.15134464537049	2.22810199341802e-05	0.001071189798057
"ENSMUSG00000028820"	0.409286121189981	5.29873777334163	2.36239048024822e-05	0.00113143233799265
"ENSMUSG00000023087"	-0.852604095920347	5.07254482082498	2.44959041166337e-05	0.00116320871943453
"ENSMUSG00000056973"	0.39985375869302	10.6525295992535	2.4538987798724e-05	0.00116320871943453
"ENSMUSG00000028088"	0.369730484167789	11.0887929940408	2.45644267521106e-05	0.00116320871943453
"ENSMUSG00000054252"	-0.386948829170142	5.11107181795117	2.48934940378247e-05	0.0011743762206009
"ENSMUSG00000029817"	0.598782786800107	3.47159433081005	2.55329030967372e-05	0.00120004644554665
"ENSMUSG00000033159"	0.368572682747295	5.59397639673905	2.59097472234e-05	0.00121323113764292
"ENSMUSG00000091264"	0.443060848796152	4.42838741005586	2.62698464323475e-05	0.00122553698393277
"ENSMUSG00000013150"	0.469182728667302	3.1892905070698	2.69471640651711e-05	0.00125249623086677
