KEGG ID,Name,S25,S26,S27,S67,S68,S31,S32,S72,S73,S74,S35,S36,S37,S77,S78,S41,S42,S82,S83,S84,S45,S46,S47,S87,S88,S51,S52,S92,S93,S94,S97,S98,S102,S103,S104,S55,S56,S57,S61,S62,S28,S29,S30,S65,S66,S33,S34,S69,S70,S71,S38,S39,S40,S75,S76,S43,S44,S79,S80,S81,S48,S49,S50,S85,S86,S53,S54,S89,S90,S91,S95,S96,S99,S100,S101,S58,S59,S60,S63,S64
C02115,Alpha-Methylserine,0.00862946767481255,0.0153369947230667,0.0110065470847457,0.00893006430162398,0.00957362481546627,NaN,0.0119362553253243,0.00791322747769593,0.00712301350105429,0.0088561092303091,0.01005591278434,0.00850341288457647,NaN,NaN,0.0100539398996155,0.00782991292339968,0.0166468514327478,0.0101213433229807,NaN,0.0063414236627479,0.0077665827463716,0.0111562215839909,NaN,NaN,0.00550478010502633,0.00876236369446469,0.00872623714734378,0.008361607517398,NaN,0.00520262965405918,0.00619863323955246,0.0080657931602906,0.00324147565771677,0.0118687726723351,0.0073923835956033,0.0123008152425233,NaN,0.00628877797154819,NaN,0.00449119620391874,0.00611486718802807,0.0175988057761196,NaN,NaN,0.0101269534467744,0.00855434112104425,NaN,0.00590345043192913,0.00980770788393243,NaN,NaN,0.00930222675518634,NaN,NaN,0.00567153472105182,0.00470308412490255,0.0045302270631154,NaN,0.0117942465586365,NaN,NaN,NaN,NaN,0.00462375335505672,0.00359744306140659,0.00395079073249151,NaN,NaN,NaN,0.00463273849669506,NaN,NaN,NaN,NaN,0.00358510312319913,NaN,NaN,0.00348342963623483,NaN,NaN
C00188,Thr,1.29475323874891,1.32953324859545,1.60565440181655,1.42746530533978,1.27166658304433,1.34415624889639,1.27309587158191,1.30413018697943,1.83656180123776,1.73616249907935,1.8222883568449,1.0976479068923,1.36772817842828,0.996955929408745,1.45719483264334,1.1663506965188,1.5784390158279,2.09777866978947,1.57833521726624,2.08828312614664,1.58621954027122,1.61454549719944,1.20916036604077,1.69576477472637,1.56586611656761,1.24334529019803,1.45106345321684,1.86079577277254,1.21442874219852,1.24690492598996,1.09079014932936,1.28100085464255,0.956508489512717,1.18276321134554,1.2167221440664,1.11688727397544,1.38779175071495,0.898195118569387,0.831600188374139,1.10403012325092,0.626330519162261,0.715623232358619,0.760680034068754,0.882271901325304,1.23755306809893,1.29362080024415,0.96934186067459,1.39813226392594,0.761332911570809,0.902615996741083,0.918470765875174,1.05627012615126,0.741234107040875,0.696294023329847,1.19360295408012,0.804293001596157,0.917768800965191,0.70085405135688,1.09454511846098,0.853385958566134,0.790439289985572,0.73789083381078,1.11239030574797,0.803588237368763,0.979980386566814,1.14013216097842,1.57915441596434,1.28282184110799,1.43988130969029,1.40244313927514,1.27987281082136,1.20391211117732,1.26633909839827,0.881613886878252,0.944185691609245,1.11112541778716,0.917382046305926,1.06592331887511,0.638184744949228,1.16618257244982
C15587,Purine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C01262,Anserine,0.0147862894854389,0.0132493780070122,0.00590391696838987,0.0172994837090567,0.0089466487973058,0.00722643934967431,0.00899287073209185,0.00476611223266825,0.0075706733597853,0.00761270779727231,0.00853462543662998,0.00575582526220197,0.00555145185950727,0.00425161886381138,0.00321506322011622,0.00643801776587276,0.00807094762074119,0.0102242759127677,0.00920117096653829,0.00592904039800284,0.00434179800736359,0.00688635732353001,0.00627716991097386,0.005640273031885,0.00701765770789576,0.00983472164190088,0.0069732885212037,0.00696048359054943,0.00678149132681299,0.00628843291864366,0.00708371091412633,0.0097333928845038,0.00716224748223246,0.00934135980042902,0.00777229207437274,0.0120439308501384,0.0102877235873038,0.00776579811884155,0.00493578759458556,0.0051340082966206,0.00250577082336375,0.0076364452029027,0.00411635584917573,0.00278216825466177,0.00217697575462598,0.00289443811987997,0.00460139128726884,0.00207641429329943,0.00556068940289729,0.00144504127412378,0.00301839774828036,0.00529873762953455,0.00174223434103229,0.00190800326762624,0.00201345752386018,0.00210870096178391,0.00380505407228921,0.00268625465740936,0.00502323638223966,0.00304502174551368,0.00164366613595239,0.00307708206997174,0.00458286985144478,0.00299007447173889,0.00209637641034958,0.00398819453453643,0.00242231943896943,0.00285079488829717,0.00209371658970585,0.00254923735069581,0.00199060353449269,0.00257855441037987,0.00454964559492178,0.00396586475952462,0.00301674043568343,0.00395658276382523,0.00351192307589741,0.00224638263426619,0.00332563088213078,0.00293022022565687
C00884,Homocarnosine,NaN,0.00306090699656834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00231400193013447,NaN,NaN,NaN,NaN,NaN,NaN,0.00153943410297554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0014652304598054,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C01784,Benzamidine,NaN,0.0101723412742783,NaN,NaN,NaN,NaN,0.00832152113985734,NaN,NaN,NaN,NaN,0.00574277233339571,NaN,NaN,NaN,NaN,0.00709815640530811,NaN,NaN,NaN,NaN,0.006258391281805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00172695295938772,0.0137229472877164,NaN,NaN,NaN,NaN,0.00517190673984636,NaN,NaN,NaN,NaN,0.00526688015348812,NaN,NaN,NaN,NaN,0.00334883532818021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00097,Cys,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C09815,Benzamide,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C05332,Phenethylamine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C02455,alpha-Methylbenzylamine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C11003,"2,4-Dimethylaniline",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C02421,Isonicotinamide,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00153,Nicotinamide,0.391820924579061,0.322811727044765,0.650603334508825,0.313380116743752,0.259505697588701,0.281546085065233,0.202718464768935,0.273370442126083,0.465614928653221,0.660593708676378,0.448582953815432,0.371786406448623,0.475665595403823,0.325954342338079,0.326686104580123,0.27647516460826,0.427967558860426,0.443044813285552,0.412183941882159,0.344325357767655,0.451420208823691,0.515264328396319,0.472867602196183,0.377029031507871,0.364954259295355,0.459590830278036,0.469578460678763,0.391045815207152,0.219529004749035,0.31850465674121,0.35230979401636,0.277031955055461,0.274367509633508,0.381610159316461,0.503875343801196,0.257746602435948,0.399350117969755,0.258712668779196,0.315372663485813,0.300615827826926,0.621662282673017,0.588886290331578,0.593252770708106,0.416285578363697,0.865186990993554,0.663843416836616,0.635544577430482,0.435865174325492,0.349983051953186,0.421083032336714,0.465894717295489,0.578741834519713,0.575085075294134,0.389214095781773,0.495712586090405,0.806301418695852,0.754681463639019,0.573587842668688,0.454668214664741,0.683055203654263,0.503498093904364,0.430238573898671,0.526079474325962,0.575689246522633,0.54938499957139,0.418885771106796,0.557469476460514,0.401132942929609,0.350879890069898,0.34571102839213,0.555761432875791,0.470631694778679,0.405756135230091,0.64704087916776,0.513654383907773,0.578611265161469,0.896563244163865,0.722717780774929,0.494686177077971,0.727136846345458
C01950,Picolinamide,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C02567,N1-Acetylspermine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C02635,3-Chloroalanine,NaN,0.00954405216929807,NaN,NaN,NaN,NaN,0.00493859088761967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00671745610143967,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0124540398352188,0.00232506336482402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00346520517694068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00245,Taurine,11.1214232434551,11.7661689394707,12.1272435878934,10.1877955694029,11.6829997009381,8.98766466426248,7.99642360041716,8.55338433905928,10.8353799047449,11.294457015688,17.516207290046,10.7142326775419,10.6535012704487,9.71944477776859,12.4667903759621,9.82906149776978,14.4645316211949,14.7726480231247,15.1639897966988,10.088800497094,11.9952644447088,18.9782706708941,13.2999339326564,14.7434766953055,12.486185691301,17.5915102060874,17.6388129919104,12.2760912868647,11.1193274797283,12.3050921971017,17.309216896016,15.9415843638001,12.9559942251489,17.6808370772986,15.5141493903067,19.5953706518513,17.3315585625551,10.3664900840645,11.8174711148764,11.4048248233559,9.76469961065015,14.8985114097275,14.5500486410492,14.5235583452689,16.3923587492509,17.6086026071343,14.7988178079915,19.0348438326711,20.2401028567905,12.3885907580556,17.0864290234255,11.8305860456991,12.0608189211785,14.6665980671712,11.830224730927,10.6870339255556,12.1117070670796,15.7741526034619,15.2007942800513,10.8891866869677,10.2715372601863,9.42565495400957,14.9517926726082,13.8002917543177,13.0813369434117,11.4013059577968,14.6975527100426,16.0940941359556,11.4798191695447,14.3657036138752,10.4981084651586,14.2728343265454,11.7336451628352,11.8032850740139,8.90674459966993,23.7305384639923,14.5804071432368,12.2053091901161,11.5278933555149,16.7834263706987
C02376,5-Methylcytosine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C05127,1-Methylhistamine,0.00153622052043595,0.00394049843533102,0.00152289323973138,0.00162645956772853,0.00163172348781705,0.00108143004413781,0.00245461105775902,0.00146066894745699,0.00192084109422449,0.00141023480081154,0.00156963380673075,0.00396726627823978,0.00174542911372772,0.00109333696122759,0.00143731980282229,0.00130927199332828,0.00442924239249067,0.00107723630668702,0.00106078986676101,0.00186993727564632,0.00157465279738315,0.00220573720547123,0.00169266475662153,0.00132356376823346,0.00138951523161718,0.00146625683292914,0.00164268577201135,0.00128226763768911,0.00164749511362534,0.00114819873065228,0.00228519229576112,0.00195081967458554,0.00106966966731428,0.00170897195356055,0.00163708017574505,0.00193439620635378,0.00222764837404599,0.00127866614278051,0.00131387439723675,0.0016792796642348,0.00128572885836885,0.00487215256571829,0.00146549448449514,0.00106013858922874,0.00231357166513004,0.0020473763824772,0.00232109013346707,0.00199060044416221,0.00105107934979294,0.00107653347781014,0.00274609388650359,0.00306162706396365,0.00181017683974775,0.00172182465666478,0.00131642627439758,0.00139153898841231,0.00223439997828547,0.00119914983977594,0.000986424203821271,0.00125124072046025,0.00132075228644165,0.00160071696895015,0.00136635747282338,0.00163695315435993,0.00127221123411391,0.00104403572373972,0.00149976976174622,0.0015045373717983,0.00123712550981615,0.000708948777368081,0.00219500055673937,0.00078213707429224,0.00117451216237263,0.0018317449222675,0.00114720125273239,0.00198162704169871,0.00236388875496091,0.00135830543217038,0.00109528984943512,0.00217436977288549
C02835,Imidazole-4-acetate,0.0139329681929716,0.0197187899209367,0.0104105919335293,0.0118045881065133,NaN,NaN,0.00932158688735118,NaN,NaN,NaN,NaN,0.00888321123740518,NaN,NaN,NaN,0.00456959869033259,NaN,NaN,NaN,NaN,0.00716912113962119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00498157746512031,NaN,NaN,0.010582518987248,0.0182533059955926,NaN,0.0138227148643729,NaN,NaN,0.0116544300762317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00178,Thymine,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C08737,Melamine,NaN,0.0128748322111042,NaN,NaN,NaN,0.0049264820001443,0.00803664509919668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0110084369258544,NaN,NaN,NaN,NaN,0.00592408955720718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00408438837704356,0.0137301626964411,NaN,NaN,NaN,0.00840587548885667,0.00609837030073692,NaN,NaN,NaN,NaN,0.00653471798832777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0043022218446725,NaN,NaN,NaN,NaN,NaN,0.00386836454988191,NaN,NaN,NaN,0.00408740181900417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C03969,1-Amino-1-cyclopentanecarboxylate,NaN,0.00976424961305586,NaN,NaN,NaN,NaN,0.0059366629975391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00746566238268481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0130325159491245,NaN,NaN,NaN,NaN,0.00516693668124754,NaN,NaN,NaN,NaN,0.00447930251993236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00157795936675504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00408,Pipecolate,0.0512359007228371,0.0469449840213096,0.0376581419929352,0.0322894104733095,0.0263660270121991,0.0319180566691439,0.0366911094169305,0.0344770406650411,0.0381225379445386,0.0451089098491083,0.0588628521344204,0.0621967844412564,0.0448159677847943,0.0394559953215903,0.0543484081161874,0.0423047122696395,0.061506208964425,0.0650202757322391,0.0673649814049723,0.0515677513031677,0.0590501806420332,0.08104029824076,0.0493848334212291,0.0751394224605758,0.0610718461270055,0.0515173443554229,0.0657736541238438,0.0447740753972216,0.0397410850707864,0.040638063669677,0.061091173476569,0.0494782431631387,0.0495939249843204,0.0749597810083305,0.0638922809721842,0.0623384694283267,0.0569103747669987,0.0556956495368759,0.0581189660239589,0.0459589097528593,0.0340046354338223,0.0586695562257347,0.035401756976554,0.0575700663753967,0.0839928532435579,0.0473424982221561,0.0477849905859299,0.0647797220045844,0.0675387946165259,0.0482814985365796,0.0678014617318859,0.0561497631494188,0.0500685232378918,0.0374244389700258,0.0458666922751505,0.0407588181991717,0.0524474840544492,0.0457437649918388,0.0649314205719704,0.0566851186896505,0.0385291277135721,0.0418571142761018,0.0480259864230646,0.0532818896992879,0.056668426356587,0.0524496433398739,0.0496313444884392,0.0458897292084391,0.041595112130573,0.0470140201708903,0.039175610414479,0.0389662373095028,0.0415612985972342,0.0483001469173051,0.0436165725394004,0.0772090539811313,0.0543607330326309,0.041110691184201,0.0806237099011044,0.113282331750012
C07151,Metformin,0.00121747760948763,0.0059942687394243,NaN,NaN,NaN,0.000960222224950473,0.00462622793525295,NaN,NaN,NaN,NaN,0.00452745392816823,0.000767047101393306,NaN,NaN,0.00199944879701693,0.00624100785800723,0.00122379577332704,NaN,NaN,0.00152258200678821,0.00401601085802604,NaN,NaN,NaN,0.00168540975240852,0.000761556198684405,NaN,NaN,NaN,0.00127325193095501,0.00169924279261222,NaN,NaN,NaN,0.00120973028667627,0.00118042086756675,NaN,NaN,NaN,0.000982924449158997,0.00927008245454984,NaN,NaN,NaN,0.00143047336965533,0.00296915511416773,0.00122495216941664,NaN,NaN,0.00272695341759168,0.00452339265437432,0.000332480981670186,NaN,NaN,0.00184868256957788,0.00237251729280337,NaN,NaN,NaN,0.00091657507088091,0.000799031048126537,NaN,NaN,NaN,0.000723771883293147,0.000947201128289361,NaN,NaN,NaN,0.000536420593611017,0.000590999462922925,NaN,NaN,NaN,NaN,0.000849187950823952,NaN,NaN,NaN
C01740,Octylamine,NaN,0.00395639543947292,NaN,NaN,NaN,NaN,0.00190472403241304,NaN,NaN,NaN,NaN,0.00153032848080002,NaN,NaN,NaN,NaN,0.00187314775896304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00460738089441303,NaN,NaN,NaN,NaN,0.001351098511093,NaN,NaN,NaN,NaN,0.00152014170783384,NaN,NaN,NaN,NaN,0.00094232050541913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C02714,N-Acetylputrescine,0.00225824519550199,0.0120094129735826,NaN,NaN,NaN,NaN,0.00666665877692493,NaN,NaN,NaN,NaN,0.00409432655663723,NaN,NaN,NaN,0.00121474462057418,0.00777169589458495,NaN,NaN,NaN,NaN,0.00380030048280726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00248616806953195,0.0140351205070687,NaN,NaN,NaN,0.00325386947740887,0.00508512656035104,NaN,NaN,NaN,NaN,0.00478771558924844,NaN,NaN,NaN,NaN,0.00369024538948497,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
C00179,Agmatine,0.00180138274258626,0.00668058438939614,NaN,0.00122845558234935,NaN,NaN,0.003875981937972,NaN,NaN,NaN,NaN,0.00408760074879885,NaN,NaN,NaN,0.00137316789021655,0.00519933048775468,NaN,NaN,NaN,NaN,0.00348417982679745,NaN,NaN,NaN,0.00127335623292506,NaN,NaN,NaN,NaN,NaN,0.00177164447878674,NaN,NaN,NaN,NaN,NaN,0.000449191583349884,NaN,NaN,0.00101784781736678,0.00639738828078484,0.00143038136097254,0.000978750245031272,NaN,0.00152222472663277,0.00272135447460506,NaN,NaN,NaN,0.00165111876645526,0.00386712855326162,NaN,NaN,NaN,NaN,0.0018589873999942,0.000954446318140636,NaN,NaN,0.000744424346241277,0.00120795993636383,NaN,NaN,NaN,NaN,0.000649157091772689,NaN,NaN,NaN,0.000777547104460587,NaN,NaN,NaN,NaN,0.00168529594552699,NaN,NaN,NaN,NaN
C01015,Hydroxyproline,0.400562532218642,0.396012304806738,0.263373612551092,0.287230835084663,0.239442470582345,0.232588105654095,0.223815385711026,0.175231949195644,0.179374639181871,0.249591451617469,0.226293465232521,0.234310515112464,0.22890910545228,0.0925540503457839,0.163928787022918,0.118717823682504,0.183131096613703,0.191786316163311,0.141104224360631,0.170815150183022,0.165281144382687,0.201502277210473,0.200290501469982,0.16813847651419,0.184719482038418,0.130222910113966,0.106271743660157,0.196079714553299,0.126784895982668,0.107967158717653,0.164712194052611,0.142663555755873,0.111119606559945,0.117873551817231,0.176531414171918,0.234865138057231,0.212419418995412,0.0973462341676963,0.108677673725259,0.110537993547357,0.168410090784426,0.159945288096142,0.128411252776364,0.246213888915564,0.265564965139092,0.103748640017017,0.0587029903992882,0.107835354992677,0.151514574652192,0.0687250590473837,0.0426325226155041,0.0504488756965817,0.0599210961105448,0.0397362040275888,0.0453514615521956,0.0490730361918181,0.0443057302625054,0.0357946382144687,0.0449411192267962,0.0444970016910404,0.0376322351265461,0.0317698113843003,0.0408042216589684,0.0432915670867769,0.0361420356787905,0.0236339372595739,0.0292929971500514,0.033095255355902,0.0252246706257379,0.0310457813481785,0.0268303395952959,0.0267668657343324,0.0228094177512208,0.0318087505006775,0.0274703688057643,0.0499858973477358,0.0425533249351844,0.0325174819724843,0.0479164267053069,0.059613283650874
C00430,5-Aminolevulinate,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
